pnl,win,bars_held,exit_type,timestamp,direction
5.2,1,1,tp,2025-08-22 13:15:00,bearish
-8.8,0,1,sl,2025-08-22 13:27:00,bearish
-159.3,0,12,sl,2025-08-22 13:34:00,bearish
-40.3,0,1,sl,2025-08-22 14:01:00,bearish
-63.05,0,1,sl,2025-08-22 14:26:00,bearish
-70.05,0,3,sl,2025-08-22 14:30:00,bearish
47.2,1,25,tp,2025-08-25 13:06:00,bullish
-14.05,0,1,sl,2025-08-25 13:45:00,bullish
8.7,1,1,tp,2025-08-25 14:17:00,bullish
10.45,1,1,tp,2025-08-25 14:26:00,bullish
17.45,1,1,tp,2025-08-25 14:35:00,bullish
29.7,1,8,tp,2025-08-25 14:53:00,bullish
6.95,1,4,tp,2025-08-25 18:13:00,bearish
6.95,1,2,tp,2025-08-25 18:51:00,bearish
-21.05,0,4,sl,2025-08-25 18:59:00,bullish
-21.05,0,2,sl,2025-08-27 13:14:00,bullish
38.45,1,4,tp,2025-08-27 13:57:00,bullish
54.2,1,84,tp,2025-08-27 14:24:00,bullish
-54.3,0,30,sl,2025-08-27 18:31:00,bullish
-7.05,0,1,sl,2025-08-28 18:40:00,bearish
-54.3,0,1,sl,2025-09-02 14:48:00,bullish
150.45,1,5,tp,2025-09-05 14:21:00,bearish
-33.3,0,1,sl,2025-09-05 14:52:00,bearish
-12.3,0,1,sl,2025-09-12 13:45:00,bearish
-57.8,0,5,sl,2025-09-12 14:18:00,bearish
-12.3,0,1,sl,2025-09-12 18:53:00,bearish
-5.3,0,1,sl,2025-09-15 13:06:00,bearish
-12.3,0,6,sl,2025-09-15 13:18:00,bearish
12.2,1,1,tp,2025-09-15 13:31:00,bullish
-7.05,0,1,sl,2025-09-15 13:34:00,bullish
10.45,1,1,tp,2025-09-15 14:05:00,bullish
12.2,1,1,tp,2025-09-15 14:31:00,bullish
6.95,1,1,tp,2025-09-15 14:43:00,bullish
-15.8,0,1,sl,2025-09-16 14:20:00,bullish
-17.55,0,1,sl,2025-09-16 14:39:00,bullish
-12.3,0,1,sl,2025-09-16 15:01:00,bullish
48.95,1,57,tp,2025-09-16 18:10:00,bullish
3.45,1,1,tp,2025-09-17 13:12:00,bearish
-10.55,0,4,sl,2025-09-17 13:23:00,bearish
13.95,1,1,tp,2025-09-17 13:30:00,bullish
-15.8,0,1,sl,2025-09-17 13:59:00,bullish
20.95,1,2,tp,2025-09-17 14:06:00,bullish
-19.3,0,1,sl,2025-09-17 14:36:00,bullish
-15.8,0,1,sl,2025-09-17 14:42:00,bullish
-15.8,0,1,sl,2025-09-17 14:50:00,bullish
27.95,1,9,tp,2025-09-19 14:01:00,bearish
19.2,1,4,tp,2025-09-19 14:12:00,bearish
-26.3,0,4,sl,2025-09-19 14:23:00,bearish
22.7,1,1,tp,2025-09-19 14:33:00,bearish
15.7,1,1,tp,2025-09-19 14:43:00,bearish
5.2,1,2,tp,2025-09-19 18:22:00,bearish
-12.3,0,2,sl,2025-09-19 18:32:00,bearish
-15.8,0,3,sl,2025-09-19 18:59:00,bearish
-45.55,0,4,sl,2025-09-22 14:18:00,bearish
-12.3,0,2,sl,2025-09-22 14:34:00,bearish
-24.55,0,7,sl,2025-09-22 18:26:00,bearish
1.7,1,1,tp,2025-09-22 18:43:00,bearish
-21.05,0,18,sl,2025-09-22 18:58:00,bearish
33.2,1,11,tp,2025-09-23 13:45:00,bearish
36.7,1,34,tp,2025-09-23 14:08:00,bullish
-24.55,0,1,sl,2025-09-23 14:44:00,bullish
-29.8,0,3,sl,2025-09-23 14:58:00,bullish
31.45,1,8,tp,2025-09-24 18:26:00,bullish
-50.8,0,44,sl,2025-09-24 19:02:00,bullish
-19.3,0,8,sl,2025-09-26 13:17:00,bullish
96.2,1,9,tp,2025-09-26 13:52:00,bullish
-80.55,0,2,sl,2025-09-26 14:03:00,bullish
57.7,1,3,tp,2025-09-26 14:34:00,bullish
176.7,1,98,tp,2025-09-26 14:48:00,bullish
48.95,1,20,tp,2025-09-26 18:06:00,bullish
-10.55,0,1,sl,2025-09-26 18:28:00,bullish
13.95,1,1,tp,2025-09-26 18:38:00,bullish
-8.8,0,2,sl,2025-09-26 18:51:00,bullish
27.95,1,25,tp,2025-09-26 19:02:00,bullish
-12.3,0,1,sl,2025-09-29 18:08:00,bullish
3.45,1,1,tp,2025-09-30 13:22:00,bullish
-47.3,0,5,sl,2025-09-30 13:50:00,bullish
-29.8,0,1,sl,2025-09-30 14:06:00,bullish
34.95,1,3,tp,2025-09-30 14:20:00,bullish
-28.05,0,5,sl,2025-09-30 14:34:00,bullish
31.45,1,15,tp,2025-09-30 18:29:00,bullish
47.2,1,120,time,2025-10-02 14:01:00,bullish
5.2,1,2,tp,2025-10-02 18:09:00,bullish
10.45,1,7,tp,2025-10-02 18:15:00,bullish
153.95,1,22,tp,2025-10-03 13:47:00,bearish
20.95,1,1,tp,2025-10-03 14:11:00,bearish
-19.3,0,2,sl,2025-10-03 14:53:00,bearish
31.45,1,4,tp,2025-10-03 18:14:00,bullish
-57.8,0,2,sl,2025-10-03 18:32:00,bullish
12.2,1,1,tp,2025-10-03 19:03:00,bullish
-14.05,0,1,sl,2025-10-06 13:06:00,bearish
3.45,1,1,tp,2025-10-06 13:25:00,bullish
-35.05,0,2,sl,2025-10-06 13:31:00,bullish
54.2,1,5,tp,2025-10-06 13:35:00,bearish
-36.8,0,1,sl,2025-10-06 13:46:00,bearish
-40.3,0,3,sl,2025-10-06 13:49:00,bullish
15.7,1,1,tp,2025-10-06 14:44:00,bearish
-49.05,0,35,sl,2025-10-06 14:53:00,bearish
-10.55,0,1,sl,2025-10-06 18:03:00,bearish
-7.05,0,1,sl,2025-10-06 18:08:00,bearish
-8.8,0,1,sl,2025-10-06 18:13:00,bearish
19.2,1,3,tp,2025-10-06 18:54:00,bearish
-14.05,0,2,sl,2025-10-08 13:05:00,bearish
-12.3,0,1,sl,2025-10-08 13:25:00,bearish
-15.8,0,1,sl,2025-10-08 13:31:00,bearish
-26.3,0,2,sl,2025-10-08 13:46:00,bearish
-26.3,0,5,sl,2025-10-08 14:25:00,bearish
34.95,1,2,tp,2025-10-08 14:45:00,bearish
-10.55,0,1,sl,2025-10-08 14:49:00,bearish
-33.3,0,3,sl,2025-10-08 14:59:00,bearish
-19.3,0,9,sl,2025-10-08 18:56:00,bearish
71.7,1,53,tp,2025-10-09 18:20:00,bullish
73.45,1,9,tp,2025-10-10 14:08:00,bearish
-47.3,0,3,sl,2025-10-10 14:19:00,bearish
-26.3,0,2,sl,2025-10-10 14:44:00,bearish
47.2,1,3,tp,2025-10-10 14:55:00,bearish
68.2,1,15,tp,2025-10-10 18:01:00,bullish
-50.8,0,1,sl,2025-10-10 18:21:00,bearish
41.95,1,6,tp,2025-10-10 18:39:00,bearish
118.95,1,11,tp,2025-10-10 19:01:00,bearish
31.45,1,1,tp,2025-10-13 13:46:00,bullish
92.7,1,4,tp,2025-10-13 13:55:00,bullish
20.95,1,3,tp,2025-10-13 14:07:00,bullish
45.45,1,2,tp,2025-10-13 14:31:00,bullish
45.45,1,3,tp,2025-10-14 14:10:00,bullish
20.95,1,1,tp,2025-10-14 14:16:00,bullish
24.45,1,1,tp,2025-10-14 14:32:00,bullish
-21.05,0,7,sl,2025-10-14 18:15:00,bullish
-64.8,0,61,sl,2025-10-14 18:36:00,bullish
-42.05,0,1,sl,2025-10-15 18:02:00,bullish
75.2,1,22,tp,2025-10-15 18:19:00,bullish
-24.55,0,1,sl,2025-10-15 18:44:00,bullish
13.95,1,1,tp,2025-10-15 19:06:00,bullish
-31.55,0,1,sl,2025-10-16 14:15:00,bearish
-85.8,0,6,sl,2025-10-16 14:30:00,bearish
36.7,1,4,tp,2025-10-16 14:54:00,bearish
33.2,1,3,tp,2025-10-16 15:02:00,bearish
-210.05,0,91,sl,2025-10-16 18:23:00,bearish
-33.3,0,4,sl,2025-10-17 13:11:00,bullish
75.2,1,1,tp,2025-10-17 13:37:00,bullish
-99.8,0,2,sl,2025-10-17 14:00:00,bullish
-73.55,0,1,sl,2025-10-17 14:12:00,bearish
-159.3,0,18,sl,2025-10-17 14:18:00,bullish
75.2,1,1,tp,2025-10-17 14:44:00,bearish
195.95,1,35,tp,2025-10-17 14:47:00,bearish
-28.05,0,1,sl,2025-10-17 18:16:00,bearish
-15.8,0,2,sl,2025-10-17 18:27:00,bearish
24.45,1,2,tp,2025-10-17 18:46:00,bearish
-59.55,0,16,sl,2025-10-17 18:50:00,bearish
-40.3,0,4,sl,2025-10-22 13:27:00,bullish
-38.55,0,7,sl,2025-10-22 13:56:00,bullish
-57.8,0,9,sl,2025-10-22 15:12:00,bullish
-59.55,0,4,sl,2025-10-22 18:15:00,bullish
111.95,1,31,tp,2025-10-22 18:29:00,bullish
-36.8,0,6,sl,2025-10-23 13:02:00,bullish
-75.3,0,14,sl,2025-10-23 13:17:00,bearish
50.7,1,1,tp,2025-10-23 13:48:00,bullish
-80.55,0,11,sl,2025-10-23 14:01:00,bullish
92.7,1,20,tp,2025-10-23 14:17:00,bullish
-17.55,0,1,sl,2025-10-23 14:44:00,bullish
-33.3,0,1,sl,2025-10-23 14:53:00,bullish
-38.55,0,10,sl,2025-10-23 15:13:00,bullish
24.45,1,7,tp,2025-10-23 18:24:00,bullish
-36.8,0,1,sl,2025-10-24 13:35:00,bearish
89.2,1,59,tp,2025-10-24 13:57:00,bearish
19.2,1,1,tp,2025-10-27 14:15:00,bearish
-22.8,0,2,sl,2025-10-28 13:18:00,bullish
6.95,1,1,tp,2025-10-28 13:29:00,bullish
-89.3,0,65,sl,2025-10-28 13:36:00,bullish
68.2,1,70,tp,2025-10-28 14:51:00,bullish
-10.55,0,1,sl,2025-10-28 18:58:00,bearish
57.7,1,36,tp,2025-10-29 14:14:00,bearish
45.45,1,6,tp,2025-10-29 18:09:00,bearish
31.45,1,8,tp,2025-10-29 18:22:00,bullish
-15.8,0,1,sl,2025-10-29 18:36:00,bullish
-45.55,0,1,sl,2025-10-29 19:04:00,bullish
-75.3,0,5,sl,2025-10-30 14:48:00,bullish
-92.8,0,34,sl,2025-10-30 18:33:00,bullish
-31.55,0,3,sl,2025-11-03 19:15:00,bullish
8.7,1,1,tp,2025-11-03 19:49:00,bullish
-17.55,0,1,sl,2025-11-03 20:07:00,bullish
-7.05,0,1,sl,2025-11-06 14:01:00,bearish
27.95,1,3,tp,2025-11-06 14:15:00,bearish
48.95,1,3,tp,2025-11-06 14:27:00,bearish
38.45,1,1,tp,2025-11-06 14:33:00,bearish
143.45,1,7,tp,2025-11-06 14:46:00,bearish
22.7,1,1,tp,2025-11-06 15:06:00,bearish
-147.05,0,6,sl,2025-11-06 15:17:00,bearish
20.95,1,1,tp,2025-11-06 15:29:00,bearish
-28.05,0,1,sl,2025-11-06 16:02:00,bearish
29.7,1,2,tp,2025-11-07 14:04:00,bearish
-43.8,0,3,sl,2025-11-07 14:08:00,bearish
-66.55,0,17,sl,2025-11-07 14:14:00,bullish
178.45,1,23,tp,2025-11-07 14:44:00,bearish
-92.8,0,10,sl,2025-11-07 15:24:00,bullish
27.95,1,1,tp,2025-11-07 19:06:00,bullish
-22.8,0,1,sl,2025-11-07 19:10:00,bullish
132.95,1,17,tp,2025-11-07 19:48:00,bullish
15.7,1,2,tp,2025-11-10 19:01:00,bearish
19.2,1,1,tp,2025-11-10 19:11:00,bullish
-29.8,0,10,sl,2025-11-10 19:17:00,bearish
33.2,1,13,tp,2025-11-10 19:32:00,bullish
15.7,1,3,tp,2025-11-10 19:59:00,bullish
-22.8,0,2,sl,2025-11-12 14:59:00,bearish
68.2,1,19,tp,2025-11-12 15:17:00,bearish
33.2,1,1,tp,2025-11-12 15:49:00,bearish
-45.55,0,2,sl,2025-11-12 15:56:00,bearish
-17.55,0,1,sl,2025-11-13 14:14:00,bullish
12.2,1,1,tp,2025-11-13 14:26:00,bullish
64.7,1,1,tp,2025-11-13 14:56:00,bullish
-80.55,0,11,sl,2025-11-13 15:24:00,bullish
118.95,1,5,tp,2025-11-13 19:25:00,bullish
-136.55,0,21,sl,2025-11-14 14:12:00,bullish
139.95,1,10,tp,2025-11-14 15:19:00,bullish
24.45,1,1,tp,2025-11-14 15:42:00,bullish
187.2,1,28,tp,2025-11-14 15:56:00,bullish
69.95,1,2,tp,2025-11-14 19:07:00,bearish
-28.05,0,1,sl,2025-11-14 19:30:00,bearish
-43.8,0,12,sl,2025-11-14 19:51:00,bearish
26.2,1,4,tp,2025-11-17 14:19:00,bullish
-54.3,0,6,sl,2025-11-17 14:58:00,bullish
75.2,1,11,tp,2025-11-17 15:18:00,bullish
-140.05,0,29,sl,2025-11-17 15:33:00,bullish
52.45,1,2,tp,2025-11-17 19:11:00,bullish
-129.55,0,9,sl,2025-11-17 19:32:00,bullish
-21.05,0,1,sl,2025-11-17 19:46:00,bullish
24.45,1,1,tp,2025-11-17 19:52:00,bullish
50.7,1,4,tp,2025-11-18 19:04:00,bullish
-126.05,0,13,sl,2025-11-18 19:43:00,bullish
50.7,1,1,tp,2025-11-19 19:25:00,bearish
-92.8,0,22,sl,2025-11-19 19:31:00,bearish
89.2,1,18,tp,2025-11-19 19:58:00,bullish
36.7,1,1,tp,2025-11-20 14:21:00,bearish
45.45,1,1,tp,2025-11-20 14:31:00,bearish
55.95,1,3,tp,2025-11-20 15:19:00,bearish
48.95,1,1,tp,2025-11-20 15:58:00,bearish
145.2,1,9,tp,2025-11-20 19:20:00,bullish
197.7,1,52,tp,2025-11-20 19:44:00,bearish
-66.55,0,3,sl,2025-11-21 14:07:00,bearish
-50.8,0,6,sl,2025-11-21 14:12:00,bullish
27.95,1,5,tp,2025-11-21 14:24:00,bearish
204.7,1,6,tp,2025-11-21 14:41:00,bearish
-63.05,0,1,sl,2025-11-21 15:06:00,bearish
-124.3,0,1,sl,2025-11-21 15:21:00,bullish
89.2,1,1,tp,2025-11-21 15:25:00,bullish
127.7,1,5,tp,2025-11-21 15:31:00,bearish
-140.05,0,5,sl,2025-11-21 15:42:00,bearish
-94.55,0,6,sl,2025-11-21 15:57:00,bullish
36.7,1,3,tp,2025-11-25 19:06:00,bearish
31.45,1,14,tp,2025-11-25 19:23:00,bearish
57.7,1,9,tp,2025-11-26 14:15:00,bullish
54.2,1,1,tp,2025-11-26 14:31:00,bullish
38.45,1,2,tp,2025-11-26 15:03:00,bearish
-64.8,0,13,sl,2025-11-26 15:12:00,bullish
57.7,1,12,tp,2025-11-26 15:43:00,bullish
10.2,1,120,time,2025-11-26 19:13:00,bearish
12.2,1,3,tp,2025-11-27 14:29:00,bullish
8.7,1,10,tp,2025-11-27 14:58:00,bullish
-22.8,0,20,sl,2025-11-27 15:16:00,bullish
-15.8,0,18,sl,2025-11-27 15:46:00,bullish
167.95,1,8,tp,2025-12-02 15:43:00,bearish
173.2,1,9,tp,2025-12-04 14:39:00,bearish
-187.3,0,2,sl,2025-12-04 19:58:00,bullish
-161.05,0,3,sl,2025-12-05 14:48:00,bearish
150.45,1,26,tp,2025-12-10 14:41:00,bearish
-89.3,0,1,sl,2025-12-10 19:41:00,bullish
-66.55,0,6,sl,2025-12-12 15:15:00,bullish
17.45,1,1,tp,2025-12-12 15:36:00,bullish
36.7,1,1,tp,2025-12-12 15:39:00,bullish
-35.05,0,3,sl,2025-12-12 19:08:00,bullish
-92.8,0,19,sl,2025-12-12 19:39:00,bullish
3.45,1,1,tp,2025-12-15 14:01:00,bullish
20.95,1,15,tp,2025-12-15 14:09:00,bearish
-61.3,0,3,sl,2025-12-15 14:31:00,bullish
-40.3,0,2,sl,2025-12-15 14:48:00,bearish
29.7,1,1,tp,2025-12-15 14:59:00,bearish
8.7,1,1,tp,2025-12-15 19:09:00,bullish
-31.55,0,1,sl,2025-12-15 19:22:00,bullish
-26.3,0,1,sl,2025-12-15 20:01:00,bullish
-38.55,0,1,sl,2025-12-16 14:04:00,bearish
38.45,1,4,tp,2025-12-16 14:23:00,bearish
-80.55,0,1,sl,2025-12-16 14:31:00,bearish
-56.05,0,1,sl,2025-12-16 14:48:00,bearish
-56.05,0,2,sl,2025-12-16 14:56:00,bearish
180.2,1,14,tp,2025-12-16 15:05:00,bearish
-77.05,0,2,sl,2025-12-16 15:30:00,bearish
-133.05,0,10,sl,2025-12-16 15:45:00,bearish
17.45,1,1,tp,2025-12-16 19:17:00,bearish
50.7,1,1,tp,2025-12-16 19:26:00,bullish
41.95,1,3,tp,2025-12-16 19:33:00,bullish
31.45,1,3,tp,2025-12-16 19:58:00,bullish
-154.05,0,10,sl,2025-12-17 15:26:00,bullish
-19.3,0,1,sl,2025-12-17 20:04:00,bullish
10.45,1,2,tp,2025-12-22 19:25:00,bullish
-17.55,0,8,sl,2025-12-22 19:41:00,bullish
-77.05,0,24,sl,2025-12-23 15:17:00,bearish
8.7,1,4,tp,2025-12-23 19:27:00,bearish
1.7,1,1,tp,2025-12-23 19:37:00,bearish
-7.05,0,2,sl,2025-12-24 14:08:00,bearish
5.2,1,1,tp,2025-12-24 14:31:00,bearish
-10.55,0,1,sl,2025-12-24 14:43:00,bearish
-15.8,0,3,sl,2025-12-24 15:28:00,bearish
-7.05,0,1,sl,2025-12-24 15:59:00,bearish
6.95,1,1,tp,2025-12-26 14:07:00,bearish
5.2,1,1,tp,2025-12-26 14:22:00,bearish
-49.05,0,2,sl,2025-12-26 14:34:00,bearish
59.45,1,4,tp,2025-12-26 14:54:00,bearish
-98.05,0,58,sl,2025-12-26 15:05:00,bearish
-8.8,0,1,sl,2025-12-26 19:04:00,bearish
-14.05,0,2,sl,2025-12-26 19:49:00,bearish
-5.3,0,1,sl,2025-12-26 20:01:00,bullish
6.95,1,10,tp,2025-12-29 19:08:00,bullish
-7.05,0,1,sl,2025-12-29 20:01:00,bullish
31.45,1,2,tp,2025-12-30 15:17:00,bearish
-19.3,0,3,sl,2025-12-30 15:47:00,bearish
10.45,1,1,tp,2025-12-30 16:01:00,bullish
47.2,1,59,tp,2025-12-30 19:08:00,bearish
-8.8,0,2,sl,2025-12-31 19:07:00,bullish
6.95,1,1,tp,2025-12-31 19:43:00,bullish
