atr,gap_size,volume_ratio,et_hour,day_of_week,signal_direction,session_displacement,adr_pct_used,fvg_to_sweep_bars,prior_setup_proximity,h1_trend_slope,sin_hour,cos_hour,session_volume_ratio,fvg_fill_pct,bar_body_ratio,sweep_window_vol,slope_direction_match,label
14.425,7.5,0.9290782762953655,14,4,1,-21.039861351819756,2.0,20,120,-0.34935428038876415,-0.4999999999999997,-0.8660254037844388,0.9569359233196778,1.0666666666666667,0.6470588235294118,0.9569359233196778,0,1
6.65,4.25,0.668520942408377,9,1,1,3.1578947368421053,0.37650910579087377,20,120,0.25225551978961863,0.7071067811865476,-0.7071067811865475,0.6884772040467744,1.3529411764705883,0.0,0.0,1,0
10.2375,15.75,1.2953332924510945,9,1,0,-2.7594627594627594,0.41231839574381013,20,11,0.25225551978961863,0.7071067811865476,-0.7071067811865475,5.462892119357307,-0.6666666666666666,0.3956043956043956,5.462892119357307,0,0
19.925,10.5,2.192569754894404,9,1,1,1.9949811794228356,0.41231839574381013,20,13,0.25225551978961863,0.7071067811865476,-0.7071067811865475,1.2145889107177394,2.3095238095238093,0.2857142857142857,1.2145889107177394,1,1
16.0,8.0,1.8072876571721836,10,1,0,-5.0,0.5821567423777368,20,37,0.17161659758130685,0.49999999999999994,-0.8660254037844387,0.943113469288564,-0.90625,0.4864864864864865,0.943113469288564,0,0
16.725,13.5,4.275326153576745,10,1,0,-12.16741405082212,1.0814405565786782,20,21,0.17161659758130685,0.49999999999999994,-0.8660254037844387,0.8033434326017521,-0.8148148148148148,0.1956521739130435,0.8033434326017521,0,0
13.6875,8.0,1.7772342751913448,14,1,0,-14.63013698630137,1.1898915490075712,20,120,-0.555169856104418,-0.4999999999999997,-0.8660254037844388,1.20121377001151,-1.09375,0.23255813953488372,1.20121377001151,1,1
14.35,7.25,1.3855214723926381,14,3,1,-16.114982578397214,1.281148810361819,20,120,-0.6654566744730764,-0.4999999999999997,-0.8660254037844388,0.66243057987692,1.8620689655172413,0.6923076923076923,0.66243057987692,0,1
12.0625,7.25,1.7981784784938006,14,3,1,-15.046632124352332,1.281148810361819,20,26,-0.6654566744730764,-0.4999999999999997,-0.8660254037844388,1.2837188259910648,2.8275862068965516,0.9056603773584906,1.2837188259910648,0,0
6.8375,4.25,0.6599198396793587,14,4,0,20.585009140767824,0.8164959867146415,20,120,0.6587371144776738,-0.4999999999999997,-0.8660254037844388,0.8737412858249419,-0.5294117647058824,0.045454545454545456,0.8737412858249419,0,1
5.6625,4.75,0.7630281974630363,14,4,0,24.900662251655632,0.8164959867146415,20,23,0.6587371144776738,-0.4999999999999997,-0.8660254037844388,1.2985781990521328,-0.5789473684210527,0.42857142857142855,1.2985781990521328,0,0
9.55,7.5,1.1248157506843546,14,0,0,-5.863874345549738,0.5893344832542763,20,120,-0.07785177228788225,-0.4999999999999997,-0.8660254037844388,3.7244015184773906,-0.3333333333333333,0.5853658536585366,3.7244015184773906,1,0
27.4,27.25,0.8212092763625292,9,1,0,2.217153284671533,0.8562372865320024,20,120,0.3254259132465975,0.7071067811865476,-0.7071067811865475,1.3708957591047572,-0.29357798165137616,0.23,1.3708957591047572,0,1
