atr,gap_size,volume_ratio,et_hour,day_of_week,signal_direction,session_displacement,adr_pct_used,fvg_to_sweep_bars,prior_setup_proximity,h1_trend_slope,sin_hour,cos_hour,session_volume_ratio,fvg_fill_pct,bar_body_ratio,sweep_window_vol,slope_direction_match,label
30.6375,17.5,3.413160797877098,10,3,1,0.726234190126479,0.5,6,120,0.0,0.49999999999999994,-0.8660254037844387,1.2450636854107568,1.1714285714285715,0.05357142857142857,1.2450636854107568,0,0
30.3625,3.25,1.355632582322357,10,3,1,-3.3923425277892134,0.5,20,43,0.0,0.49999999999999994,-0.8660254037844387,0.7590521908266022,4.538461538461538,0.2698412698412698,0.7590521908266022,0,1
20.6375,4.0,1.5582675993451407,14,3,1,-16.644457904300424,0.5,20,120,0.0,-0.4999999999999997,-0.8660254037844388,1.0164596027538182,3.6875,0.6166666666666667,0.0,0,1
19.4625,3.5,1.4088848157437777,14,3,1,-16.274887604367375,0.5,20,4,0.0,-0.4999999999999997,-0.8660254037844388,0.8552986551028157,2.4285714285714284,0.18518518518518517,0.0,0,1
17.875,10.25,1.2126663510599127,14,3,1,-16.545454545454547,0.5,20,17,0.0,-0.4999999999999997,-0.8660254037844388,1.2751882521288327,1.0975609756097562,0.20754716981132076,0.0,0,1
26.1,27.0,0.6544205160450024,9,4,0,4.865900383141762,0.5,20,120,-0.05703771849125756,0.7071067811865476,-0.7071067811865475,1.623937810333097,-0.7222222222222222,0.24836601307189543,1.623937810333097,1,1
8.7375,4.0,1.1424307036247334,14,4,0,31.902718168812587,0.5,20,120,0.7889069972481337,-0.4999999999999997,-0.8660254037844388,2.9514744624798164,-0.5,0.35294117647058826,0.0,0,0
6.8125,3.0,0.8668418747262374,14,4,0,43.15596330275229,0.5,20,23,0.7889069972481337,-0.4999999999999997,-0.8660254037844388,1.318763425796208,-0.8333333333333334,0.37037037037037035,0.0,0,0
6.625,1.75,0.8426172341011288,14,4,0,46.490566037735846,0.5,20,19,0.7889069972481337,-0.4999999999999997,-0.8660254037844388,0.6741460982298678,-0.5714285714285714,0.4,0.0,0,1
6.7,2.5,1.0673549163075073,14,4,0,44.32835820895522,0.5,20,3,0.7889069972481337,-0.4999999999999997,-0.8660254037844388,1.3265357125006247,-1.9,0.5,0.0,0,1
6.2125,6.5,0.874069346947458,3,0,0,0.0,0.5,20,120,0.2013430522872148,0.7071067811865475,0.7071067811865476,1.4330218068535825,-0.7692307692307693,0.7083333333333334,1.4330218068535825,0,0
27.05,9.5,1.1599940378595917,10,1,0,-4.861367837338262,0.7160110420979986,3,120,-0.059281587540844054,0.49999999999999994,-0.8660254037844387,2.2263860933211346,-0.5263157894736842,0.32142857142857145,2.2263860933211346,1,1
30.375,27.0,1.716075784408728,10,1,0,-11.037037037037036,1.331953071083506,20,36,-0.059281587540844054,0.49999999999999994,-0.8660254037844387,1.577923563963689,-1.1851851851851851,0.6914285714285714,1.577923563963689,1,1
11.2875,2.0,1.0147511141799008,14,1,1,-27.308970099667775,1.425983436853002,20,120,-1.0555217831813657,-0.4999999999999997,-0.8660254037844388,1.7590501387365296,8.0,0.546875,0.0,0,1
11.0625,4.5,1.6371822925433428,14,1,1,-28.24858757062147,1.425983436853002,20,4,-1.0555217831813657,-0.4999999999999997,-0.8660254037844388,1.4890558640967004,1.3888888888888888,0.14,0.0,0,0
9.1625,1.0,1.424010109519798,14,1,0,-37.57162346521146,1.425983436853002,20,23,-1.0555217831813657,-0.4999999999999997,-0.8660254037844388,1.2399077277970012,-9.5,0.11363636363636363,0.0,1,0
11.2625,9.0,2.237758061764204,14,1,0,-31.14317425083241,1.425983436853002,20,4,-1.0555217831813657,-0.4999999999999997,-0.8660254037844388,0.9727427138658974,-1.0,0.8372093023255814,0.0,1,1
5.4875,2.0,1.7863000482392668,3,2,1,0.0,0.2262431987852714,2,120,-0.04721737205813309,0.7071067811865475,0.7071067811865476,1.8708971553610505,2.75,0.15384615384615385,1.8708971553610505,0,1
7.0625,4.25,1.6363933355112708,3,2,1,0.0,0.2262431987852714,20,17,-0.04721737205813309,0.7071067811865475,0.7071067811865476,1.525401593313308,2.411764705882353,0.5862068965517241,1.525401593313308,0,1
21.4875,6.25,0.753355398608324,9,2,1,-3.9092495636998255,0.6893584714665316,20,120,-0.36061138136495424,0.7071067811865476,-0.7071067811865475,2.6415341318149093,1.36,0.37254901960784315,2.6415341318149093,0,0
28.4875,4.75,0.7537189555002235,9,2,1,-3.940324703817464,0.6893584714665316,20,6,-0.36061138136495424,0.7071067811865476,-0.7071067811865475,1.5502678700709493,2.6842105263157894,0.2033898305084746,1.5502678700709493,0,1
33.425,7.0,1.5640156166944663,10,2,1,-1.4285714285714286,0.6893584714665316,20,20,-0.34941507983947706,0.49999999999999994,-0.8660254037844387,1.0000428589796706,2.642857142857143,0.24050632911392406,1.0000428589796706,0,0
29.5,6.25,0.8075917671014253,10,2,1,-5.296610169491525,0.6893584714665316,20,14,-0.34941507983947706,0.49999999999999994,-0.8660254037844387,0.894605106088028,2.96,0.358695652173913,0.894605106088028,0,0
31.1375,13.0,0.8543329614053157,10,2,1,-4.359694901645925,0.6893584714665316,20,5,-0.34941507983947706,0.49999999999999994,-0.8660254037844387,0.757211908500354,1.5576923076923077,0.12658227848101267,0.757211908500354,0,1
