atr,gap_size,volume_ratio,et_hour,day_of_week,signal_direction,session_displacement,adr_pct_used,fvg_to_sweep_bars,prior_setup_proximity,h1_trend_slope,sin_hour,cos_hour,session_volume_ratio,fvg_fill_pct,bar_body_ratio,sweep_window_vol,slope_direction_match,label
26.1,27.0,0.6544205160450024,9,4,0,4.865900383141762,0.5,20,120,-0.0570377184912575,0.7071067811865476,-0.7071067811865475,1.623937810333097,-0.7222222222222222,0.2483660130718954,1.623937810333097,1,1
8.7375,4.0,1.1424307036247334,14,4,0,31.902718168812587,0.5,20,120,0.7889069972481337,-0.4999999999999997,-0.8660254037844388,2.9514744624798164,-0.5,0.3529411764705882,0.0,0,0
6.8125,3.0,0.8668418747262374,14,4,0,43.15596330275229,0.5,20,23,0.7889069972481337,-0.4999999999999997,-0.8660254037844388,1.318763425796208,-0.8333333333333334,0.3703703703703703,0.0,0,0
6.625,1.75,0.8426172341011288,14,4,0,46.490566037735846,0.5,20,19,0.7889069972481337,-0.4999999999999997,-0.8660254037844388,0.6741460982298678,-0.5714285714285714,0.4,0.0,0,1
6.7,2.5,1.0673549163075071,14,4,0,44.32835820895522,0.5,20,3,0.7889069972481337,-0.4999999999999997,-0.8660254037844388,1.3265357125006247,-1.9,0.5,0.0,0,1
6.2125,6.5,0.874069346947458,3,0,0,0.0,0.5,20,120,0.2013430522872148,0.7071067811865475,0.7071067811865476,1.4330218068535825,-0.7692307692307693,0.7083333333333334,1.4330218068535825,0,0
27.05,9.5,1.1599940378595917,10,1,0,-4.861367837338262,0.7160110420979986,3,120,-0.059281587540844,0.4999999999999999,-0.8660254037844387,2.2263860933211346,-0.5263157894736842,0.3214285714285714,2.2263860933211346,1,1
30.375,27.0,1.716075784408728,10,1,0,-11.037037037037036,1.331953071083506,20,36,-0.059281587540844,0.4999999999999999,-0.8660254037844387,1.577923563963689,-1.1851851851851851,0.6914285714285714,1.577923563963689,1,1
10.6375,4.25,0.798043982760526,14,1,0,-29.635722679200946,1.425983436853002,20,120,-1.0555217831813657,-0.4999999999999997,-0.8660254037844388,0.9123548046462512,-0.3529411764705882,0.238095238095238,0.0,1,1
9.1625,1.0,1.424010109519798,14,1,0,-37.57162346521146,1.425983436853002,20,12,-1.0555217831813657,-0.4999999999999997,-0.8660254037844388,1.2399077277970012,-9.5,0.1136363636363636,0.0,1,0
11.2625,9.0,2.237758061764204,14,1,0,-31.14317425083241,1.425983436853002,20,4,-1.0555217831813657,-0.4999999999999997,-0.8660254037844388,0.9727427138658974,-1.0,0.8372093023255814,0.0,1,1
20.45,7.75,1.7218747393878742,9,4,0,-8.63080684596577,1.096302485899311,20,120,-0.2902549772965321,0.7071067811865476,-0.7071067811865475,4.565558515491004,-3.967741935483871,0.3034188034188034,4.565558515491004,1,1
30.1,24.25,2.891453780650457,9,4,0,-7.466777408637873,1.096302485899311,20,5,-0.2902549772965321,0.7071067811865476,-0.7071067811865475,1.892917130616944,-0.5567010309278351,0.1981981981981982,1.892917130616944,1,1
24.6375,20.75,1.220443139530914,10,4,0,-12.135971588026385,1.663672446208481,20,70,-0.6838626719814838,0.4999999999999999,-0.8660254037844387,0.8251659105395374,-0.4457831325301205,0.3287671232876712,0.8251659105395374,1,1
11.925,10.25,0.9135150296853816,14,0,0,11.153039832285115,0.791838105634394,20,120,0.1968537414965991,-0.4999999999999997,-0.8660254037844388,1.2053762090189677,-0.4634146341463415,0.3061224489795918,0.0,0,1
13.6875,4.0,0.8922342806469321,14,0,0,9.972602739726028,0.791838105634394,20,42,0.1968537414965991,-0.4999999999999997,-0.8660254037844388,1.7114823899662148,-6.0625,0.875,0.0,0,1
12.425,1.25,0.9687401986408782,9,2,0,23.420523138833,1.347314987977558,20,120,0.8185442352878871,0.7071067811865476,-0.7071067811865475,1.4754054416298084,-3.4,0.0833333333333333,1.4754054416298084,0,0
22.05,3.75,1.0150984264509142,9,2,0,12.040816326530612,1.347314987977558,20,8,0.8185442352878871,0.7071067811865476,-0.7071067811865475,2.821527455943341,-0.5333333333333333,0.5088757396449705,2.821527455943341,0,0
16.675,7.0,2.263806877387982,10,2,0,23.178410794602694,1.6021907560780122,20,78,1.201705442678174,0.4999999999999999,-0.8660254037844387,0.671125281903725,-1.1071428571428572,0.6666666666666666,0.671125281903725,0,1
7.5875,4.25,0.6356296088863997,14,2,0,59.76935749588138,1.6887523376970344,20,120,0.1765656030716111,-0.4999999999999997,-0.8660254037844388,1.0561093383785616,-0.7647058823529411,0.1111111111111111,0.0,0,0
8.775,3.0,1.5069609507640067,3,3,0,0.0,0.648938651737812,20,120,0.3399927020616702,0.7071067811865475,0.7071067811865476,1.4733066629879985,-1.4166666666666667,0.6153846153846154,1.4733066629879985,0,1
10.2125,4.75,1.8151931649331352,3,3,0,0.0,0.648938651737812,20,14,0.3399927020616702,0.7071067811865475,0.7071067811865476,1.099511034756178,-1.4736842105263157,0.2631578947368421,1.099511034756178,0,0
25.975,20.25,1.3987520094031425,10,4,0,6.554379210779596,1.2812900469884665,0,120,0.6853138617359382,0.4999999999999999,-0.8660254037844387,1.2924107456973586,-0.3333333333333333,0.0776699029126213,1.2924107456973586,0,0
8.7625,1.5,2.3024233927498496,14,4,0,32.66761768901569,1.2812900469884665,20,120,0.3943014427875892,-0.4999999999999997,-0.8660254037844388,0.6011808910359635,-1.3333333333333333,0.1111111111111111,0.0,0,0
6.775,4.0,2.1638215464065413,14,4,0,41.69741697416974,1.2812900469884665,20,32,0.3943014427875892,-0.4999999999999997,-0.8660254037844388,1.7066109819182764,-1.5625,0.6875,0.0,0,1
26.9875,10.0,1.7215148829467586,10,1,0,-5.632237146827235,0.6416266849440256,14,120,-0.0976569330302514,0.4999999999999999,-0.8660254037844387,1.041695167738307,-1.675,0.2727272727272727,1.041695167738307,1,0
17.55,9.5,0.8515539836728762,10,1,0,-4.572649572649572,0.6416266849440256,20,30,-0.0976569330302514,0.4999999999999999,-0.8660254037844387,1.0217402747802284,-1.5263157894736843,0.5352112676056338,1.0217402747802284,1,0
6.8375,9.25,2.9176449340798265,14,1,0,5.447897623400365,0.7480466072652502,20,120,0.1979041544132999,-0.4999999999999997,-0.8660254037844388,3.014053623043955,-0.8648648648648649,0.7142857142857143,0.0,0,0
