pnl,win,bars_held,exit_type,timestamp,direction
-119.3,0,28,sl,2026-01-26 15:15:00,bearish
20.95,1,120,time,2026-01-26 16:01:00,bearish
95.7,1,30,tp,2026-01-28 08:03:00,bearish
-116.8,0,6,sl,2026-01-30 14:34:00,bearish
275.7,1,119,tp,2026-01-30 14:56:00,bearish
70.7,1,10,tp,2026-02-02 19:46:00,bearish
-29.3,0,1,sl,2026-02-04 08:10:00,bearish
118.2,1,13,tp,2026-02-04 08:44:00,bearish
-106.8,0,6,sl,2026-02-06 15:06:00,bearish
-44.3,0,1,sl,2026-02-06 15:33:00,bearish
-229.3,0,58,sl,2026-02-06 16:04:00,bearish
-199.3,0,60,sl,2026-02-06 19:24:00,bearish
135.7,1,10,tp,2026-02-10 14:40:00,bearish
20.7,1,2,tp,2026-02-10 15:02:00,bearish
35.7,1,3,tp,2026-02-10 15:32:00,bearish
98.2,1,24,tp,2026-02-10 15:54:00,bearish
188.2,1,61,tp,2026-02-10 19:31:00,bearish
83.2,1,7,tp,2026-02-12 15:02:00,bearish
-126.8,0,2,sl,2026-02-13 14:44:00,bearish
-246.8,0,13,sl,2026-02-13 15:21:00,bearish
105.7,1,24,tp,2026-02-13 15:56:00,bearish
-21.8,0,1,sl,2026-02-13 19:10:00,bearish
73.2,1,14,tp,2026-02-13 19:21:00,bearish
128.2,1,11,tp,2026-02-13 19:46:00,bearish
-79.3,0,12,sl,2026-02-16 08:47:00,bearish
-141.8,0,17,sl,2026-02-17 15:02:00,bearish
83.2,1,2,tp,2026-02-17 15:31:00,bearish
-179.3,0,12,sl,2026-02-17 15:36:00,bearish
-134.3,0,3,sl,2026-02-17 15:59:00,bearish
138.2,1,66,tp,2026-02-17 19:04:00,bearish
-204.3,0,25,sl,2026-02-18 14:32:00,bearish
-46.8,0,4,sl,2026-02-18 15:12:00,bearish
-111.8,0,43,sl,2026-02-18 15:21:00,bearish
-51.8,0,1,sl,2026-02-20 15:01:00,bearish
-101.8,0,2,sl,2026-02-20 15:09:00,bearish
-104.3,0,4,sl,2026-02-20 15:18:00,bearish
-159.3,0,9,sl,2026-02-20 15:40:00,bearish
140.7,1,45,tp,2026-02-20 19:09:00,bearish
93.2,1,3,tp,2026-02-23 15:02:00,bearish
143.2,1,42,tp,2026-02-23 15:11:00,bearish
-24.3,0,1,sl,2026-02-23 19:01:00,bearish
-31.8,0,3,sl,2026-02-23 19:05:00,bearish
50.7,1,20,tp,2026-02-23 19:40:00,bearish
135.7,1,3,tp,2026-02-24 14:31:00,bearish
-261.8,0,6,sl,2026-02-24 14:39:00,bearish
-254.3,0,24,sl,2026-02-24 15:07:00,bearish
-31.8,0,1,sl,2026-02-24 15:44:00,bearish
48.2,1,6,tp,2026-02-24 15:48:00,bearish
-114.3,0,62,sl,2026-02-24 16:02:00,bearish
-56.8,0,2,sl,2026-02-25 14:59:00,bearish
73.2,1,8,tp,2026-02-25 15:09:00,bearish
-71.8,0,10,sl,2026-02-25 15:19:00,bearish
-64.3,0,29,sl,2026-02-25 16:00:00,bearish
30.7,1,1,tp,2026-02-26 14:36:00,bearish
80.7,1,11,tp,2026-02-26 14:39:00,bearish
195.7,1,17,tp,2026-02-26 14:56:00,bearish
93.2,1,5,tp,2026-02-26 15:24:00,bearish
-86.8,0,8,sl,2026-02-26 15:58:00,bearish
-19.3,0,3,sl,2026-02-26 19:14:00,bearish
113.2,1,112,tp,2026-02-26 19:31:00,bearish
-191.8,0,21,sl,2026-02-27 14:46:00,bearish
-99.3,0,43,sl,2026-02-27 15:21:00,bearish
-86.8,0,1,sl,2026-03-09 14:03:00,bearish
-79.3,0,4,sl,2026-03-09 14:15:00,bearish
-71.8,0,6,sl,2026-03-09 14:31:00,bearish
-84.3,0,17,sl,2026-03-09 18:01:00,bearish
-201.8,0,56,sl,2026-03-09 18:24:00,bearish
65.7,1,8,tp,2026-03-10 18:03:00,bearish
40.7,1,2,tp,2026-03-10 18:43:00,bearish
75.7,1,13,tp,2026-03-10 18:48:00,bearish
25.7,1,3,tp,2026-03-11 18:21:00,bearish
-79.3,0,68,sl,2026-03-11 18:39:00,bearish
-19.3,0,1,sl,2026-03-13 13:38:00,bearish
-59.3,0,2,sl,2026-03-13 13:53:00,bearish
248.2,1,40,tp,2026-03-13 14:05:00,bearish
55.7,1,1,tp,2026-03-13 14:51:00,bearish
178.2,1,26,tp,2026-03-13 15:11:00,bearish
35.7,1,3,tp,2026-03-17 14:00:00,bearish
115.7,1,10,tp,2026-03-17 14:06:00,bearish
-31.8,0,1,sl,2026-03-17 14:43:00,bearish
18.2,1,18,tp,2026-03-18 07:08:00,bearish
-27.3,0,120,time,2026-03-18 07:38:00,bearish
-101.8,0,18,sl,2026-03-23 13:58:00,bearish
68.2,1,7,tp,2026-03-23 14:30:00,bearish
-91.8,0,10,sl,2026-03-23 14:53:00,bearish
-234.3,0,66,sl,2026-03-24 13:47:00,bearish
-34.3,0,1,sl,2026-03-25 13:31:00,bearish
110.7,1,2,tp,2026-03-25 13:59:00,bearish
60.7,1,30,tp,2026-03-25 18:11:00,bearish
40.7,1,2,tp,2026-03-26 07:04:00,bearish
-46.8,0,3,sl,2026-03-26 07:36:00,bearish
-39.3,0,21,sl,2026-03-26 07:46:00,bearish
143.2,1,49,tp,2026-03-31 13:59:00,bearish
-84.3,0,4,sl,2026-03-31 15:03:00,bearish
-26.8,0,1,sl,2026-03-31 18:15:00,bearish
-39.3,0,1,sl,2026-03-31 18:28:00,bearish
20.7,1,4,tp,2026-03-31 18:46:00,bearish
25.7,1,2,tp,2026-04-01 07:09:00,bearish
118.2,1,1,tp,2026-04-01 13:43:00,bearish
-166.8,0,19,sl,2026-04-01 14:40:00,bearish
100.7,1,13,tp,2026-04-01 18:06:00,bearish
48.2,1,3,tp,2026-04-01 18:21:00,bearish
-36.8,0,1,sl,2026-04-01 18:27:00,bearish
23.2,1,1,tp,2026-04-01 18:33:00,bearish
33.2,1,4,tp,2026-04-01 18:48:00,bearish
43.2,1,8,tp,2026-04-02 18:18:00,bearish
-44.3,0,13,sl,2026-04-02 18:29:00,bearish
-46.8,0,11,sl,2026-04-06 07:26:00,bearish
95.7,1,24,tp,2026-04-06 14:15:00,bearish
2.95,1,120,time,2026-04-06 14:41:00,bearish
-21.8,0,3,sl,2026-04-06 18:43:00,bearish
-96.8,0,107,sl,2026-04-08 07:13:00,bearish
143.2,1,1,tp,2026-04-08 13:31:00,bearish
190.7,1,17,tp,2026-04-08 13:35:00,bearish
60.7,1,10,tp,2026-04-08 14:21:00,bearish
80.7,1,7,tp,2026-04-08 14:49:00,bearish
-211.8,0,55,sl,2026-04-08 14:59:00,bearish
48.2,1,3,tp,2026-04-08 18:43:00,bearish
-84.3,0,35,sl,2026-04-08 19:11:00,bearish
30.7,1,8,tp,2026-04-09 07:09:00,bearish
15.7,1,3,tp,2026-04-09 07:25:00,bearish
-54.3,0,57,sl,2026-04-09 07:49:00,bearish
70.7,1,2,tp,2026-04-09 13:50:00,bearish
40.7,1,2,tp,2026-04-09 14:06:00,bearish
43.2,1,2,tp,2026-04-09 14:24:00,bearish
-71.8,0,10,sl,2026-04-09 14:41:00,bearish
-121.8,0,87,sl,2026-04-09 18:06:00,bearish
20.7,1,3,tp,2026-04-13 07:20:00,bearish
-44.3,0,35,sl,2026-04-13 07:29:00,bearish
-19.3,0,7,sl,2026-04-13 18:29:00,bearish
-154.3,0,47,sl,2026-04-14 13:43:00,bearish
-109.3,0,51,sl,2026-04-14 14:48:00,bearish
8.2,1,2,tp,2026-04-14 18:33:00,bearish
-19.3,0,16,sl,2026-04-15 07:22:00,bearish
-29.3,0,1,sl,2026-04-15 18:02:00,bearish
-16.8,0,3,sl,2026-04-15 18:28:00,bearish
-64.3,0,8,sl,2026-04-16 18:32:00,bearish
35.7,1,3,tp,2026-04-16 18:53:00,bearish
205.7,1,78,tp,2026-04-20 13:34:00,bearish
43.2,1,61,tp,2026-04-21 07:06:00,bearish
-86.8,0,21,sl,2026-04-21 13:35:00,bearish
50.7,1,3,tp,2026-04-21 14:31:00,bearish
-29.3,0,10,sl,2026-04-22 07:23:00,bearish
20.7,1,6,tp,2026-04-22 07:48:00,bearish
-96.8,0,24,sl,2026-04-22 13:38:00,bearish
-4.55,0,120,time,2026-04-22 14:35:00,bearish
13.2,1,2,tp,2026-04-22 18:13:00,bearish
45.7,1,4,tp,2026-04-22 18:19:00,bearish
-16.8,0,1,sl,2026-04-22 18:25:00,bearish
-49.3,0,9,sl,2026-04-22 19:11:00,bearish
25.7,1,2,tp,2026-04-23 18:45:00,bearish
138.2,1,7,tp,2026-04-23 18:53:00,bearish
-199.3,0,98,sl,2026-04-24 13:46:00,bearish
18.2,1,2,tp,2026-05-05 07:27:00,bearish
10.7,1,3,tp,2026-05-05 07:52:00,bearish
-36.8,0,5,sl,2026-05-05 08:00:00,bearish
75.7,1,18,tp,2026-05-05 13:57:00,bearish
23.2,1,120,time,2026-05-05 14:44:00,bearish
-34.3,0,1,sl,2026-05-07 13:54:00,bearish
-104.3,0,111,sl,2026-05-08 07:15:00,bearish
-44.3,0,7,sl,2026-05-08 14:13:00,bearish
75.7,1,4,tp,2026-05-08 14:33:00,bearish
-36.8,0,1,sl,2026-05-08 18:01:00,bearish
-24.3,0,1,sl,2026-05-08 18:13:00,bearish
48.2,1,34,tp,2026-05-08 18:21:00,bearish
-71.8,0,11,sl,2026-05-08 19:06:00,bearish
60.7,1,1,tp,2026-05-11 13:59:00,bearish
-171.8,0,69,sl,2026-05-11 14:41:00,bearish
20.7,1,1,tp,2026-05-11 18:36:00,bearish
98.2,1,15,tp,2026-05-11 19:11:00,bearish
245.7,1,18,tp,2026-05-12 14:44:00,bearish
-24.3,0,3,sl,2026-05-12 18:20:00,bearish
25.7,1,8,tp,2026-05-12 18:37:00,bearish
-31.8,0,3,sl,2026-05-12 18:54:00,bearish
-24.3,0,14,sl,2026-05-13 07:15:00,bearish
-16.8,0,1,sl,2026-05-13 07:52:00,bearish
-69.3,0,7,sl,2026-05-13 18:04:00,bearish
40.7,1,6,tp,2026-05-13 18:41:00,bearish
-51.8,0,1,sl,2026-05-14 14:01:00,bearish
-106.8,0,7,sl,2026-05-14 14:12:00,bearish
-126.8,0,12,sl,2026-05-14 14:36:00,bearish
50.7,1,4,tp,2026-05-14 14:56:00,bearish
-52.8,0,120,time,2026-05-14 18:12:00,bearish
-44.3,0,3,sl,2026-05-19 18:33:00,bearish
-86.8,0,9,sl,2026-05-19 19:02:00,bearish
-216.8,0,20,sl,2026-05-20 13:58:00,bearish
-126.8,0,4,sl,2026-05-20 14:28:00,bearish
33.2,1,4,tp,2026-05-20 18:21:00,bearish
-31.8,0,3,sl,2026-05-20 18:35:00,bearish
-34.3,0,8,sl,2026-05-20 18:53:00,bearish
20.7,1,1,tp,2026-05-21 07:05:00,bearish
-41.8,0,7,sl,2026-05-21 07:24:00,bearish
-106.8,0,4,sl,2026-05-21 13:50:00,bearish
48.2,1,1,tp,2026-05-21 14:15:00,bearish
160.7,1,3,tp,2026-05-21 14:18:00,bearish
-226.8,0,84,sl,2026-05-21 14:24:00,bearish
-126.8,0,70,sl,2026-05-22 07:06:00,bearish
73.2,1,4,tp,2026-05-22 13:45:00,bearish
40.7,1,1,tp,2026-05-22 14:00:00,bearish
-41.8,0,1,sl,2026-05-22 14:16:00,bearish
-46.8,0,2,sl,2026-05-22 14:26:00,bearish
20.7,1,2,tp,2026-05-22 18:03:00,bearish
38.2,1,7,tp,2026-05-22 18:08:00,bearish
48.2,1,6,tp,2026-05-22 18:33:00,bearish
48.2,1,8,tp,2026-05-22 18:54:00,bearish
25.7,1,1,tp,2026-05-26 14:05:00,bearish
135.7,1,15,tp,2026-05-26 14:52:00,bearish
-19.3,0,1,sl,2026-05-26 18:03:00,bearish
28.2,1,4,tp,2026-05-26 18:41:00,bearish
-11.8,0,1,sl,2026-05-26 19:07:00,bearish
18.2,1,1,tp,2026-05-29 14:07:00,bearish
38.2,1,1,tp,2026-05-29 14:13:00,bearish
153.2,1,14,tp,2026-05-29 14:29:00,bearish
-44.3,0,1,sl,2026-05-29 14:51:00,bearish
195.7,1,7,tp,2026-06-03 13:39:00,bearish
-199.3,0,30,sl,2026-06-03 13:53:00,bearish
43.2,1,2,tp,2026-06-03 14:47:00,bearish
30.7,1,5,tp,2026-06-03 14:52:00,bearish
-26.8,0,1,sl,2026-06-03 15:01:00,bearish
-34.3,0,2,sl,2026-06-04 07:03:00,bearish
45.7,1,8,tp,2026-06-04 07:11:00,bearish
63.2,1,40,tp,2026-06-04 07:24:00,bearish
165.7,1,9,tp,2026-06-09 14:02:00,bearish
170.7,1,20,tp,2026-06-09 14:24:00,bearish
278.2,1,29,tp,2026-06-09 14:55:00,bearish
-129.3,0,3,sl,2026-06-09 18:28:00,bearish
-74.3,0,5,sl,2026-06-09 18:53:00,bearish
68.2,1,2,tp,2026-06-10 18:21:00,bearish
215.7,1,38,tp,2026-06-10 18:40:00,bearish
-146.8,0,7,sl,2026-06-11 18:09:00,bearish
-84.3,0,22,sl,2026-06-11 18:25:00,bearish
