open,high,low,close,volume,notional,regime,label,momentum_5,barrier_hit,bars_to_barrier,max_profit,max_loss,volume_imbalance_3,volume_imbalance_5,volume_imbalance_10,cumulative_delta_20,cumulative_delta_50,cumulative_delta_100,realized_vol_15,realized_vol_30,realized_vol_60,vwap_deviation_5,vwap_deviation_10,vwap_deviation_20,bid_ask_bounce,noise_adj_momentum_5,noise_adj_momentum_10,noise_adj_momentum_20
21861.25,21862.0,21859.25,21860.0,118,51589600.0,2,0.0,-0.0001486512755423,vertical,30.0,6.86184812442818e-05,0.0009492223238792,-0.09895178197064992,-0.019763694951664853,-0.07579385736595524,-30.29099973220086,,,8.166525458988312,8.174209715912983,,0.001101958566318489,0.0062264319896209895,0.02264359581943974,0.17743314637203797,30.06507519776512,375.3826830867466,518.3441668355431
21859.75,21861.0,21859.25,21860.0,137,59896400.0,2,0.0,0.0,vertical,30.0,6.86184812442818e-05,0.0009492223238792,0.01603375527426147,0.1286202964652223,0.014253393665158333,-31.09205112550397,,,8.166517768896497,8.174155087282333,,0.0008997387258422191,0.004475095216580841,0.0208203115102902,0.1786143725932448,30.344663810130847,238.58517499265213,518.0864160610413
21860.0,21860.0,21856.5,21859.25,260,113668100.0,2,1.0,-5.718075981797632e-05,tp,30.0,0.0053295515628395,0.0009149444743072,-0.1871844660194176,-0.1102974828375287,-0.08108108108108109,-23.958630987962458,,,8.16652397501645,8.172656009635865,,0.0005029663326681523,0.0029069970204419894,0.01855136238912616,0.17432743157888508,29.77842238227697,237.52546682477748,505.95487748578995
21859.75,21861.5,21858.25,21858.75,142,62078850.0,2,1.0,-0.0001486597749519,tp,29.0,0.0053525476067936,0.0008920912677989,-0.19666048237476824,-0.1748858447488585,-0.08176914778856528,-23.06846929258537,,,8.166334840503001,8.172645469523424,,0.000281958802671519,0.0018382408797767693,0.016750637910624207,0.17461435653166196,30.06271982841728,238.95064263541076,506.751680070682
21858.75,21860.5,21857.25,21859.25,200,87437000.0,2,1.0,-0.0001143549807312,tp,28.0,0.0053295515628395,0.0009149444743072,-0.13421926910299006,-0.08541423570595104,-0.07109704641350215,-22.698626078839,,,4.785136730264623,8.172617831507072,,-3.41635042629429e-06,0.0006608496448298266,0.014653144008947272,0.1751086828555324,30.337466714586643,239.31581083021055,507.38717266689406
21859.25,21859.5,21857.75,21858.75,123,53772525.0,2,1.0,-5.718206770355394e-05,tp,27.0,0.0053525476067936,0.0008920912677989,-0.05591397849462372,-0.08723897911832952,-0.05220301171221424,-21.631761099537947,,,4.785119700162353,8.172579074320911,,-1.5156317245323741e-05,0.0005348917872187028,0.013279957287509189,0.17560435720637302,-34.077738646941135,496.38996174595223,12438.374606133515
21858.5,21858.5,21856.0,21856.25,246,107532750.0,2,1.0,-0.0001715462031106,tp,26.0,0.0054675436088075,0.0007778095510437,-0.11880492091388405,-0.23522142121524206,-0.0625541125541125,-26.64830144313735,,,4.053435742014609,8.17265662116716,11.171099925655653,-9.797247738622974e-05,0.00029385492767005874,0.009879983433079997,0.17519071087883123,-42.588962564975375,188.72031719593642,5171.71968747351
21855.75,21856.75,21855.0,21855.0,125,54637500.0,2,1.0,-0.0001944257007903,tp,25.0,0.0055250514756348,0.0007206588881262,-0.4,-0.2086124401913876,-0.15836257309941532,-29.15357473909699,,,4.053468768535635,8.172675370904988,11.171000930860691,-0.00013322323107243898,9.246846731035964e-05,0.007903667894192746,0.1752738717667884,-45.36032273315199,169.80666247811686,4854.888659586473
21854.75,21855.25,21851.5,21852.25,219,95712855.0,2,1.0,-9.15153803036084e-05,tp,24.0,0.0056515919413332,0.0005949044148771,-0.4000000000000001,-0.22475355969331867,-0.20033538289547237,-27.588256454379994,,,4.053528459917482,8.172715542864504,11.171012514019475,-0.00019384475136812764,-0.00010651909863927681,0.005715381414604438,0.14497396294807996,-50.946252229397906,113.61554288656527,3569.1768629172416
21852.0,21853.75,21850.5,21853.0,151,65996060.0,2,1.0,-6.863575007431955e-05,tp,23.0,0.0056170777467624,0.0006292042282524,-0.15595959595959605,-0.2601851851851852,-0.17315514235909354,-28.024008831575557,,,4.053542694833075,8.17272260315084,11.170989329189775,-0.00010037306794653072,-0.00019447892999783736,0.004152254341825893,0.12140481461602315,-48.51121659070715,115.25677032205854,1819.1706221515183
21853.25,21854.0,21850.25,21851.5,201,87843920.0,2,1.0,-0.0001258336479174,tp,22.0,0.0056861085051369,0.0005606022469853,-0.18844133099824883,-0.27176220806794055,-0.18359201773835918,-28.310058077332087,,,0.40656935678296763,8.172747421286969,11.171007675109532,-0.00011626952458618049,-0.00022644903031878667,0.002890405895085874,0.0861324499245345,-53.08772354129259,-44.010877126529664,1714.3673481524315
21853.25,21853.25,21851.0,21851.75,159,69488565.0,2,1.0,-8.00787059280772e-05,tp,21.0,0.0056746027206059,0.0005720365645772,-0.1636007827788651,-0.25871345029239773,-0.24622124863088724,-31.37182237957704,,,0.4065693300458966,8.172744784966898,11.170998993798351,-4.9605263727842086e-05,-0.00018481572472825062,0.0019164814463774943,0.0628594064937905,-40.563574527630074,-52.58509413236408,1328.457065779885
21851.75,21851.75,21847.5,21849.0,397,173481060.0,2,1.0,-0.0002173540010296,tp,20.0,0.0058011808320746,0.0004462446793903,-0.4000000000000002,-0.29281277728482696,-0.256953642384106,-32.23857704827131,,,0.4084573187046844,8.166946379496922,11.171021582603892,-0.00010641338951235636,-0.00023475711624552911,0.0010596179703931926,0.0626917776454697,-44.15729014280116,-53.340862135444176,1072.6541730522115
21849.0,21850.75,21848.75,21850.0,166,72542000.0,2,1.0,-0.0002287805994051,tp,19.0,0.0057551487414187,0.0004919908466819,-0.21606648199446,-0.16387337057728119,-0.19184700553598386,-27.634336449615617,,,0.4085669977057512,8.166917093558746,11.171028453592852,-3.446934975815085e-05,-0.0001550188317866198,0.000612895271809113,0.06284402214712835,-20.77181360985693,-57.11957323750555,1360.553791445629
21850.5,21850.75,21844.75,21845.25,387,169082235.0,2,1.0,-0.0004118192113662,tp,18.0,0.0059738387063549,0.0002746592508668,-0.2602105263157895,-0.2986259541984732,-0.28334866605335784,-32.28730724942139,,,0.4141787776405308,8.167192856322998,10.042477822961363,-0.00019122026557851198,-0.0002960613497845448,-0.00014886594414430587,0.03293393205752866,-41.842559605275746,-53.44776863836117,782.8607926148366
21845.0,21845.0,21841.25,21841.25,330,144152250.0,2,1.0,-0.0005376836132339,tp,17.0,0.0061580724546443,9.156985062668116e-05,-0.24960362400906014,-0.3077136900625434,-0.2934901301973961,-30.51532095534651,-76.88842241681488,,0.1169762085115318,8.167363191732202,10.042617449699794,-0.00028569233358664186,-0.0004042443882777753,-0.00034492060277097384,-0.019677492677443828,-46.580661671613505,-56.23475906855597,18.745876038576167
21842.0,21845.0,21842.0,21843.75,224,97860000.0,2,1.0,-0.0003661034013293,tp,16.0,0.0060429184549356,0.0002060085836909,-0.20956429330499474,-0.19255319148936173,-0.21653242899533695,-28.182037173447256,-72.4954118447084,,0.12233963413943684,8.167434080283941,10.042585720874591,-0.00012280982280358987,-0.00022898182640102417,-0.00025061640898969416,-0.00809432657516745,-34.18212173399557,-37.766265739769274,23.500208692121955
