ts_utc,equity,buying_power,contracts
2026-07-30T07:18:27.171686+00:00,100083.85,100083.85,1
2026-07-30T07:18:57.459832+00:00,100083.85,100083.85,1
2026-07-30T07:19:27.712951+00:00,100083.85,100083.85,1
2026-07-30T07:19:57.997647+00:00,100083.85,100083.85,1
2026-07-30T07:20:28.254068+00:00,100083.85,100083.85,1
2026-07-30T07:20:58.534212+00:00,100083.85,100083.85,1
2026-07-30T07:21:28.786478+00:00,100083.85,100083.85,1
2026-07-30T07:21:59.056159+00:00,100083.85,100083.85,1
2026-07-30T07:22:29.310709+00:00,100083.85,100083.85,1
2026-07-30T07:22:59.587465+00:00,100083.85,100083.85,1
2026-07-30T07:23:30.743715+00:00,100083.85,100083.85,1
2026-07-30T07:24:01.016171+00:00,100083.85,100083.85,1
2026-07-30T07:24:31.274035+00:00,100083.85,100083.85,1
2026-07-30T07:25:01.606565+00:00,100083.85,100083.85,1
2026-07-30T07:25:31.863677+00:00,100083.85,100083.85,1
2026-07-30T07:26:02.142128+00:00,100083.85,100083.85,1
2026-07-30T07:26:32.385879+00:00,100083.85,100083.85,1
2026-07-30T07:27:02.643876+00:00,100083.85,100083.85,1
2026-07-30T07:27:32.893226+00:00,100083.85,100083.85,1
2026-07-30T07:28:03.164467+00:00,100083.85,100083.85,1
2026-07-30T07:28:33.432051+00:00,100083.85,100083.85,1
2026-07-30T07:29:03.701366+00:00,100083.85,100083.85,1
2026-07-30T07:29:33.969510+00:00,100083.85,100083.85,1
2026-07-30T07:30:04.254470+00:00,100083.85,100083.85,1
2026-07-30T07:30:34.505346+00:00,100083.85,100083.85,1
2026-07-30T07:31:04.768765+00:00,100083.85,100083.85,1
2026-07-30T07:31:35.024123+00:00,100083.85,100083.85,1
2026-07-30T07:32:05.299703+00:00,100083.85,100083.85,1
2026-07-30T07:32:36.174718+00:00,100083.85,100083.85,1
2026-07-30T07:33:06.435544+00:00,100083.85,100083.85,1
2026-07-30T07:33:36.700646+00:00,100083.85,100083.85,1
2026-07-30T07:34:06.960502+00:00,100083.85,100083.85,1
2026-07-30T07:34:37.217231+00:00,100083.85,100083.85,1
2026-07-30T07:35:07.536389+00:00,100083.85,100083.85,1
2026-07-30T07:35:37.784668+00:00,100083.85,100083.85,1
2026-07-30T07:36:08.059461+00:00,100083.85,100083.85,1
2026-07-30T07:36:38.307424+00:00,100083.85,100083.85,1
2026-07-30T07:37:08.577479+00:00,100083.85,100083.85,1
2026-07-30T07:37:38.846216+00:00,100083.85,100083.85,1
2026-07-30T07:38:09.109234+00:00,100083.85,100083.85,1
2026-07-30T07:38:39.359009+00:00,100083.85,100083.85,1
2026-07-30T07:39:09.618419+00:00,100083.85,100083.85,1
2026-07-30T07:39:39.876118+00:00,100083.85,100083.85,1
2026-07-30T07:40:10.198054+00:00,100083.85,100083.85,1
2026-07-30T07:40:40.465285+00:00,100083.85,100083.85,1
2026-07-30T07:41:10.729557+00:00,100083.85,100083.85,1
2026-07-30T07:41:40.980957+00:00,100083.85,100083.85,1
2026-07-30T07:42:11.247177+00:00,100083.85,100083.85,1
2026-07-30T07:42:41.503500+00:00,100083.85,100083.85,1
2026-07-30T07:43:11.773012+00:00,100083.85,100083.85,1
2026-07-30T07:43:42.029580+00:00,100083.85,100083.85,1
2026-07-30T07:44:12.300184+00:00,100083.85,100083.85,1
2026-07-30T07:44:42.546647+00:00,100083.85,100083.85,1
2026-07-30T07:45:13.473720+00:00,100083.85,100083.85,1
2026-07-30T07:45:43.753641+00:00,100083.85,100083.85,1
2026-07-30T07:46:14.017690+00:00,100083.85,100083.85,1
2026-07-30T07:46:44.267535+00:00,100083.85,100083.85,1
