timestamp,funding_rate
2024-11-01T00:00:00+00:00,0.00011132299345112585
2024-11-01T08:00:00+00:00,0.000102897738273636
2024-11-01T16:00:00+00:00,0.00010735997480101028
2024-11-02T00:00:00+00:00,0.00028367336878065973
2024-11-02T08:00:00+00:00,0.00014578874769287302
2024-11-02T16:00:00+00:00,0.00011185163986170923
2024-11-03T00:00:00+00:00,-4.036519269279118e-05
2024-11-03T08:00:00+00:00,0.00012838631748373738
2024-11-03T16:00:00+00:00,0.0002946434246606033
2024-11-04T00:00:00+00:00,0.00023289750085872025
2024-11-04T08:00:00+00:00,6.918035182255527e-05
2024-11-04T16:00:00+00:00,-0.0001084946806568946
2024-11-05T00:00:00+00:00,0.00018356543930899067
2024-11-05T08:00:00+00:00,0.00026729685643490724
2024-11-05T16:00:00+00:00,-9.414348100981679e-05
2024-11-06T00:00:00+00:00,0.00035484521000185755
2024-11-06T08:00:00+00:00,0.00039472985167326633
2024-11-06T16:00:00+00:00,0.00036706371099074706
2024-11-07T00:00:00+00:00,0.0008605966097710316
2024-11-07T08:00:00+00:00,0.0005410082491619805
2024-11-07T16:00:00+00:00,0.0005484141170236963
2024-11-08T00:00:00+00:00,0.0004505898255582251
2024-11-08T08:00:00+00:00,0.0004526337890814108
2024-11-08T16:00:00+00:00,0.0003153823671904698
2024-11-09T00:00:00+00:00,0.0003877085020617445
2024-11-09T08:00:00+00:00,0.0003299786311555155
2024-11-09T16:00:00+00:00,0.00045960772216301836
2024-11-10T00:00:00+00:00,0.0005478231615276243
2024-11-10T08:00:00+00:00,0.0008418133460646524
2024-11-10T16:00:00+00:00,0.00075470116384158
2024-11-11T00:00:00+00:00,0.0006411455274751189
2024-11-11T08:00:00+00:00,0.00041486067962449397
2024-11-11T16:00:00+00:00,0.0006402580228230077
2024-11-12T00:00:00+00:00,0.0014154529663797113
2024-11-12T08:00:00+00:00,0.0017393336141371181
2024-11-12T16:00:00+00:00,0.000535757365359905
2024-11-13T00:00:00+00:00,0.0003144208389199671
2024-11-13T08:00:00+00:00,0.00018567175165304627
2024-11-13T16:00:00+00:00,0.0005394867273865702
2024-11-14T00:00:00+00:00,0.0006435889319469792
2024-11-14T08:00:00+00:00,0.0005043560155576079
2024-11-14T16:00:00+00:00,0.0004790493935619357
2024-11-15T00:00:00+00:00,0.00016534335657181933
2024-11-15T08:00:00+00:00,0.0006496119203136759
2024-11-15T16:00:00+00:00,0.0006961519880492659
2024-11-16T00:00:00+00:00,0.000711754242297553
2024-11-16T08:00:00+00:00,0.0006474746526265694
2024-11-16T16:00:00+00:00,0.00041535930198267315
2024-11-17T00:00:00+00:00,0.00040835142009471416
2024-11-17T08:00:00+00:00,0.0009132477681067883
2024-11-17T16:00:00+00:00,0.00078058512839842
2024-11-18T00:00:00+00:00,0.0009108314876469885
2024-11-18T08:00:00+00:00,0.0007216161394435157
2024-11-18T16:00:00+00:00,0.0008484658864296502
2024-11-19T00:00:00+00:00,0.0006407030382949799
2024-11-19T08:00:00+00:00,0.0005115671149155599
2024-11-19T16:00:00+00:00,0.000481790856545882
2024-11-20T00:00:00+00:00,0.00035226550415161557
2024-11-20T08:00:00+00:00,0.00041927233350486494
2024-11-20T16:00:00+00:00,0.0003514917060153008
2024-11-21T00:00:00+00:00,0.0004640535925523388
2024-11-21T08:00:00+00:00,0.0006263681346732856
2024-11-21T16:00:00+00:00,0.0008158170602714036
2024-11-22T00:00:00+00:00,0.0009256220936722742
2024-11-22T08:00:00+00:00,0.0009271709596194496
2024-11-22T16:00:00+00:00,0.001095187882917656
2024-11-23T00:00:00+00:00,0.0012183443485517052
2024-11-23T08:00:00+00:00,0.0012931829328225364
2024-11-23T16:00:00+00:00,0.001215569721241245
2024-11-24T00:00:00+00:00,0.0011194714520837018
2024-11-24T08:00:00+00:00,0.0009135945329463442
2024-11-24T16:00:00+00:00,0.0007186102689438018
2024-11-25T00:00:00+00:00,0.0006334963756142556
2024-11-25T08:00:00+00:00,0.000954653849804205
2024-11-25T16:00:00+00:00,0.00117158153426338
2024-11-26T00:00:00+00:00,0.0008001663361036715
2024-11-26T08:00:00+00:00,0.0006388099985074723
2024-11-26T16:00:00+00:00,0.0008068920342037261
2024-11-27T00:00:00+00:00,0.0008012463439196652
2024-11-27T08:00:00+00:00,0.0007812016438768541
2024-11-27T16:00:00+00:00,0.0007828023709520191
2024-11-28T00:00:00+00:00,0.0006069682325508924
2024-11-28T08:00:00+00:00,0.0005803985673709771
2024-11-28T16:00:00+00:00,0.0006914142652265333
2024-11-29T00:00:00+00:00,0.0009148791652284561
2024-11-29T08:00:00+00:00,0.0008141055721493374
2024-11-29T16:00:00+00:00,0.000903928139224775
2024-11-30T00:00:00+00:00,0.0011655271632614382
2024-11-30T08:00:00+00:00,0.0008201129947949101
2024-11-30T16:00:00+00:00,0.0007869916003925564
2024-12-01T00:00:00+00:00,0.0006863830181972723
2024-12-01T08:00:00+00:00,0.000674701913893056
2024-12-01T16:00:00+00:00,0.0010319108177362978
2024-12-02T00:00:00+00:00,0.0010398563551588464
2024-12-02T08:00:00+00:00,0.0008595254635906071
2024-12-02T16:00:00+00:00,0.0007998638527048848
2024-12-03T00:00:00+00:00,0.0007917885985137189
2024-12-03T08:00:00+00:00,0.0006255840590222826
2024-12-03T16:00:00+00:00,0.0008531067470956895
2024-12-04T00:00:00+00:00,0.0012745211616327825
2024-12-04T08:00:00+00:00,0.0014241379965313663
2024-12-04T16:00:00+00:00,0.0008336430731199213
2024-12-05T00:00:00+00:00,0.0015806561698462303
2024-12-05T08:00:00+00:00,0.0017517943043167436
2024-12-05T16:00:00+00:00,0.0010639421061469287
2024-12-06T00:00:00+00:00,0.0011160640109619815
2024-12-06T08:00:00+00:00,0.0007639172246477877
2024-12-06T16:00:00+00:00,0.0008371553517471021
2024-12-07T00:00:00+00:00,0.0007226819845757753
2024-12-07T08:00:00+00:00,0.001102764068944419
2024-12-07T16:00:00+00:00,0.0010644928042322426
2024-12-08T00:00:00+00:00,0.0009190885260436976
2024-12-08T08:00:00+00:00,0.0008221914702003293
2024-12-08T16:00:00+00:00,0.0009359466714156726
2024-12-09T00:00:00+00:00,0.0006999522602671743
2024-12-09T08:00:00+00:00,0.0008921814346699616
2024-12-09T16:00:00+00:00,0.0002661887746182971
2024-12-10T00:00:00+00:00,0.0002965267992573416
2024-12-10T08:00:00+00:00,0.00024475696763154455
2024-12-10T16:00:00+00:00,0.0003920055688213123
2024-12-11T00:00:00+00:00,0.0003119601081091005
2024-12-11T08:00:00+00:00,0.0004024697731182875
2024-12-11T16:00:00+00:00,0.0002761458649628689
2024-12-12T00:00:00+00:00,0.00048689740822320006
2024-12-12T08:00:00+00:00,0.0007791686340774368
2024-12-12T16:00:00+00:00,0.000730639966382094
2024-12-13T00:00:00+00:00,0.0006522436601367209
2024-12-13T08:00:00+00:00,0.0006320795712903051
2024-12-13T16:00:00+00:00,0.0005110043397944919
2024-12-14T00:00:00+00:00,0.0007144410850576583
2024-12-14T08:00:00+00:00,0.0005306877254966679
2024-12-14T16:00:00+00:00,0.0005519838664258185
2024-12-15T00:00:00+00:00,0.0004984933483731341
2024-12-15T08:00:00+00:00,0.0005889472719456329
2024-12-15T16:00:00+00:00,0.0007253048030002728
2024-12-16T00:00:00+00:00,0.000934153925652938
2024-12-16T08:00:00+00:00,0.000665140102253745
2024-12-16T16:00:00+00:00,0.0006093501829208721
2024-12-17T00:00:00+00:00,0.0004833125289031421
2024-12-17T08:00:00+00:00,0.0009447641444604611
2024-12-17T16:00:00+00:00,0.0007267242482418561
2024-12-18T00:00:00+00:00,0.0005046078812132198
2024-12-18T08:00:00+00:00,0.000642650881999977
2024-12-18T16:00:00+00:00,0.00031408166886896246
2024-12-19T00:00:00+00:00,0.0002496433064096198
2024-12-19T08:00:00+00:00,0.0005102702785694554
2024-12-19T16:00:00+00:00,0.0001868997133377824
2024-12-20T00:00:00+00:00,0.00020021592995570913
2024-12-20T08:00:00+00:00,-0.0002145736757921686
2024-12-20T16:00:00+00:00,-5.342634345521589e-05
2024-12-21T00:00:00+00:00,0.00028084615017450484
2024-12-21T08:00:00+00:00,-0.0001111322058995933
2024-12-21T16:00:00+00:00,6.276537426231566e-05
2024-12-22T00:00:00+00:00,3.148495605568692e-05
2024-12-22T08:00:00+00:00,-0.00012552671991017538
2024-12-22T16:00:00+00:00,1.7576673498999933e-05
2024-12-23T00:00:00+00:00,-9.721151444781453e-07
2024-12-23T08:00:00+00:00,0.00024089686980848898
2024-12-23T16:00:00+00:00,0.0003266323947839784
2024-12-24T00:00:00+00:00,0.00039438504477641286
2024-12-24T08:00:00+00:00,0.00020519058435783096
2024-12-24T16:00:00+00:00,9.184960509965047e-06
2024-12-25T00:00:00+00:00,6.172421739777268e-05
2024-12-25T08:00:00+00:00,0.00017469044701022131
2024-12-25T16:00:00+00:00,0.0001453600430490831
2024-12-26T00:00:00+00:00,0.00016377356685883104
2024-12-26T08:00:00+00:00,4.4785899945724644e-05
2024-12-26T16:00:00+00:00,0.00024736067297936973
2024-12-27T00:00:00+00:00,0.0005060341416251319
