ts_utc,symbol,bid,ask,bid_size,ask_size,last,spread
2026-06-26T17:55:09Z,MHGU26,6.198,6.199,3,3,6.1975,0.0009999999999994458
2026-06-26T17:55:15Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:55:15Z,MHGU26,6.1975,6.1985,2,3,6.1975,0.001000000000000334
2026-06-26T17:55:20Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:55:20Z,MHGU26,6.198,6.199,2,3,6.1975,0.0009999999999994458
2026-06-26T17:55:25Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:55:25Z,MHGU26,6.198,6.199,3,2,6.198,0.0009999999999994458
2026-06-26T17:55:31Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:55:31Z,MHGU26,6.198,6.199,3,3,6.198,0.0009999999999994458
2026-06-26T17:55:36Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:55:36Z,MHGU26,6.198,6.199,2,3,6.198,0.0009999999999994458
2026-06-26T17:55:41Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:55:41Z,MHGU26,6.1975,6.1985,3,2,6.198,0.001000000000000334
2026-06-26T17:55:46Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:55:46Z,MHGU26,6.1975,6.1985,3,2,6.1975,0.001000000000000334
2026-06-26T17:55:52Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:55:52Z,MHGU26,6.198,6.1985,1,1,6.1975,0.0004999999999997229
2026-06-26T17:55:57Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:55:57Z,MHGU26,6.1975,6.1985,3,1,6.1975,0.001000000000000334
2026-06-26T17:56:02Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:56:02Z,MHGU26,6.1975,6.1985,3,2,6.1975,0.001000000000000334
2026-06-26T17:56:08Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:56:08Z,MHGU26,6.1965,6.1975,3,4,6.197,0.0009999999999994458
2026-06-26T17:56:13Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:56:13Z,MHGU26,6.1965,6.1975,3,3,6.197,0.0009999999999994458
2026-06-26T17:56:18Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:56:18Z,MHGU26,6.196,6.197,2,3,6.197,0.001000000000000334
2026-06-26T17:56:24Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:56:24Z,MHGU26,6.195,6.196,2,3,6.197,0.0009999999999994458
2026-06-26T17:56:29Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:56:29Z,MHGU26,6.1955,6.1965,3,1,6.197,0.001000000000000334
2026-06-26T17:56:34Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:56:34Z,MHGU26,6.195,6.196,3,1,6.197,0.0009999999999994458
2026-06-26T17:56:39Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:56:39Z,MHGU26,6.1955,6.1965,3,2,6.197,0.001000000000000334
2026-06-26T17:56:45Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:56:45Z,MHGU26,6.1955,6.1965,2,3,6.197,0.001000000000000334
2026-06-26T17:56:50Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:56:50Z,MHGU26,6.1955,6.1965,2,3,6.197,0.001000000000000334
2026-06-26T17:56:55Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:56:55Z,MHGU26,6.1955,6.1965,3,1,6.197,0.001000000000000334
2026-06-26T17:57:01Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:57:01Z,MHGU26,6.196,6.197,1,3,6.197,0.001000000000000334
2026-06-26T17:57:06Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:57:06Z,MHGU26,6.1955,6.197,3,3,6.197,0.0015000000000000568
2026-06-26T17:57:11Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:57:11Z,MHGU26,6.196,6.197,3,2,6.197,0.001000000000000334
2026-06-26T17:57:17Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:57:17Z,MHGU26,6.1965,6.197,2,1,6.197,0.0004999999999997229
2026-06-26T17:57:22Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:57:22Z,MHGU26,6.1955,6.197,3,3,6.197,0.0015000000000000568
2026-06-26T17:57:27Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:57:27Z,MHGU26,6.196,6.197,2,3,6.197,0.001000000000000334
2026-06-26T17:57:33Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:57:33Z,MHGU26,6.1955,6.1965,2,3,6.197,0.001000000000000334
2026-06-26T17:57:38Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:57:38Z,MHGU26,6.1955,6.1965,2,3,6.197,0.001000000000000334
2026-06-26T17:57:43Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:57:43Z,MHGU26,6.195,6.196,3,1,6.1955,0.0009999999999994458
2026-06-26T17:57:48Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:57:48Z,MHGU26,6.1955,6.1965,4,3,6.1955,0.001000000000000334
2026-06-26T17:57:54Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:57:54Z,MHGU26,6.1955,6.197,5,3,6.1955,0.0015000000000000568
2026-06-26T17:57:59Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:57:59Z,MHGU26,6.194,6.195,3,2,6.194,0.001000000000000334
2026-06-26T17:58:04Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:58:04Z,MHGU26,6.194,6.195,3,2,6.194,0.001000000000000334
2026-06-26T17:58:10Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:58:10Z,MHGU26,6.1935,6.194,1,1,6.194,0.0004999999999997229
2026-06-26T17:58:15Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:58:15Z,MHGU26,6.1935,6.1945,1,4,6.1935,0.0009999999999994458
2026-06-26T17:58:20Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:58:20Z,MHGU26,6.1935,6.1945,3,2,6.1935,0.0009999999999994458
2026-06-26T17:58:26Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:58:26Z,MHGU26,6.1945,6.1955,3,2,6.1955,0.001000000000000334
2026-06-26T17:58:31Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:58:31Z,MHGU26,6.1945,6.1955,3,3,6.1955,0.001000000000000334
2026-06-26T17:58:36Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:58:36Z,MHGU26,6.194,6.1955,3,3,6.195,0.0015000000000000568
2026-06-26T17:58:42Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:58:42Z,MHGU26,6.1935,6.1945,1,4,6.194,0.0009999999999994458
2026-06-26T17:58:47Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:58:47Z,MHGU26,6.193,6.194,3,2,6.194,0.001000000000000334
2026-06-26T17:58:52Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:58:52Z,MHGU26,6.1935,6.1945,1,4,6.194,0.0009999999999994458
2026-06-26T17:58:57Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:58:57Z,MHGU26,6.1935,6.1945,3,4,6.194,0.0009999999999994458
2026-06-26T17:59:03Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:59:03Z,MHGU26,6.193,6.194,3,2,6.194,0.001000000000000334
2026-06-26T17:59:08Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:59:08Z,MHGU26,6.194,6.195,2,3,6.194,0.001000000000000334
2026-06-26T17:59:13Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:59:13Z,MHGU26,6.194,6.195,3,2,6.194,0.001000000000000334
2026-06-26T17:59:19Z,MHGN26,6.115,6.159,1,5,6.1415,0.043999999999999595
2026-06-26T17:59:19Z,MHGU26,6.1945,6.1955,2,3,6.195,0.001000000000000334
