threshold,null_se_at_500,mde80_usd_per_session,minimum_effect_usd_per_session,achieved_power,family_adjusted_alpha
0.08049630485797345,6.563886897490027,22.191228516330156,2.602385919447149,0.016068012859803693,0.005555555555555556
0.16666666666666666,5.769345556243051,19.50503834507273,2.602385919447149,0.018393795968569104,0.005555555555555556
0.28964791427478,5.558670162623518,18.792785700322472,2.602385919447149,0.019178565563937655,0.005555555555555556
0.46434494195688225,5.268894724306274,17.81311114612248,2.602385919447149,0.020414130460978286,0.005555555555555556
0.7118558558558559,4.700240390593243,15.8906011359252,2.602385919447149,0.023543657014390595,0.005555555555555556
1.0632911392405062,3.9445153878526824,13.335641476621367,2.602385919447149,0.030092433027967547,0.005555555555555556
1.6923076923076923,3.2298844408640326,10.919612849508564,2.602385919447149,0.041506637378174505,0.005555555555555556
2.8582995951417005,2.768008210654934,9.358098897348514,2.602385919447149,0.054908159473129436,0.005555555555555556
6.54487917146145,1.80911662909007,6.116272439761619,2.602385919447149,0.1355135175298412,0.005555555555555556
