timestamp,date,year_month,label,pnl,p_prod,p_frozen,p_daily,thr_daily
2025-10-17 18:16:00,2025-10-17,2025-10,0,-39.3,0.4571933956177158,0.42604778206635907,0.4981108563125472,0.55
2025-10-17 18:27:00,2025-10-17,2025-10,0,-21.8,0.39300832860971274,0.45398740802087106,0.5301224846882325,0.55
2025-10-17 18:46:00,2025-10-17,2025-10,1,35.7,0.44736732559411974,0.4377842624041077,0.5248914102187581,0.55
2025-10-21 07:09:00,2025-10-21,2025-10,0,-14.3,0.48352003237397806,0.4708833394260615,0.45177294240840904,0.55
2025-10-21 07:31:00,2025-10-21,2025-10,0,-19.3,0.5424059461054911,0.45377692955899107,0.44797923193461353,0.55
2025-10-21 07:52:00,2025-10-21,2025-10,1,8.2,0.4452031725831027,0.4154163077317403,0.46460678318672377,0.55
2025-10-22 07:08:00,2025-10-22,2025-10,0,-9.3,0.42504314729325104,0.4261987895388023,0.471482708739804,0.55
2025-10-22 07:18:00,2025-10-22,2025-10,1,60.7,0.4392324538722465,0.5090477177355827,0.5005192921185009,0.55
2025-10-22 13:56:00,2025-10-22,2025-10,0,-54.3,0.5354293635975422,0.49705188297424513,0.4783695140945646,0.55
2025-10-22 15:12:00,2025-10-22,2025-10,0,-81.8,0.5360606382618294,0.5195867194054835,0.5148661486891438,0.55
2025-10-22 18:15:00,2025-10-22,2025-10,1,80.7,0.6593554788122706,0.4648294659033702,0.5066678255767258,0.55
2025-10-22 18:29:00,2025-10-22,2025-10,1,160.7,0.5870141295218262,0.49950522338623604,0.5808335051853031,0.55
2025-10-23 13:32:00,2025-10-23,2025-10,1,25.7,0.5347919591721173,0.5141653851055997,0.49641066609499307,0.55
2025-10-23 13:48:00,2025-10-23,2025-10,1,73.2,0.5732055490269269,0.5010832492134241,0.5144059400626124,0.55
2025-10-23 14:01:00,2025-10-23,2025-10,0,-114.3,0.5531583812306838,0.5383886497987326,0.5692180158037877,0.55
2025-10-23 14:30:00,2025-10-23,2025-10,1,28.2,0.5358775418534538,0.5148962528877241,0.4864382108107188,0.55
2025-10-23 14:44:00,2025-10-23,2025-10,0,-24.3,0.5859316851806166,0.5527966826684003,0.5137599536875057,0.55
2025-10-23 14:53:00,2025-10-23,2025-10,0,-46.8,0.5402239951282591,0.5214084367574828,0.5072419119651677,0.55
2025-10-23 15:13:00,2025-10-23,2025-10,1,50.7,0.5306897483051899,0.5209061180681128,0.5034228073128064,0.55
