entry_time,direction,entry,stop,target,pnl,exit_reason,quality_score,killzone_window,fvg_size,date
2025-03-13 14:35:00,bearish,19699.5,19760.0,19578.5,2420.0,target,90.43539505893006,NY PM,280.0,2025-03-13
2025-03-13 10:55:00,bullish,19797.375,19654.5,20083.125,-2857.5,stop,88.98491417524153,NY AM,1145.0,2025-03-13
2025-03-13 10:50:00,bearish,19718.875,19800.75,19555.125,-1637.5,stop,85.85920141142336,NY AM,4295.0,2025-03-13
2025-03-13 12:35:00,bearish,19745.375,19798.5,19639.125,2125.0,target,85.29278700189754,,1555.0,2025-03-13
2025-03-13 14:55:00,bearish,19651.5,19760.0,19434.5,4340.0,target,82.43539505893006,NY PM,1660.0,2025-03-13
2025-03-13 14:30:00,bullish,19709.75,19669.25,19790.75,-810.0,stop,81.50397580645155,NY PM,1330.0,2025-03-13
2025-03-13 12:45:00,bearish,19755.75,19798.5,19670.25,1710.0,target,81.29278700189754,,450.0,2025-03-13
2025-03-13 14:40:00,bullish,19675.75,19669.25,19688.75,-130.0,stop,79.50397580645155,NY PM,2420.0,2025-03-13
2025-03-13 11:00:00,bullish,19799.0,19654.5,20088.0,-2890.0,stop,79.48491417524153,,1090.0,2025-03-13
2025-03-13 11:05:00,bullish,19780.875,19654.5,20033.625,-2527.5,stop,77.48491417524153,,765.0,2025-03-13
2025-03-13 12:55:00,bearish,19737.75,19798.5,19616.25,2430.0,target,77.29278700189754,,800.0,2025-03-13
2025-03-13 11:10:00,bullish,19777.625,19654.5,20023.875,-2462.5,stop,75.48491417524151,,755.0,2025-03-13
2025-03-13 11:15:00,bearish,19780.125,19800.75,19738.875,825.0,target,68.35920141142336,,735.0,2025-03-13
2025-03-14 10:10:00,bullish,19642.25,19576.5,19773.75,2630.0,target,90.98172111121166,NY AM,500.0,2025-03-14
2025-03-14 10:15:00,bullish,19639.0,19576.5,19764.0,2500.0,target,88.98172111121166,NY AM,480.0,2025-03-14
2025-03-14 08:55:00,bullish,19639.625,19576.5,19765.875,-1262.5,stop,87.284046692607,,265.0,2025-03-14
2025-03-14 08:00:00,bullish,19600.75,19497.0,19808.25,-2075.0,stop,85.84800793650781,,670.0,2025-03-14
2025-03-14 09:00:00,bullish,19639.875,19576.5,19766.625,-1267.5,stop,85.284046692607,,225.0,2025-03-14
2025-03-14 10:25:00,bullish,19629.75,19576.5,19736.25,2130.0,target,84.98172111121166,NY AM,360.0,2025-03-14
2025-03-14 08:05:00,bearish,19504.375,19599.0,19315.125,-1892.5,stop,84.06164767270035,,4175.0,2025-03-14
2025-03-14 10:35:00,bullish,19620.5,19576.5,19708.5,1760.0,target,80.98172111121166,NY AM,580.0,2025-03-14
2025-03-14 09:15:00,bullish,19654.375,19576.5,19810.125,-1557.5,stop,77.409046692607,,185.0,2025-03-14
2025-03-17 14:30:00,bullish,19953.875,19895.5,20070.625,-1167.5,stop,93.84949279379157,NY PM,2355.0,2025-03-17
2025-03-17 14:35:00,bullish,19942.625,19895.5,20036.875,-942.5,stop,91.84949279379157,NY PM,2495.0,2025-03-17
2025-03-17 07:00:00,bullish,19825.25,19818.5,19838.75,-135.0,stop,87.21723275862063,,2040.0,2025-03-17
2025-03-17 07:05:00,bullish,19828.0,19818.5,19847.0,-190.0,stop,85.21723275862063,,2060.0,2025-03-17
2025-03-17 14:55:00,bullish,19924.125,19895.5,19981.375,-572.5,stop,83.84949279379157,NY PM,1685.0,2025-03-17
2025-03-17 14:05:00,bullish,19951.0,19895.5,20062.0,-1110.0,stop,79.84949279379157,NY PM,980.0,2025-03-17
2025-03-17 12:50:00,bullish,19971.75,19895.5,20124.25,-1525.0,stop,78.34949279379157,,630.0,2025-03-17
2025-03-17 12:55:00,bullish,19966.625,19895.5,20108.875,-1422.5,stop,76.34949279379157,,685.0,2025-03-17
2025-03-17 15:00:00,bullish,19910.25,19895.5,19939.75,-295.0,stop,74.34949279379157,,2060.0,2025-03-17
2025-03-17 15:05:00,bullish,19899.875,19895.5,19908.625,-87.5,stop,72.34949279379157,,1665.0,2025-03-17
2025-03-18 08:30:00,bullish,20016.75,20004.0,20042.25,-255.0,stop,67.747567658242,,110.0,2025-03-18
2025-03-19 07:45:00,bullish,19689.375,19662.25,19743.625,1085.0,target,84.31845050878533,,1225.0,2025-03-19
2025-03-19 08:00:00,bullish,19679.375,19662.25,19713.625,685.0,target,78.31845050878533,,475.0,2025-03-19
2025-03-19 08:15:00,bullish,19697.5,19662.25,19768.0,1410.0,target,72.31845050878533,,450.0,2025-03-19
2025-03-19 08:20:00,bullish,19706.375,19662.25,19794.625,1765.0,target,70.31845050878533,,465.0,2025-03-19
2025-03-20 10:30:00,bearish,19767.0,19900.0,19501.0,-2660.0,stop,82.83535570160187,NY AM,1300.0,2025-03-20
2025-03-20 10:35:00,bearish,19792.75,19900.0,19578.25,-2145.0,stop,80.83535570160187,NY AM,790.0,2025-03-20
2025-03-20 14:35:00,bullish,20054.125,20036.25,20089.875,715.0,target,79.4525,NY PM,1285.0,2025-03-20
2025-03-20 14:55:00,bullish,20074.875,20036.25,20152.125,-772.5,stop,77.39011137126518,NY PM,1205.0,2025-03-20
2025-03-20 08:35:00,bullish,20067.0,20045.75,20109.5,-425.0,stop,76.4324733787029,,240.0,2025-03-20
2025-03-20 15:10:00,bearish,20036.25,20075.5,19957.75,1570.0,target,71.57680151222507,,1100.0,2025-03-20
2025-03-20 15:00:00,bullish,20055.25,20036.25,20093.25,-380.0,stop,69.52991068324246,,1860.0,2025-03-20
2025-03-20 15:05:00,bullish,20040.75,20036.25,20049.75,180.0,target,67.52991068324246,,1230.0,2025-03-20
2025-03-20 08:20:00,bullish,20057.625,20045.75,20081.375,-237.5,stop,66.8074733787029,,75.0,2025-03-20
2025-03-21 12:35:00,bullish,19772.75,19762.25,19793.75,-210.0,stop,86.10905535242725,,1400.0,2025-03-21
2025-03-21 08:15:00,bullish,19851.625,19839.5,19875.875,-242.5,stop,83.37563983477935,,845.0,2025-03-21
2025-03-24 18:50:00,bullish,20362.125,20329.0,20428.375,-662.5,stop,82.7970517923037,,295.0,2025-03-24
2025-03-24 19:00:00,bullish,20365.625,20329.0,20438.875,-732.5,stop,78.7970517923037,,265.0,2025-03-24
2025-03-24 08:20:00,bullish,20206.625,20159.0,20301.875,1905.0,target,78.70511740623343,,525.0,2025-03-24
2025-03-24 19:15:00,bullish,20382.125,20329.0,20488.375,-1062.5,stop,72.7970517923037,,375.0,2025-03-24
2025-03-24 08:30:00,bullish,20205.5,20159.0,20298.5,1860.0,target,69.70511740623343,,160.0,2025-03-24
2025-03-25 14:20:00,bullish,20423.875,20403.75,20464.125,805.0,target,85.67007510818739,NY PM,345.0,2025-03-25
2025-03-25 14:35:00,bullish,20433.0,20403.75,20491.5,1170.0,target,79.67007510818739,NY PM,410.0,2025-03-25
2025-03-26 08:05:00,bullish,20475.125,20468.5,20488.375,-132.5,stop,86.23725558128443,,685.0,2025-03-26
2025-03-26 12:30:00,bullish,20461.125,20458.25,20466.875,-57.5,stop,85.26578743513701,,395.0,2025-03-26
2025-03-26 12:40:00,bullish,20461.25,20458.25,20467.25,120.0,target,81.26578743513701,,470.0,2025-03-26
2025-03-26 12:45:00,bearish,20466.125,20468.25,20461.875,-42.5,stop,78.90519001107923,,635.0,2025-03-26
2025-03-26 12:50:00,bearish,20465.875,20468.25,20461.125,-47.5,stop,76.90519001107923,,655.0,2025-03-26
2025-03-26 08:25:00,bearish,20454.875,20457.0,20450.625,-42.5,stop,74.83911311825402,,405.0,2025-03-26
2025-03-26 08:30:00,bearish,20455.875,20457.0,20453.625,-22.5,stop,72.83911311825402,,545.0,2025-03-26
2025-03-26 12:55:00,bullish,20478.375,20458.25,20518.625,-402.5,stop,68.39078743513701,,145.0,2025-03-26
2025-03-27 14:15:00,bearish,20069.625,20097.25,20014.375,-552.5,stop,88.13226208646051,NY PM,1095.0,2025-03-27
2025-03-27 12:35:00,bearish,20077.5,20093.0,20046.5,-310.0,stop,84.3218496981464,,1140.0,2025-03-27
2025-03-27 12:40:00,bearish,20075.125,20093.0,20039.375,-357.5,stop,82.3218496981464,,995.0,2025-03-27
2025-03-27 14:30:00,bearish,20089.0,20097.25,20072.5,-165.0,stop,82.13226208646051,NY PM,1720.0,2025-03-27
2025-03-27 14:00:00,bearish,20080.0,20093.0,20054.0,-260.0,stop,81.8218496981464,NY PM,910.0,2025-03-27
2025-03-27 12:45:00,bullish,20084.875,20066.75,20121.125,-362.5,stop,79.82335131101641,,845.0,2025-03-27
2025-03-27 14:05:00,bearish,20077.75,20093.0,20047.25,610.0,target,79.8218496981464,NY PM,660.0,2025-03-27
2025-03-27 14:45:00,bullish,20157.625,20093.5,20285.875,-1282.5,stop,79.27090084483439,NY PM,415.0,2025-03-27
2025-03-27 14:50:00,bullish,20151.0,20093.5,20266.0,-1150.0,stop,79.27090084483439,NY PM,840.0,2025-03-27
2025-03-27 12:50:00,bullish,20078.625,20066.75,20102.375,-237.5,stop,77.82335131101641,,855.0,2025-03-27
2025-03-27 12:55:00,bearish,20068.875,20093.0,20020.625,-482.5,stop,76.3218496981464,,205.0,2025-03-27
2025-03-27 08:45:00,bullish,20082.625,20071.5,20104.875,-222.5,stop,74.40410614562511,,415.0,2025-03-27
2025-03-27 15:00:00,bullish,20172.625,20104.25,20309.375,-1367.5,stop,73.97899481064808,,345.0,2025-03-27
2025-03-27 15:05:00,bullish,20176.625,20104.25,20321.375,-1447.5,stop,71.97899481064808,,895.0,2025-03-27
2025-03-28 12:30:00,bullish,19919.375,19911.75,19934.625,-152.5,stop,92.5,,1205.0,2025-03-28
2025-03-28 10:15:00,bearish,19928.625,19945.25,19895.375,-332.5,stop,90.69399108655065,NY AM,735.0,2025-03-28
2025-03-28 12:45:00,bearish,19882.25,19929.0,19788.75,1870.0,target,80.12705382643209,,430.0,2025-03-28
2025-03-28 12:50:00,bearish,19878.75,19929.0,19778.25,2010.0,target,78.12705382643209,,620.0,2025-03-28
2025-03-28 12:55:00,bearish,19884.125,19929.0,19794.375,1795.0,target,76.12705382643209,,545.0,2025-03-28
2025-04-01 14:00:00,bearish,19394.125,19417.75,19346.875,945.0,target,92.84200581674007,NY PM,1505.0,2025-04-01
2025-04-01 14:05:00,bearish,19390.375,19417.75,19335.625,1095.0,target,90.84200581674007,NY PM,575.0,2025-04-01
2025-04-01 10:10:00,bullish,19449.25,19409.75,19528.25,-790.0,stop,90.32769400623133,NY AM,1740.0,2025-04-01
2025-04-01 10:15:00,bullish,19441.375,19409.75,19504.625,-632.5,stop,88.32769400623133,NY AM,1135.0,2025-04-01
2025-04-01 10:25:00,bullish,19414.125,19409.75,19422.875,-87.5,stop,84.32769400623133,NY AM,885.0,2025-04-01
2025-04-01 14:25:00,bearish,19324.625,19417.75,19138.375,-1862.5,stop,82.84200581674007,NY PM,1465.0,2025-04-01
2025-04-01 14:30:00,bearish,19315.125,19417.75,19109.875,-2052.5,stop,80.84200581674007,NY PM,2155.0,2025-04-01
2025-04-01 14:35:00,bearish,19363.0,19417.75,19253.5,-1095.0,stop,78.84200581674007,NY PM,2160.0,2025-04-01
2025-04-01 14:50:00,bullish,19452.875,19409.75,19539.125,1725.0,target,77.51009889753567,NY PM,465.0,2025-04-01
2025-04-01 11:00:00,bullish,19396.5,19392.5,19404.5,-80.0,stop,71.56094021531375,,850.0,2025-04-01
2025-04-01 11:05:00,bullish,19398.625,19392.5,19410.875,-122.5,stop,69.56094021531375,,605.0,2025-04-01
2025-04-02 14:00:00,bearish,19495.0,19538.0,19409.0,-860.0,stop,94.07753285549369,NY PM,5020.0,2025-04-02
2025-04-02 10:05:00,bullish,19498.75,19498.5,19499.25,-5.0,stop,93.32591316139036,NY AM,1000.0,2025-04-02
2025-04-02 14:05:00,bearish,19497.125,19538.0,19415.375,-817.5,stop,92.07753285549369,NY PM,4935.0,2025-04-02
2025-04-02 14:10:00,bullish,19556.0,19514.75,19638.5,-825.0,stop,90.56078048780495,NY PM,2580.0,2025-04-02
2025-04-02 14:15:00,bullish,19566.375,19514.75,19669.625,2065.0,target,88.56078048780495,NY PM,2165.0,2025-04-02
2025-04-02 14:40:00,bullish,19597.625,19514.75,19763.375,3315.0,target,82.56078048780495,NY PM,1245.0,2025-04-02
2025-04-02 20:30:00,bullish,19654.875,19578.25,19808.125,-1532.5,stop,80.04949830755956,,12515.0,2025-04-02
2025-04-02 14:30:00,bullish,19589.375,19514.75,19738.625,2985.0,target,76.93578048780495,NY PM,155.0,2025-04-02
2025-04-02 20:50:00,bearish,19155.0,19714.0,18037.0,7505.0,timeout,76.7046492288508,,2800.0,2025-04-02
2025-04-02 20:55:00,bearish,19147.0,19714.0,18013.0,7660.0,timeout,74.7046492288508,,2830.0,2025-04-02
2025-04-04 10:05:00,bearish,18578.375,18594.5,18546.125,645.0,target,93.08223377037004,NY AM,945.0,2025-04-04
2025-04-04 10:30:00,bearish,18189.625,18594.5,17379.875,16195.0,target,83.08223377037004,NY AM,1935.0,2025-04-04
2025-04-04 10:35:00,bearish,18200.25,18594.5,17411.75,15770.0,target,81.08223377037004,NY AM,2320.0,2025-04-04
2025-04-04 10:40:00,bearish,18169.25,18594.5,17318.75,17010.0,target,79.08223377037004,NY AM,3090.0,2025-04-04
2025-04-07 12:50:00,bullish,17101.75,17077.25,17150.75,980.0,target,84.4712161773523,,1530.0,2025-04-07
2025-04-07 14:20:00,bullish,17804.625,17077.25,19259.375,267.5,timeout,79.9712161773523,NY PM,11945.0,2025-04-07
2025-04-07 14:25:00,bullish,17874.375,17077.25,19468.625,-1587.5,timeout,77.9712161773523,NY PM,19435.0,2025-04-07
2025-04-08 11:20:00,bearish,17807.875,17834.0,17755.625,-522.5,stop,83.5435278641432,,1585.0,2025-04-08
2025-04-09 14:00:00,bearish,17322.0,17399.0,17168.0,-1540.0,stop,97.23007623007624,NY PM,11010.0,2025-04-09
2025-04-09 14:05:00,bearish,17326.0,17399.0,17180.0,-1460.0,stop,95.23007623007624,NY PM,8570.0,2025-04-09
2025-04-09 11:00:00,bullish,17146.875,17138.5,17163.625,-167.5,stop,85.05113713420059,,7925.0,2025-04-09
2025-04-09 11:05:00,bullish,17177.25,17138.5,17254.75,-775.0,stop,83.05113713420059,,7820.0,2025-04-09
2025-04-09 11:10:00,bullish,17165.5,17138.5,17219.5,-540.0,stop,81.05113713420059,,7270.0,2025-04-09
2025-04-09 11:15:00,bearish,17078.0,17347.0,16540.0,-5380.0,stop,80.81816600846933,,3850.0,2025-04-09
2025-04-09 11:20:00,bearish,17051.75,17347.0,16461.25,-5905.0,stop,78.81816600846933,,2720.0,2025-04-09
2025-04-09 11:30:00,bearish,17061.25,17347.0,16489.75,-5715.0,stop,74.81816600846933,,1710.0,2025-04-09
2025-04-10 12:35:00,bearish,18881.0,18905.0,18833.0,960.0,target,87.81806656101426,,3020.0,2025-04-10
2025-04-10 12:05:00,bullish,18877.0,18866.75,18897.5,-205.0,stop,84.72208997054246,,2360.0,2025-04-10
2025-04-10 14:10:00,bearish,18637.375,18905.0,18102.125,-552.5,timeout,83.31806656101426,NY PM,1965.0,2025-04-10
2025-04-10 12:10:00,bullish,18879.75,18866.75,18905.75,-260.0,stop,82.72208997054246,,2240.0,2025-04-10
2025-04-10 12:55:00,bearish,18785.625,18905.0,18546.875,4775.0,target,79.81806656101426,,1505.0,2025-04-10
2025-04-10 12:40:00,bullish,18870.5,18866.75,18878.0,-75.0,stop,70.72208997054247,,4620.0,2025-04-10
2025-04-11 08:10:00,bearish,18530.5,18574.25,18443.0,-875.0,stop,86.12639423798329,,2950.0,2025-04-11
2025-04-11 12:35:00,bearish,18594.5,18662.25,18459.0,2710.0,target,85.23595608653024,,2980.0,2025-04-11
2025-04-11 14:35:00,bearish,18379.125,18608.5,17920.375,-4587.5,stop,84.86326926196263,NY PM,3275.0,2025-04-11
2025-04-11 08:05:00,bullish,18557.625,18554.0,18564.875,-72.5,stop,84.15839020394777,,3325.0,2025-04-11
2025-04-11 12:40:00,bearish,18596.25,18662.25,18464.25,2640.0,target,83.23595608653024,,1890.0,2025-04-11
2025-04-11 14:40:00,bearish,18379.875,18608.5,17922.625,-4572.5,stop,82.86326926196263,NY PM,4395.0,2025-04-11
2025-04-11 14:45:00,bearish,18471.5,18608.5,18197.5,-2740.0,stop,82.86326926196263,NY PM,3000.0,2025-04-11
2025-04-11 14:00:00,bearish,18556.0,18662.25,18343.5,4250.0,target,82.73595608653024,NY PM,1770.0,2025-04-11
2025-04-11 12:45:00,bullish,18592.75,18575.25,18627.75,-350.0,stop,80.74283743553198,,3050.0,2025-04-11
2025-04-11 08:15:00,bullish,18558.125,18554.0,18566.375,-82.5,stop,80.15839020394777,,2235.0,2025-04-11
2025-04-11 12:50:00,bullish,18577.625,18575.25,18582.375,-47.5,stop,78.74283743553198,,2635.0,2025-04-11
2025-04-11 14:10:00,bearish,18522.0,18662.25,18241.5,-2805.0,stop,78.73595608653024,NY PM,3590.0,2025-04-11
2025-04-11 08:30:00,bearish,18433.0,18574.25,18150.5,-2825.0,stop,78.12639423798329,,710.0,2025-04-11
2025-04-14 14:05:00,bullish,19154.75,19115.25,19233.75,-790.0,stop,91.82831279016364,NY PM,1440.0,2025-04-14
2025-04-14 14:25:00,bearish,19091.875,19145.75,18984.125,-1077.5,stop,83.49859873120802,NY PM,2255.0,2025-04-14
2025-04-14 14:40:00,bullish,19145.375,19115.25,19205.625,-602.5,stop,81.82831279016364,NY PM,525.0,2025-04-14
2025-04-14 14:45:00,bearish,19142.5,19145.75,19136.0,-65.0,stop,81.57568655240728,NY PM,970.0,2025-04-14
2025-04-14 14:30:00,bearish,19109.5,19145.75,19037.0,-725.0,stop,81.49859873120802,NY PM,1960.0,2025-04-14
2025-04-14 14:35:00,bearish,19111.125,19145.75,19041.875,-692.5,stop,79.49859873120802,NY PM,2065.0,2025-04-14
2025-04-14 12:30:00,bullish,19137.0,19132.5,19146.0,180.0,target,70.67956957341778,,300.0,2025-04-14
2025-04-14 15:00:00,bullish,19139.875,19115.25,19189.125,-492.5,stop,68.4054006113629,,2125.0,2025-04-14
2025-04-15 14:00:00,bearish,19000.0,19026.5,18947.0,-530.0,stop,94.91809962134423,NY PM,4000.0,2025-04-15
2025-04-15 14:20:00,bullish,19035.25,18961.0,19183.75,-1485.0,stop,94.82307833890013,NY PM,4380.0,2025-04-15
2025-04-15 14:05:00,bearish,19014.5,19026.5,18990.5,-240.0,stop,92.91809962134423,NY PM,3980.0,2025-04-15
2025-04-15 14:25:00,bullish,19027.5,18961.0,19160.5,-1330.0,stop,92.82307833890013,NY PM,3730.0,2025-04-15
2025-04-15 14:30:00,bullish,18999.125,18961.0,19075.375,1525.0,target,90.82307833890013,NY PM,1375.0,2025-04-15
2025-04-15 14:40:00,bullish,19006.375,18961.0,19097.125,-907.5,stop,86.82307833890013,NY PM,1095.0,2025-04-15
2025-04-15 14:50:00,bullish,19031.375,18961.0,19172.125,-1407.5,stop,82.82307833890013,NY PM,1645.0,2025-04-15
2025-04-15 14:35:00,bearish,18989.875,19026.5,18916.625,-732.5,stop,80.91809962134423,NY PM,2225.0,2025-04-15
2025-04-16 12:30:00,bearish,18699.875,18701.25,18697.125,-27.5,stop,80.96246621523207,,535.0,2025-04-16
2025-04-17 12:00:00,bearish,18561.5,18624.25,18436.0,2510.0,target,84.5962406190797,,2530.0,2025-04-17
2025-04-17 12:05:00,bearish,18543.125,18624.25,18380.875,3245.0,target,82.5962406190797,,1875.0,2025-04-17
2025-04-17 12:20:00,bearish,18534.625,18624.25,18355.375,3585.0,target,76.5962406190797,,605.0,2025-04-17
2025-04-17 12:35:00,bearish,18558.75,18624.25,18427.75,2620.0,target,70.5962406190797,,1330.0,2025-04-17
2025-04-21 11:00:00,bearish,18189.5,18190.5,18187.5,-20.0,stop,85.448574074074,,960.0,2025-04-21
2025-04-21 11:35:00,bearish,18099.875,18190.5,17918.625,3625.0,target,71.448574074074,,795.0,2025-04-21
2025-04-25 14:00:00,bearish,19292.125,19322.75,19230.875,-612.5,stop,95.92938753114593,NY PM,2075.0,2025-04-25
2025-04-25 14:05:00,bearish,19301.25,19322.75,19258.25,-430.0,stop,93.92938753114593,NY PM,2430.0,2025-04-25
2025-04-25 10:15:00,bearish,19385.375,19401.0,19354.125,625.0,target,93.18753048072732,NY AM,1275.0,2025-04-25
2025-04-25 12:20:00,bearish,19273.375,19279.0,19262.125,-112.5,stop,83.7084549787612,,885.0,2025-04-25
2025-04-25 14:40:00,bearish,19298.5,19322.75,19250.0,-485.0,stop,81.92938753114593,NY PM,2560.0,2025-04-25
2025-04-25 14:35:00,bearish,19280.875,19322.75,19197.125,-837.5,stop,81.92938753114593,NY PM,1555.0,2025-04-25
2025-04-25 12:25:00,bearish,19269.625,19279.0,19250.875,-187.5,stop,81.7084549787612,,615.0,2025-04-25
2025-04-25 10:45:00,bearish,19253.125,19401.0,18957.375,-2957.5,stop,81.18753048072732,NY AM,705.0,2025-04-25
2025-04-25 12:35:00,bearish,19267.5,19279.0,19244.5,-230.0,stop,77.7084549787612,,820.0,2025-04-25
2025-04-25 12:40:00,bearish,19271.375,19279.0,19256.125,-152.5,stop,75.7084549787612,,895.0,2025-04-25
2025-04-28 14:00:00,bullish,19490.25,19482.75,19505.25,-150.0,stop,93.0860919521118,NY PM,2290.0,2025-04-28
2025-04-28 14:10:00,bearish,19478.75,19518.25,19399.75,-790.0,stop,92.56065562024189,NY PM,1830.0,2025-04-28
2025-04-28 14:05:00,bullish,19515.125,19482.75,19579.875,-647.5,stop,91.0860919521118,NY PM,1395.0,2025-04-28
2025-04-28 14:20:00,bearish,19505.25,19518.25,19479.25,-260.0,stop,88.56065562024189,NY PM,650.0,2025-04-28
2025-04-28 14:15:00,bullish,19505.25,19482.75,19550.25,-450.0,stop,87.0860919521118,NY PM,380.0,2025-04-28
2025-04-28 14:30:00,bearish,19491.375,19518.25,19437.625,-537.5,stop,84.56065562024189,NY PM,515.0,2025-04-28
2025-04-28 14:25:00,bullish,19504.5,19482.75,19548.0,-435.0,stop,83.0860919521118,NY PM,770.0,2025-04-28
2025-04-28 12:15:00,bearish,19486.75,19512.0,19436.25,-505.0,stop,82.70428682860098,,680.0,2025-04-28
2025-04-28 12:10:00,bullish,19497.625,19482.75,19527.375,595.0,target,82.0152674277989,,965.0,2025-04-28
2025-04-28 12:20:00,bearish,19491.125,19512.0,19449.375,-417.5,stop,80.70428682860098,,705.0,2025-04-28
2025-04-28 14:40:00,bearish,19487.625,19518.25,19426.375,-612.5,stop,80.56065562024189,NY PM,1645.0,2025-04-28
2025-04-28 14:35:00,bullish,19506.25,19482.75,19553.25,-470.0,stop,79.0860919521118,NY PM,1330.0,2025-04-28
2025-04-28 12:25:00,bearish,19500.25,19512.0,19476.75,-235.0,stop,78.70428682860098,,690.0,2025-04-28
2025-04-28 14:50:00,bearish,19504.625,19518.25,19477.375,545.0,target,77.88315831429539,NY PM,1205.0,2025-04-28
2025-04-28 12:30:00,bearish,19511.375,19512.0,19510.125,-12.5,stop,76.70428682860098,,795.0,2025-04-28
2025-04-28 14:55:00,bullish,19501.375,19482.75,19538.625,-372.5,stop,76.44837174485791,NY PM,1515.0,2025-04-28
2025-04-28 15:00:00,bullish,19497.5,19479.25,19534.0,-365.0,stop,76.3498200312989,,1490.0,2025-04-28
2025-04-28 12:05:00,bearish,19510.5,19512.0,19507.5,60.0,target,71.70428682860098,,80.0,2025-04-28
2025-04-28 12:40:00,bullish,19521.625,19482.75,19599.375,-777.5,stop,70.0152674277989,,385.0,2025-04-28
2025-04-29 12:45:00,bearish,19516.625,19531.5,19486.875,595.0,target,86.51582867459372,,855.0,2025-04-29
2025-04-29 14:05:00,bearish,19523.25,19531.5,19506.75,-165.0,stop,86.01582867459372,NY PM,3110.0,2025-04-29
2025-04-29 14:10:00,bearish,19528.75,19531.5,19523.25,-55.0,stop,84.01582867459372,NY PM,2380.0,2025-04-29
2025-04-29 10:55:00,bearish,19474.875,19491.75,19441.125,-337.5,stop,83.3905343620001,NY AM,775.0,2025-04-29
2025-04-29 14:15:00,bullish,19566.0,19546.25,19605.5,-395.0,stop,82.67912138824305,NY PM,1400.0,2025-04-29
2025-04-29 08:05:00,bullish,19592.5,19578.25,19621.0,-285.0,stop,82.11096795732993,,1120.0,2025-04-29
2025-04-29 08:10:00,bullish,19583.0,19578.25,19592.5,-95.0,stop,80.11096795732993,,1530.0,2025-04-29
2025-04-29 14:35:00,bearish,19527.875,19531.5,19520.625,-72.5,stop,80.01582867459372,NY PM,2075.0,2025-04-29
2025-04-29 14:45:00,bullish,19559.75,19550.0,19579.25,-195.0,stop,79.44987015002593,NY PM,800.0,2025-04-29
2025-04-29 14:55:00,bullish,19567.5,19550.0,19602.5,700.0,target,79.44987015002593,NY PM,380.0,2025-04-29
2025-04-29 14:40:00,bearish,19531.625,19578.25,19438.375,-932.5,stop,78.8358988764045,NY PM,2025.0,2025-04-29
2025-04-29 14:50:00,bearish,19553.0,19578.25,19502.5,-505.0,stop,78.8358988764045,NY PM,510.0,2025-04-29
2025-04-29 11:00:00,bearish,19480.25,19491.75,19457.25,-230.0,stop,73.8905343620001,,1300.0,2025-04-29
2025-04-29 11:05:00,bearish,19489.125,19491.75,19483.875,-52.5,stop,71.8905343620001,,965.0,2025-04-29
2025-04-29 15:05:00,bullish,19586.0,19488.25,19781.5,-660.0,timeout,68.3780450956022,,880.0,2025-04-29
2025-04-30 19:50:00,bearish,19584.375,19601.0,19551.125,-332.5,stop,87.66764979667806,,3785.0,2025-04-30
2025-04-30 08:15:00,bearish,19591.25,19595.0,19583.75,-75.0,stop,81.1213559834636,,1280.0,2025-04-30
2025-04-30 11:15:00,bullish,19586.75,19568.75,19622.75,-360.0,stop,76.59015663969323,,350.0,2025-04-30
2025-04-30 11:20:00,bullish,19577.875,19568.75,19596.125,-182.5,stop,74.59015663969323,,925.0,2025-04-30
2025-04-30 20:20:00,bullish,19776.125,19574.0,20180.375,5227.5,timeout,72.77452506507085,,755.0,2025-04-30
2025-04-30 11:25:00,bullish,19569.125,19568.75,19569.875,-7.5,stop,72.59015663969323,,925.0,2025-04-30
2025-04-30 08:40:00,bearish,19576.125,19595.0,19538.375,-377.5,stop,71.1213559834636,,365.0,2025-04-30
2025-04-30 08:45:00,bearish,19575.875,19595.0,19537.625,-382.5,stop,69.1213559834636,,455.0,2025-04-30
2025-04-30 08:50:00,bearish,19583.375,19595.0,19560.125,-232.5,stop,67.1213559834636,,605.0,2025-04-30
2025-05-01 19:50:00,bearish,19999.875,20023.0,19953.625,925.0,target,82.78436129378711,,1035.0,2025-05-01
2025-05-01 14:35:00,bullish,19992.375,19983.0,20011.125,375.0,target,80.97436601057157,NY PM,515.0,2025-05-01
2025-05-01 14:55:00,bullish,20040.375,19983.0,20155.125,-1147.5,stop,75.99863330642594,NY PM,475.0,2025-05-01
2025-05-01 11:20:00,bullish,20004.0,20001.0,20010.0,-60.0,stop,73.35089284729578,,900.0,2025-05-01
2025-05-01 20:15:00,bearish,19802.75,20023.0,19362.25,-4405.0,stop,72.78436129378711,,1870.0,2025-05-01
2025-05-01 11:10:00,bullish,20016.625,20001.0,20047.875,-312.5,stop,71.72589284729578,,155.0,2025-05-01
2025-05-01 11:25:00,bullish,20001.125,20001.0,20001.375,-2.5,stop,71.35089284729578,,835.0,2025-05-01
2025-05-01 20:20:00,bearish,19811.625,20023.0,19388.875,-4227.5,stop,70.78436129378711,,1815.0,2025-05-01
2025-05-01 20:25:00,bearish,19827.5,20023.0,19436.5,-3910.0,stop,68.78436129378711,,1100.0,2025-05-01
2025-05-05 19:45:00,bullish,20109.75,20082.0,20165.25,-555.0,stop,82.77712823632525,,1180.0,2025-05-05
