entry_time,exit_time,dir,reason,pnl_pts,proba
2025-06-23 17:30:00+00:00,2025-06-23 22:00:00+00:00,1,TP,2498.399999999994,0.8171100895424461
2025-06-26 16:15:00+00:00,2025-06-27 01:00:00+00:00,1,SL,-630.1000000000058,0.7118306656968802
2025-07-01 15:00:00+00:00,2025-07-02 05:15:00+00:00,0,SL,-562.8999999999942,0.743424290050617
2025-07-05 05:15:00+00:00,2025-07-05 20:15:00+00:00,0,TIME_STOP,168.0,0.7769480561557678
2025-07-06 02:45:00+00:00,2025-07-06 10:00:00+00:00,0,TP,309.1999999999971,0.8082137637537179
2025-07-06 10:45:00+00:00,2025-07-06 13:15:00+00:00,1,TP,317.0,0.8575454721458503
2025-07-06 20:30:00+00:00,2025-07-06 21:30:00+00:00,1,TP,743.3999999999942,0.6922992113227963
2025-07-07 19:15:00+00:00,2025-07-08 02:00:00+00:00,1,SL,-594.3999999999942,0.8907832224512332
2025-07-13 02:30:00+00:00,2025-07-13 02:45:00+00:00,0,SL,-316.1999999999971,0.7859985056202015
2025-07-16 22:00:00+00:00,2025-07-17 12:15:00+00:00,0,TP,1673.3999999999942,0.7799862019592098
2025-07-17 20:00:00+00:00,2025-07-17 21:00:00+00:00,0,SL,-734.8999999999942,0.8781814941731693
2025-07-19 20:00:00+00:00,2025-07-19 21:00:00+00:00,1,SL,-377.1999999999971,0.9339742206331868
2025-07-22 08:15:00+00:00,2025-07-22 09:30:00+00:00,0,SL,-785.8000000000029,0.727265887642444
2025-07-24 04:00:00+00:00,2025-07-24 05:15:00+00:00,0,TP,931.8000000000029,0.6946532982074209
2025-07-28 19:30:00+00:00,2025-07-28 20:30:00+00:00,1,SL,-609.3000000000029,0.7634388715943878
2025-07-30 15:45:00+00:00,2025-07-30 18:45:00+00:00,0,TP,1492.199999999997,0.8420007576955686
2025-08-07 04:00:00+00:00,2025-08-07 04:45:00+00:00,1,SL,-275.3999999999942,0.6279367994242685
2025-08-07 05:45:00+00:00,2025-08-07 08:15:00+00:00,1,TP,611.1999999999971,0.6709045194831189
2025-08-20 14:45:00+00:00,2025-08-21 05:45:00+00:00,1,TIME_STOP,498.0,0.7135564904301754
2025-08-23 21:45:00+00:00,2025-08-23 22:45:00+00:00,0,SL,-244.3000000000029,0.6977709186132811
2025-08-24 03:00:00+00:00,2025-08-24 14:00:00+00:00,0,TP,620.1999999999971,0.7274927483262512
2025-08-29 04:00:00+00:00,2025-08-29 05:30:00+00:00,1,SL,-487.8999999999942,0.7477411507524212
2025-09-03 18:45:00+00:00,2025-09-04 06:45:00+00:00,0,TP,1574.0,0.6599088475553659
2025-09-07 19:15:00+00:00,2025-09-08 00:45:00+00:00,1,SL,-277.6000000000058,0.7512789188302467
2025-09-10 09:15:00+00:00,2025-09-10 12:15:00+00:00,0,SL,-499.0,0.82169545354848
2025-09-19 00:00:00+00:00,2025-09-19 09:45:00+00:00,1,SL,-474.6000000000058,0.7495274388407343
2025-09-21 23:00:00+00:00,2025-09-21 23:15:00+00:00,1,SL,-247.39999999999418,0.7573745735414955
2025-09-25 14:30:00+00:00,2025-09-25 17:00:00+00:00,1,SL,-740.3999999999942,0.7615264738196398
2025-09-30 17:30:00+00:00,2025-09-30 20:45:00+00:00,1,TP,1335.199999999997,0.6228528739860153
2025-10-05 17:15:00+00:00,2025-10-05 19:00:00+00:00,1,SL,-534.8999999999942,0.7776878056422883
2025-10-10 03:45:00+00:00,2025-10-10 04:00:00+00:00,1,SL,-466.6999999999971,0.8005445250006842
2025-10-10 10:15:00+00:00,2025-10-10 13:00:00+00:00,0,SL,-517.8999999999942,0.8611590580242534
2025-10-17 11:15:00+00:00,2025-10-18 02:15:00+00:00,1,TIME_STOP,1210.0,0.8075810723530037
2025-10-18 21:15:00+00:00,2025-10-19 03:45:00+00:00,0,SL,-372.3999999999942,0.6291660376020352
2025-10-23 07:45:00+00:00,2025-10-23 15:00:00+00:00,0,SL,-661.0,0.8330372022502748
2025-10-23 18:45:00+00:00,2025-10-24 09:45:00+00:00,0,TIME_STOP,-807.0,0.7725706219292134
2025-11-02 13:00:00+00:00,2025-11-02 16:00:00+00:00,0,TP,863.1999999999971,0.6834932089751434
2025-11-08 15:00:00+00:00,2025-11-09 06:00:00+00:00,1,TIME_STOP,21.0,0.8639562973275287
2025-11-09 11:15:00+00:00,2025-11-09 13:45:00+00:00,1,TP,772.0,0.6676965790407766
2025-11-11 12:45:00+00:00,2025-11-11 15:30:00+00:00,0,TP,1044.6000000000058,0.6648228208593994
2025-11-13 08:00:00+00:00,2025-11-13 15:45:00+00:00,0,TP,1918.800000000003,0.7154057874782265
2025-11-21 13:00:00+00:00,2025-11-22 04:00:00+00:00,1,TIME_STOP,890.0,0.7665491425973876
2025-11-28 11:30:00+00:00,2025-11-28 13:30:00+00:00,0,SL,-536.1000000000058,0.8359044227157636
2025-12-02 20:30:00+00:00,2025-12-02 22:45:00+00:00,0,SL,-1034.6000000000058,0.9120877810679224
2025-12-04 20:00:00+00:00,2025-12-05 11:00:00+00:00,1,TIME_STOP,-458.0,0.772286017069337
2025-12-07 05:00:00+00:00,2025-12-07 13:15:00+00:00,0,TP,556.0,0.689076267221981
2025-12-09 17:45:00+00:00,2025-12-10 08:45:00+00:00,0,TIME_STOP,1198.0,0.774191147636304
2025-12-10 21:15:00+00:00,2025-12-11 03:00:00+00:00,0,TP,2790.0,0.8551116642827679
2025-12-12 10:15:00+00:00,2025-12-12 12:15:00+00:00,1,SL,-381.0,0.8167623573454991
2025-12-16 07:45:00+00:00,2025-12-16 09:30:00+00:00,0,SL,-519.0,0.6232035733185801
2025-12-16 14:00:00+00:00,2025-12-16 14:30:00+00:00,0,SL,-684.5,0.6840075103805021
2025-12-17 06:15:00+00:00,2025-12-17 08:45:00+00:00,1,SL,-533.6999999999971,0.6779251284075017
2025-12-17 16:00:00+00:00,2025-12-18 07:00:00+00:00,0,TIME_STOP,445.0,0.878765583686299
2025-12-24 23:30:00+00:00,2025-12-25 02:30:00+00:00,0,SL,-275.6000000000058,0.8192245664843532
2025-12-25 11:30:00+00:00,2025-12-25 15:15:00+00:00,1,TP,496.3999999999942,0.9399352134406065
2025-12-26 15:00:00+00:00,2025-12-27 06:00:00+00:00,0,TIME_STOP,-146.0,0.7821827109931062
2025-12-27 23:00:00+00:00,2025-12-27 23:45:00+00:00,0,SL,-168.89999999999418,0.7698732222251512
2025-12-29 01:30:00+00:00,2025-12-29 01:45:00+00:00,0,SL,-360.0,0.6200946281246414
