entry_time,exit_time,entry_price,exit_price,direction,pnl,exit_reason,ml_prediction,killzone_window,bars_held,stop_loss,target_price
2025-12-10 15:12:00+00:00,2025-12-10 15:20:00+00:00,25880.125,25905.0,bullish,46.95,target,0.0,NY AM,8,25870.375,25904.5
2025-12-10 19:16:00+00:00,2025-12-10 19:24:00+00:00,25952.25,25934.75,bullish,-40.8,stop_loss,0.0,NY PM,8,25932.75,25994.75
2025-12-11 19:54:00+00:00,2025-12-11 19:55:00+00:00,25960.875,25956.0,bullish,-12.3,stop_loss,0.0,NY PM,1,25955.625,25974.0
2025-12-15 08:10:00+00:00,2025-12-15 08:11:00+00:00,25500.625,25496.25,bullish,-11.3,stop_loss,0.0,London AM,1,25495.875,25512.5
2025-12-15 19:16:00+00:00,2025-12-15 19:18:00+00:00,25386.5,25378.75,bullish,-14.8,stop_loss,0.0,NY PM,2,25380.0,25402.75
2025-12-17 08:56:00+00:00,2025-12-17 09:16:00+00:00,25403.25,25435.5,bullish,60.7,target,0.0,London AM,20,25390.75,25434.5
2025-12-17 20:05:00+00:00,2025-12-17 20:27:00+00:00,24951.625,24945.75,bullish,-23.3,stop_loss,0.0,NY PM,22,24940.875,24978.5
2025-12-18 08:26:00+00:00,2025-12-18 08:27:00+00:00,25029.625,25024.25,bullish,-10.3,stop_loss,0.0,London AM,1,25025.375,25040.25
2025-12-19 08:19:00+00:00,2025-12-19 08:20:00+00:00,25371.625,25372.25,bullish,7.95,target,0.0,London AM,1,25369.375,25376.5
2025-12-19 15:08:00+00:00,2025-12-19 15:16:00+00:00,25541.875,25541.0,bullish,-29.3,stop_loss,0.0,NY AM,8,25528.125,25576.25
2025-12-19 19:32:00+00:00,2025-12-19 19:33:00+00:00,25572.375,25580.0,bullish,11.95,target,0.0,NY PM,1,25569.625,25579.25
2025-12-22 08:13:00+00:00,2025-12-22 08:14:00+00:00,25699.5,25703.0,bullish,-5.8,stop_loss,0.0,London AM,1,25697.5,25704.5
2025-12-22 19:43:00+00:00,2025-12-22 19:45:00+00:00,25700.0,25699.5,bullish,-5.8,stop_loss,0.0,NY PM,2,25698.0,25705.0
2025-12-23 08:21:00+00:00,2025-12-23 08:24:00+00:00,25690.25,25700.25,bullish,13.2,target,0.0,London AM,3,25687.25,25697.75
2025-12-23 19:19:00+00:00,2025-12-23 19:20:00+00:00,25785.0,25789.25,bullish,6.7,target,0.0,NY PM,1,25783.0,25789.25
2025-12-24 08:17:00+00:00,2025-12-24 08:21:00+00:00,25789.125,25793.5,bullish,6.95,target,0.0,London AM,4,25787.375,25793.5
2025-12-24 15:25:00+00:00,2025-12-24 15:54:00+00:00,25805.5,25829.75,bullish,53.2,target,0.0,NY AM,29,25794.5,25833.0
2025-12-26 16:10:00+00:00,2025-12-26 16:12:00+00:00,25890.25,25882.25,bullish,-17.8,stop_loss,0.0,NY AM,2,25882.25,25910.25
2025-12-26 20:04:00+00:00,2025-12-26 20:06:00+00:00,25883.0,25879.0,bullish,-9.8,stop_loss,0.0,NY PM,2,25879.0,25892.0
2025-12-29 20:02:00+00:00,2025-12-29 20:07:00+00:00,25754.875,25750.5,bullish,-12.3,stop_loss,0.0,NY PM,5,25749.625,25768.0
2025-12-30 15:05:00+00:00,2025-12-30 15:06:00+00:00,25741.875,25734.25,bullish,-27.3,stop_loss,0.0,NY AM,1,25729.125,25773.75
2025-12-30 19:19:00+00:00,2025-12-30 19:20:00+00:00,25730.875,25742.0,bullish,8.95,target,0.0,NY PM,1,25728.625,25736.25
2026-01-02 15:05:00+00:00,2026-01-02 15:06:00+00:00,25740.0,25733.25,bullish,-28.8,stop_loss,0.0,NY AM,1,25726.5,25773.75
2026-01-02 19:36:00+00:00,2026-01-02 19:37:00+00:00,25428.25,25441.0,bullish,29.7,target,0.0,NY PM,1,25421.25,25444.0
2026-01-05 15:39:00+00:00,2026-01-05 15:41:00+00:00,25653.875,25668.25,bullish,21.95,target,0.0,NY AM,2,25649.125,25665.75
2026-01-06 19:04:00+00:00,2026-01-06 19:23:00+00:00,25797.5,25811.0,bullish,25.7,target,0.0,NY PM,19,25791.5,25811.25
2026-01-07 08:16:00+00:00,2026-01-07 08:18:00+00:00,25771.25,25778.25,bullish,13.2,target,0.0,London AM,2,25768.25,25778.75
2026-01-07 15:39:00+00:00,2026-01-07 15:40:00+00:00,25833.5,25850.5,bullish,-46.8,stop_loss,0.0,NY AM,1,25811.0,25889.75
2026-01-09 08:05:00+00:00,2026-01-09 08:08:00+00:00,25675.375,25692.0,bullish,20.45,target,0.0,London AM,3,25670.625,25686.5
2026-01-09 19:56:00+00:00,2026-01-09 19:59:00+00:00,25958.5,25959.5,bullish,-11.8,stop_loss,0.0,NY PM,3,25953.5,25971.0
2026-01-12 08:14:00+00:00,2026-01-12 08:15:00+00:00,25731.25,25716.0,bullish,-7.8,stop_loss,0.0,London AM,1,25728.25,25738.75
2026-01-12 15:34:00+00:00,2026-01-12 15:46:00+00:00,25881.125,25872.0,bullish,-25.3,stop_loss,0.0,NY AM,12,25869.375,25910.5
2026-01-12 20:04:00+00:00,2026-01-12 20:11:00+00:00,26006.875,26001.25,bullish,-13.3,stop_loss,0.0,NY PM,7,26001.125,26018.5
2026-01-13 08:34:00+00:00,2026-01-13 08:35:00+00:00,25904.0,25898.0,bullish,-12.8,stop_loss,0.0,London AM,1,25898.5,25917.75
2026-01-14 08:03:00+00:00,2026-01-14 08:04:00+00:00,25863.5,25868.0,bullish,13.2,target,0.0,London AM,1,25860.5,25871.0
2026-01-14 19:55:00+00:00,2026-01-14 19:56:00+00:00,25510.75,25499.5,bullish,-20.8,stop_loss,0.0,NY PM,1,25501.25,25530.25
2026-01-16 08:14:00+00:00,2026-01-16 08:17:00+00:00,25828.125,25832.25,bullish,11.95,target,0.0,London AM,3,25825.375,25835.0
2026-01-16 19:12:00+00:00,2026-01-16 19:13:00+00:00,25717.75,25709.75,bullish,-11.8,stop_loss,0.0,NY PM,1,25712.75,25730.25
2026-01-19 08:31:00+00:00,2026-01-19 08:36:00+00:00,25379.625,25400.25,bullish,26.95,target,0.0,London AM,5,25373.875,25394.0
2026-01-20 19:14:00+00:00,2026-01-20 19:19:00+00:00,25182.125,25168.25,bullish,-26.3,stop_loss,0.0,NY PM,5,25169.875,25212.75
2026-01-21 08:37:00+00:00,2026-01-21 08:45:00+00:00,25209.75,25225.5,bullish,33.2,target,0.0,London AM,8,25202.25,25227.25
2026-01-23 19:12:00+00:00,2026-01-23 19:13:00+00:00,25747.375,25755.75,bullish,19.45,target,0.0,NY PM,1,25743.125,25758.0
2026-01-26 08:13:00+00:00,2026-01-26 08:22:00+00:00,25704.125,25717.5,bullish,19.45,target,0.0,London AM,9,25699.875,25714.75
2026-01-26 15:29:00+00:00,2026-01-26 15:53:00+00:00,25840.625,25891.25,bullish,90.45,target,0.0,NY AM,24,25821.875,25886.75
2026-01-27 09:03:00+00:00,2026-01-27 09:05:00+00:00,25970.75,25985.75,bullish,29.2,target,0.0,London AM,2,25963.75,25986.25
2026-01-27 15:52:00+00:00,2026-01-27 15:53:00+00:00,26073.5,26066.0,bullish,-11.8,stop_loss,0.0,NY AM,1,26068.5,26086.0
2026-01-27 19:42:00+00:00,2026-01-27 19:51:00+00:00,26078.625,26088.25,bullish,19.95,target,0.0,NY PM,9,26073.375,26089.5
2026-01-28 08:04:00+00:00,2026-01-28 08:08:00+00:00,26315.75,26306.0,bullish,-16.8,stop_loss,0.0,London AM,4,26308.25,26332.0
2026-01-29 08:25:00+00:00,2026-01-29 08:38:00+00:00,26255.25,26249.0,bullish,-16.8,stop_loss,0.0,London AM,13,26247.75,26274.0
2026-01-29 19:09:00+00:00,2026-01-29 19:13:00+00:00,25861.25,25876.5,bullish,33.2,target,0.0,NY PM,4,25852.75,25878.75
2026-02-02 08:42:00+00:00,2026-02-02 08:51:00+00:00,25392.375,25406.5,bullish,43.45,target,0.0,London AM,9,25382.625,25415.0
2026-02-05 08:06:00+00:00,2026-02-05 08:07:00+00:00,25064.625,25097.5,bullish,38.95,target,0.0,London AM,1,25055.375,25085.0
2026-02-05 19:09:00+00:00,2026-02-05 19:11:00+00:00,24727.25,24770.25,bullish,64.7,target,0.0,NY PM,2,24713.75,24760.5
2026-02-06 08:19:00+00:00,2026-02-06 08:21:00+00:00,24549.875,24573.25,bullish,34.45,target,0.0,London AM,2,24542.625,24568.0
2026-02-09 08:19:00+00:00,2026-02-09 08:21:00+00:00,25185.5,25196.0,bullish,30.7,target,0.0,London AM,2,25179.0,25201.75
2026-02-10 08:20:00+00:00,2026-02-10 08:21:00+00:00,25340.625,25339.75,bullish,-11.3,stop_loss,0.0,London AM,1,25335.875,25352.5
2026-02-10 15:18:00+00:00,2026-02-10 15:57:00+00:00,25380.5,25352.75,bullish,-56.8,stop_loss,0.0,NY AM,39,25353.0,25445.5
2026-02-10 19:11:00+00:00,2026-02-10 19:12:00+00:00,25294.25,25291.5,bullish,-13.8,stop_loss,0.0,NY PM,1,25288.25,25307.5
2026-02-12 08:06:00+00:00,2026-02-12 08:10:00+00:00,25351.75,25364.0,bullish,33.2,target,0.0,London AM,4,25344.75,25369.25
2026-02-12 15:41:00+00:00,2026-02-12 15:42:00+00:00,25146.25,25097.75,bullish,-73.8,stop_loss,0.0,NY AM,1,25110.25,25236.25
2026-02-13 08:16:00+00:00,2026-02-13 08:17:00+00:00,24727.125,24712.0,bullish,-15.3,stop_loss,0.0,London AM,1,24720.375,24744.0
2026-02-16 08:13:00+00:00,2026-02-16 08:19:00+00:00,24864.5,24882.0,bullish,33.2,target,0.0,London AM,6,24857.5,24882.0
2026-02-17 08:15:00+00:00,2026-02-17 08:16:00+00:00,24704.75,24696.25,bullish,-17.8,stop_loss,0.0,London AM,1,24696.75,24724.75
2026-02-18 08:41:00+00:00,2026-02-18 08:42:00+00:00,24900.25,24912.75,bullish,18.2,target,0.0,London AM,1,24896.25,24910.25
2026-02-18 15:52:00+00:00,2026-02-18 15:56:00+00:00,25060.75,25097.5,bullish,48.2,target,0.0,NY AM,4,25050.75,25085.75
2026-02-19 08:29:00+00:00,2026-02-19 08:31:00+00:00,25032.0,25044.75,bullish,23.2,target,0.0,London AM,2,25027.0,25044.5
2026-02-19 15:19:00+00:00,2026-02-19 15:21:00+00:00,24881.25,24916.25,bullish,70.7,target,0.0,NY AM,2,24866.75,24917.5
2026-02-19 19:15:00+00:00,2026-02-19 19:20:00+00:00,24814.0,24837.75,bullish,48.2,target,0.0,NY PM,5,24804.0,24839.0
2026-02-20 15:06:00+00:00,2026-02-20 15:07:00+00:00,24926.125,24869.0,bullish,-92.3,stop_loss,0.0,NY AM,1,24880.875,25039.25
2026-02-23 08:26:00+00:00,2026-02-23 08:43:00+00:00,24886.75,24878.5,bullish,-19.8,stop_loss,0.0,London AM,17,24877.75,24907.5
2026-02-25 08:09:00+00:00,2026-02-25 08:12:00+00:00,25059.375,25057.75,bullish,-15.3,stop_loss,0.0,London AM,3,25052.625,25076.25
2026-02-26 08:28:00+00:00,2026-02-26 08:33:00+00:00,25369.625,25358.0,bullish,-20.3,stop_loss,0.0,London AM,5,25360.375,25392.25
2026-02-26 19:59:00+00:00,2026-02-26 20:01:00+00:00,25069.75,25064.0,bullish,-22.8,stop_loss,0.0,NY PM,2,25059.25,25093.5
2026-02-27 08:22:00+00:00,2026-02-27 08:24:00+00:00,25060.5,25059.0,bullish,-8.8,stop_loss,0.0,London AM,2,25057.0,25069.25
2026-03-02 15:50:00+00:00,2026-03-02 15:51:00+00:00,25129.75,25165.0,bullish,50.7,target,0.0,NY AM,1,25119.25,25156.0
2026-03-04 15:04:00+00:00,2026-03-04 15:05:00+00:00,25139.375,25147.25,bullish,-57.3,stop_loss,0.0,NY AM,1,25111.625,25196.0
2026-03-06 15:10:00+00:00,2026-03-06 15:14:00+00:00,24898.875,25000.75,bullish,159.45,target,0.0,NY AM,4,24866.625,24979.5
2026-03-09 08:43:00+00:00,2026-03-09 08:46:00+00:00,24496.125,24482.0,bullish,-32.3,stop_loss,0.0,London AM,3,24480.875,24534.25
2026-03-09 15:35:00+00:00,2026-03-09 15:46:00+00:00,24810.25,24847.25,bullish,48.2,target,0.0,NY AM,11,24800.25,24835.25
2026-03-10 15:07:00+00:00,2026-03-10 15:09:00+00:00,25359.0,25352.5,bullish,-11.8,stop_loss,0.0,NY AM,2,25354.0,25371.5
2026-03-10 19:21:00+00:00,2026-03-10 19:22:00+00:00,25260.5,25225.0,bullish,-27.8,stop_loss,0.0,NY PM,1,25247.5,25286.5
2026-03-11 08:19:00+00:00,2026-03-11 08:22:00+00:00,25235.0,25235.0,bullish,-9.8,stop_loss,0.0,London AM,2,25231.0,25245.0
2026-03-11 16:03:00+00:00,2026-03-11 16:31:00+00:00,25118.125,25189.0,bullish,104.95,target,0.0,NY AM,28,25093.375,25171.5
2026-03-11 19:24:00+00:00,2026-03-11 19:26:00+00:00,25135.875,25160.0,bullish,29.45,target,0.0,NY PM,2,25129.625,25151.5
2026-03-12 08:14:00+00:00,2026-03-12 08:16:00+00:00,25096.625,25093.25,bullish,-12.3,stop_loss,0.0,London AM,2,25091.375,25109.75
2026-03-12 15:31:00+00:00,2026-03-12 15:37:00+00:00,24822.875,24795.25,bullish,-30.3,stop_loss,0.0,NY AM,6,24808.625,24852.0
2026-03-13 20:12:00+00:00,2026-03-13 20:39:00+00:00,24572.25,24592.25,bullish,40.7,target,0.0,NY PM,27,24563.75,24593.5
2026-03-16 08:16:00+00:00,2026-03-16 08:21:00+00:00,24730.875,24719.25,bullish,-24.3,stop_loss,0.0,London AM,5,24719.625,24759.0
2026-03-16 19:13:00+00:00,2026-03-16 19:14:00+00:00,24939.75,24916.75,bullish,-32.8,stop_loss,0.0,NY PM,1,24924.25,24978.5
2026-03-17 08:05:00+00:00,2026-03-17 08:07:00+00:00,24783.0,24773.25,bullish,-22.8,stop_loss,0.0,London AM,2,24772.5,24809.25
2026-03-17 19:04:00+00:00,2026-03-17 19:06:00+00:00,25002.0,24995.75,bullish,-12.8,stop_loss,0.0,NY PM,2,24996.5,25015.75
2026-03-19 15:21:00+00:00,2026-03-19 15:32:00+00:00,24473.5,24430.25,bullish,-72.8,stop_loss,0.0,NY AM,11,24438.0,24562.25
2026-03-20 15:27:00+00:00,2026-03-20 15:55:00+00:00,24254.625,24311.25,bullish,114.45,target,0.0,NY AM,28,24231.375,24312.75
2026-03-20 19:06:00+00:00,2026-03-20 19:07:00+00:00,24087.0,24085.5,bullish,-26.8,stop_loss,0.0,NY PM,1,24074.5,24115.25
2026-03-23 19:51:00+00:00,2026-03-23 19:52:00+00:00,24473.0,24457.5,bullish,-27.8,stop_loss,0.0,NY PM,1,24460.0,24505.5
2026-03-24 08:02:00+00:00,2026-03-24 08:05:00+00:00,24459.875,24471.25,bullish,29.45,target,0.0,London AM,3,24453.625,24475.5
2026-03-26 08:10:00+00:00,2026-03-26 08:12:00+00:00,24262.5,24249.5,bullish,-23.8,stop_loss,0.0,London AM,2,24251.5,24288.75
2026-03-26 15:21:00+00:00,2026-03-26 15:32:00+00:00,24078.875,24054.75,bullish,-26.3,stop_loss,0.0,NY AM,11,24066.625,24109.5
2026-03-27 15:25:00+00:00,2026-03-27 15:29:00+00:00,23516.75,23555.0,bullish,82.2,target,0.0,NY AM,4,23497.25,23558.75
2026-03-27 19:21:00+00:00,2026-03-27 19:22:00+00:00,23340.0,23331.25,bullish,-17.8,stop_loss,0.0,NY PM,1,23332.0,23357.75
2026-03-30 08:08:00+00:00,2026-03-30 08:10:00+00:00,23388.625,23406.75,bullish,31.95,target,0.0,London AM,2,23381.875,23405.5
2026-03-30 15:15:00+00:00,2026-03-30 15:17:00+00:00,23315.375,23288.75,bullish,-42.3,stop_loss,0.0,NY AM,2,23295.125,23360.5
2026-03-30 19:39:00+00:00,2026-03-30 19:43:00+00:00,23057.125,23075.75,bullish,43.45,target,0.0,NY PM,4,23047.875,23079.75
2026-03-31 08:19:00+00:00,2026-03-31 08:22:00+00:00,23336.75,23345.0,bullish,35.7,target,0.0,London AM,3,23329.25,23355.5
2026-03-31 19:09:00+00:00,2026-03-31 19:11:00+00:00,23836.375,23876.25,bullish,79.95,target,0.0,NY PM,2,23817.625,23877.25
2026-04-02 19:17:00+00:00,2026-04-02 19:23:00+00:00,24147.875,24154.25,bullish,-22.3,stop_loss,0.0,NY PM,6,24137.625,24173.5
2026-04-03 08:04:00+00:00,2026-04-03 08:05:00+00:00,24157.25,24164.0,bullish,5.7,target,0.0,London AM,1,24155.75,24161.0
2026-04-06 19:56:00+00:00,2026-04-06 19:59:00+00:00,24336.375,24357.25,bullish,29.45,target,0.0,NY PM,3,24330.125,24352.0
2026-04-07 08:09:00+00:00,2026-04-07 08:13:00+00:00,24277.125,24310.75,bullish,79.45,target,0.0,London AM,4,24260.875,24317.75
2026-04-07 15:32:00+00:00,2026-04-07 15:33:00+00:00,24048.125,24072.5,bullish,48.45,target,0.0,NY AM,1,24036.375,24073.25
2026-04-08 19:54:00+00:00,2026-04-08 19:55:00+00:00,25027.0,25038.75,bullish,35.7,target,0.0,NY PM,1,25019.5,25045.75
2026-04-09 08:03:00+00:00,2026-04-09 08:05:00+00:00,24969.375,24981.75,bullish,33.95,target,0.0,London AM,2,24960.625,24987.25
2026-04-09 15:39:00+00:00,2026-04-09 15:48:00+00:00,25090.375,25156.75,bullish,104.95,target,0.0,NY AM,9,25066.625,25143.75
2026-04-09 19:19:00+00:00,2026-04-09 19:31:00+00:00,25208.0,25235.75,bullish,40.2,target,0.0,NY PM,12,25197.5,25229.0
2026-04-10 08:49:00+00:00,2026-04-10 08:52:00+00:00,25217.0,25212.0,bullish,-13.8,stop_loss,0.0,London AM,3,25211.0,25232.0
2026-04-10 15:21:00+00:00,2026-04-10 15:24:00+00:00,25363.125,25387.75,bullish,35.45,target,0.0,NY AM,3,25354.875,25381.75
2026-04-13 08:09:00+00:00,2026-04-13 08:17:00+00:00,25109.75,25109.0,bullish,-12.8,stop_loss,0.0,London AM,8,25104.25,25123.5
2026-04-13 15:44:00+00:00,2026-04-13 15:55:00+00:00,25316.75,25302.75,bullish,-24.8,stop_loss,0.0,NY AM,11,25305.25,25344.5
2026-04-13 19:43:00+00:00,2026-04-13 19:46:00+00:00,25458.25,25462.25,bullish,20.7,target,0.0,NY PM,3,25453.75,25469.5
2026-04-14 08:11:00+00:00,2026-04-14 08:12:00+00:00,25619.125,25626.75,bullish,13.95,target,0.0,London AM,1,25615.375,25627.0
2026-04-14 15:58:00+00:00,2026-04-14 15:59:00+00:00,25882.25,25879.5,bullish,-7.8,stop_loss,0.0,NY AM,1,25879.25,25889.75
2026-04-14 19:35:00+00:00,2026-04-14 19:36:00+00:00,25972.0,25961.75,bullish,-11.8,stop_loss,0.0,NY PM,1,25967.0,25984.5
2026-04-15 08:22:00+00:00,2026-04-15 08:26:00+00:00,26005.75,26018.5,bullish,12.7,target,0.0,London AM,4,26002.75,26013.0
2026-04-15 20:06:00+00:00,2026-04-15 22:04:00+00:00,26339.625,26369.25,bullish,59.95,target,0.0,NY PM,58,26326.375,26370.5
2026-04-16 15:43:00+00:00,2026-04-16 15:57:00+00:00,26477.125,26525.25,bullish,101.95,target,0.0,NY AM,14,26456.375,26529.0
2026-04-16 19:11:00+00:00,2026-04-16 19:33:00+00:00,26434.125,26457.0,bullish,56.45,target,0.0,NY PM,22,26420.375,26463.25
2026-04-17 08:23:00+00:00,2026-04-17 08:29:00+00:00,26487.625,26496.75,bullish,9.95,target,0.0,London AM,6,26484.875,26493.5
2026-04-17 15:44:00+00:00,2026-04-17 16:00:00+00:00,26820.125,26805.0,bullish,-40.3,stop_loss,0.0,NY AM,16,26800.875,26868.25
2026-04-20 15:37:00+00:00,2026-04-20 15:45:00+00:00,26665.5,26656.5,bullish,-41.8,stop_loss,0.0,NY AM,8,26645.5,26710.5
2026-04-21 09:00:00+00:00,2026-04-21 09:01:00+00:00,26839.625,26833.75,bullish,-12.3,stop_loss,0.0,London AM,1,26834.375,26851.5
2026-04-21 19:15:00+00:00,2026-04-21 19:26:00+00:00,26720.0,26779.5,bullish,110.7,target,0.0,NY PM,11,26696.5,26776.25
2026-04-22 19:51:00+00:00,2026-04-22 19:52:00+00:00,27050.875,27070.75,bullish,28.95,target,0.0,NY PM,1,27043.625,27066.25
2026-04-23 19:35:00+00:00,2026-04-23 19:36:00+00:00,26893.625,26876.25,bullish,-43.3,stop_loss,0.0,NY PM,1,26872.875,26936.5
2026-04-24 08:51:00+00:00,2026-04-24 08:53:00+00:00,27095.625,27088.25,bullish,-16.3,stop_loss,0.0,London AM,2,27088.375,27112.0
2026-04-24 20:08:00+00:00,2026-04-24 20:33:00+00:00,27411.375,27436.0,bullish,50.45,target,0.0,NY PM,25,27399.125,27437.5
2026-04-27 08:06:00+00:00,2026-04-27 08:07:00+00:00,27413.75,27408.75,bullish,-13.8,stop_loss,0.0,London AM,1,27407.75,27428.75
2026-04-30 08:16:00+00:00,2026-04-30 08:18:00+00:00,27340.375,27349.25,bullish,21.95,target,0.0,London AM,2,27335.625,27352.25
2026-04-30 15:36:00+00:00,2026-04-30 15:37:00+00:00,27395.375,27394.75,bullish,-29.3,stop_loss,0.0,NY AM,1,27381.625,27429.75
2026-04-30 19:51:00+00:00,2026-04-30 19:53:00+00:00,27590.625,27587.25,bullish,-16.3,stop_loss,0.0,NY PM,2,27583.375,27608.75
2026-05-01 15:51:00+00:00,2026-05-01 15:52:00+00:00,27836.875,27880.75,bullish,86.95,target,0.0,NY AM,1,27819.125,27881.25
2026-05-04 19:18:00+00:00,2026-05-04 19:19:00+00:00,27774.375,27776.0,bullish,-6.3,stop_loss,0.0,NY PM,1,27772.125,27780.0
2025-11-04 19:45:00+00:00,2025-11-04 19:46:00+00:00,25596.75,25599.0,bearish,-19.8,stop_loss,0.0,NY PM,1,25605.75,25574.25
2025-11-05 08:07:00+00:00,2025-11-05 08:08:00+00:00,25493.625,25505.25,bearish,-26.3,stop_loss,0.0,London AM,1,25505.875,25466.0
2025-11-06 08:09:00+00:00,2025-11-06 08:11:00+00:00,25648.125,25648.5,bearish,-16.3,stop_loss,0.0,London AM,2,25655.375,25630.0
2025-11-07 15:11:00+00:00,2025-11-07 15:12:00+00:00,24982.125,25005.5,bearish,-59.3,stop_loss,0.0,NY AM,1,25010.875,24910.25
2025-11-10 19:12:00+00:00,2025-11-10 19:15:00+00:00,25671.625,25662.25,bearish,19.45,target,0.0,NY PM,3,25675.875,25661.0
2025-11-12 08:03:00+00:00,2025-11-12 08:04:00+00:00,25778.875,25773.25,bearish,4.45,target,0.0,London AM,1,25780.125,25775.75
2025-11-12 15:41:00+00:00,2025-11-12 16:11:00+00:00,25598.25,25509.75,bearish,131.7,target,0.0,NY AM,30,25628.75,25531.5
2025-11-12 19:37:00+00:00,2025-11-12 20:07:00+00:00,25587.125,25557.25,bearish,67.45,target,0.0,NY PM,30,25602.375,25552.5
2025-11-13 19:59:00+00:00,2025-11-13 20:02:00+00:00,25060.0,25065.5,bearish,-21.8,stop_loss,0.0,NY PM,3,25070.0,25035.0
2025-11-14 08:55:00+00:00,2025-11-14 08:59:00+00:00,24959.0,24980.75,bearish,-47.8,stop_loss,0.0,London AM,4,24982.0,24908.25
2025-11-20 08:07:00+00:00,2025-11-20 08:10:00+00:00,25156.0,25161.75,bearish,-11.8,stop_loss,0.0,London AM,3,25161.0,25143.5
2025-11-21 15:26:00+00:00,2025-11-21 15:28:00+00:00,24190.625,24081.25,bearish,204.45,target,0.0,NY AM,2,24231.875,24087.5
2025-11-24 08:15:00+00:00,2025-11-24 08:18:00+00:00,24506.25,24529.5,bearish,-46.8,stop_loss,0.0,London AM,3,24528.75,24461.0
2025-11-26 08:16:00+00:00,2025-11-26 08:17:00+00:00,25215.875,25213.25,bearish,6.95,target,0.0,London AM,1,25217.625,25211.5
