entry_time,direction,entry,stop,target,pnl,exit_reason,quality_score,killzone_window,fvg_size,date
2025-03-07 08:08:00+00:00,bullish,20395.625,20377.4375,20432.0,-363.75,stop,79.29833498023716,London AM,215.0,2025-03-07
2025-03-07 13:01:00+00:00,bullish,20342.75,20336.0,20356.25,-135.0,stop,76.1185833333332,,220.0,2025-03-07
2025-03-07 13:02:00+00:00,bullish,20340.5,20337.125,20347.25,-67.5,stop,74.1185833333332,,240.0,2025-03-07
2025-03-10 09:36:00+00:00,bullish,20238.125,20198.5625,20317.25,-791.25,stop,60.02947963800905,,85.0,2025-03-10
2025-03-12 07:49:00+00:00,bullish,19659.875,19624.4375,19730.75,-708.75,stop,67.33677777777764,London AM,95.0,2025-03-12
2025-04-24 19:09:00+00:00,bearish,19259.25,19263.375,19251.0,165.0,target,77.30170692447301,,270.0,2025-04-24
2025-04-24 19:07:00+00:00,bearish,19258.375,19263.8125,19247.5,-108.75,stop,75.67670692447301,,155.0,2025-04-24
2025-04-24 19:10:00+00:00,bearish,19256.0,19265.0,19238.0,360.0,target,75.30170692447301,,240.0,2025-04-24
2025-06-02 14:07:00+00:00,bullish,21507.5,21503.75,21515.0,-75.0,stop,80.50420935108586,NY AM,700.0,2025-06-02
2025-06-03 01:18:00+00:00,bullish,21599.125,21430.9375,21935.5,-2662.5,timeout,84.5,,4635.0,2025-06-03
2025-06-03 06:06:00+00:00,bullish,21572.75,21410.75,21896.75,1635.0,timeout,81.85875,,4600.0,2025-06-03
2025-06-03 14:00:00+00:00,bullish,21821.375,21744.3125,21975.5,-1541.25,stop,81.45935121107266,NY AM,275.0,2025-06-03
2025-06-03 13:57:00+00:00,bullish,21812.5,21748.75,21940.0,-1275.0,stop,79.95935121107266,,290.0,2025-06-03
2025-06-03 01:17:00+00:00,bullish,21711.75,21374.625,22386.0,-545.0,timeout,74.0,,100.0,2025-06-03
2025-06-03 06:07:00+00:00,bullish,21685.375,21354.4375,22347.25,-5062.5,timeout,72.98375,,145.0,2025-06-03
2025-06-04 13:06:00+00:00,bullish,21933.875,21931.0625,21939.5,-56.25,stop,60.66712977099223,,75.0,2025-06-04
2025-06-04 13:08:00+00:00,bullish,21932.5,21931.75,21934.0,-15.0,stop,59.79212977099223,,100.0,2025-06-04
2025-06-05 12:52:00+00:00,bullish,22084.625,21931.4375,22391.0,-3063.75,stop,83.68745270270284,,1595.0,2025-06-05
2025-06-05 12:54:00+00:00,bullish,22067.125,21940.1875,22321.0,-2538.75,stop,79.68745270270284,,875.0,2025-06-05
2025-06-05 07:32:00+00:00,bullish,22035.75,21937.875,22231.5,-1957.5,stop,78.25833673469374,London AM,130.0,2025-06-05
2025-06-05 12:55:00+00:00,bullish,22066.375,21940.5625,22318.0,-2516.25,stop,77.68745270270284,,935.0,2025-06-05
2025-06-05 12:56:00+00:00,bullish,22052.375,21947.5625,22262.0,-2096.25,stop,75.68745270270284,,565.0,2025-06-05
2025-06-06 13:18:00+00:00,bullish,22006.625,21984.6875,22050.5,877.5,target,84.68831168831169,,275.0,2025-06-06
2025-06-06 13:24:00+00:00,bullish,22033.125,21971.4375,22156.5,-1233.75,stop,63.313311688311686,,125.0,2025-06-06
2025-06-09 06:47:00+00:00,bullish,21858.25,21690.625,22193.5,2835.0,timeout,83.66787951415063,,4510.0,2025-06-09
2025-06-09 14:17:00+00:00,bullish,22073.875,22024.5625,22172.5,-986.25,stop,76.81776996805098,NY AM,175.0,2025-06-09
2025-06-09 12:04:00+00:00,bullish,22040.125,22019.6875,22081.0,-408.75,stop,64.94452662721893,,125.0,2025-06-09
2025-06-09 06:52:00+00:00,bullish,21982.125,21628.6875,22689.0,222.5,timeout,61.79287951415062,,105.0,2025-06-09
2025-06-11 12:30:00+00:00,bullish,22176.25,22138.75,22251.25,1500.0,target,83.89393982952176,,430.0,2025-06-11
2025-06-11 07:58:00+00:00,bullish,22163.25,22125.375,22239.0,-757.5,stop,82.01360377358483,London AM,140.0,2025-06-11
2025-06-11 12:33:00+00:00,bullish,22302.125,22075.8125,22754.75,-1212.5,timeout,77.89393982952176,,1105.0,2025-06-11
2025-06-11 12:34:00+00:00,bullish,22291.25,22081.25,22711.25,-1010.0,timeout,75.89393982952176,,830.0,2025-06-11
2025-06-11 12:35:00+00:00,bullish,22289.5,22082.125,22704.25,-950.0,timeout,73.89393982952177,,300.0,2025-06-11
2025-06-11 08:01:00+00:00,bullish,22157.125,22128.4375,22214.5,-573.75,stop,64.13860377358483,,105.0,2025-06-11
2025-06-11 08:02:00+00:00,bullish,22158.5,22127.75,22220.0,-615.0,stop,61.51360377358484,,100.0,2025-06-11
2025-06-12 02:07:00+00:00,bullish,22007.875,22004.3125,22015.0,-71.25,stop,67.19885563380282,,155.0,2025-06-12
