entry_time,exit_time,direction,entry_price,exit_price,exit_type,bars_held,pnl
2025-05-28T14:28:00+00:00,2025-05-28T15:35:00+00:00,SHORT,2081.9,2075.4,time,60,32.5
2025-05-28T18:53:00+00:00,2025-05-28T19:59:00+00:00,SHORT,2077.2,2071.1,time,60,30.5
2025-06-02T14:40:00+00:00,2025-06-02T15:14:00+00:00,SHORT,2063.1,2066.7,sl,26,-18.0
2025-06-04T12:17:00+00:00,2025-06-04T14:32:00+00:00,SHORT,2110.6,2106.8,time,60,19.0
2025-06-04T14:57:00+00:00,2025-06-04T15:07:00+00:00,SHORT,2100.9,2103.3,sl,8,-12.0
2025-06-05T10:43:00+00:00,2025-06-05T12:31:00+00:00,SHORT,2102.3,2091.9,tp,14,52.0
2025-06-06T12:48:00+00:00,2025-06-06T13:14:00+00:00,SHORT,2125.3,2129.3,sl,22,-20.0
2025-06-06T13:24:00+00:00,2025-06-06T14:04:00+00:00,SHORT,2133.6,2121.6,tp,34,60.0
2025-06-06T15:19:00+00:00,2025-06-06T16:51:00+00:00,SHORT,2130.0,2127.4,time,60,13.0
2025-06-11T16:07:00+00:00,2025-06-11T17:24:00+00:00,SHORT,2180.8,2185.8,sl,8,-25.0
2025-06-18T18:04:00+00:00,2025-06-18T19:09:00+00:00,SHORT,2141.4,2129.8,time,60,58.0
2025-06-18T19:29:00+00:00,2025-06-18T20:37:00+00:00,SHORT,2131.2,2131.0,time,60,1.0
2025-06-25T14:15:00+00:00,2025-06-25T17:07:00+00:00,SHORT,2162.3,2156.2,time,60,30.5
2025-06-30T14:22:00+00:00,2025-06-30T15:24:00+00:00,SHORT,2191.1,2190.4,time,60,3.5
2025-07-03T13:14:00+00:00,2025-07-03T13:33:00+00:00,SHORT,2253.3,2256.7,sl,12,-17.0
2025-07-03T22:02:00+00:00,2025-07-03T23:29:00+00:00,SHORT,2260.9,2257.9,time,60,15.0
2025-07-07T10:17:00+00:00,2025-07-07T11:19:00+00:00,SHORT,2254.7,2253.4,time,60,6.5
2025-07-10T11:10:00+00:00,2025-07-10T11:41:00+00:00,SHORT,2269.2,2271.6,sl,29,-12.0
2025-07-10T12:34:00+00:00,2025-07-10T14:11:00+00:00,SHORT,2269.9,2273.1,sl,4,-16.0
2025-07-10T14:27:00+00:00,2025-07-10T14:32:00+00:00,SHORT,2270.6,2274.0,sl,4,-17.0
2025-07-10T18:34:00+00:00,2025-07-10T20:15:00+00:00,SHORT,2286.7,2278.7,time,60,40.0
2025-07-11T01:01:00+00:00,2025-07-11T02:13:00+00:00,SHORT,2266.4,2266.5,time,60,-0.5
2025-07-11T14:54:00+00:00,2025-07-11T15:00:00+00:00,SHORT,2253.5,2257.1,sl,4,-18.0
2025-07-14T13:44:00+00:00,2025-07-14T13:47:00+00:00,SHORT,2247.8,2250.8,sl,2,-15.0
2025-07-14T14:27:00+00:00,2025-07-14T15:41:00+00:00,SHORT,2254.1,2254.5,time,60,-2.0
2025-07-16T15:32:00+00:00,2025-07-16T15:56:00+00:00,SHORT,2212.6,2217.3,sl,12,-23.5
2025-07-18T11:07:00+00:00,2025-07-18T11:51:00+00:00,SHORT,2267.8,2270.8,sl,37,-15.0
2025-07-18T14:57:00+00:00,2025-07-18T15:51:00+00:00,SHORT,2261.0,2263.6,sl,40,-13.0
2025-07-21T14:35:00+00:00,2025-07-21T15:36:00+00:00,SHORT,2270.1,2270.0,time,60,0.5
2025-07-23T13:47:00+00:00,2025-07-23T14:07:00+00:00,SHORT,2274.0,2278.0,sl,4,-20.0
2025-07-24T13:53:00+00:00,2025-07-24T15:01:00+00:00,SHORT,2282.8,2282.2,time,60,3.0
2025-07-24T15:06:00+00:00,2025-07-24T15:10:00+00:00,SHORT,2280.4,2282.6,sl,2,-11.0
2025-07-28T10:44:00+00:00,2025-07-28T11:47:00+00:00,SHORT,2279.3,2278.4,time,60,4.5
2025-07-28T15:20:00+00:00,2025-07-28T16:05:00+00:00,SHORT,2267.5,2271.5,sl,41,-20.0
2025-08-11T14:14:00+00:00,2025-08-11T17:11:00+00:00,SHORT,2234.8,2227.1,time,60,38.5
2025-08-18T13:57:00+00:00,2025-08-18T14:27:00+00:00,SHORT,2298.4,2302.2,sl,12,-19.0
2025-08-18T14:30:00+00:00,2025-08-18T15:35:00+00:00,SHORT,2300.4,2300.2,time,60,1.0
2025-08-18T16:38:00+00:00,2025-08-18T17:04:00+00:00,SHORT,2299.8,2302.4,sl,18,-13.0
2025-09-05T12:57:00+00:00,2025-09-05T13:02:00+00:00,SHORT,2392.6,2395.1,sl,4,-12.5
2025-09-08T13:46:00+00:00,2025-09-08T14:39:00+00:00,SHORT,2402.8,2406.0,sl,35,-16.0
2025-09-08T15:40:00+00:00,2025-09-08T18:39:00+00:00,SHORT,2411.6,2415.0,sl,24,-17.0
2025-09-10T11:25:00+00:00,2025-09-10T12:31:00+00:00,SHORT,2394.8,2399.2,sl,10,-22.0
2025-09-10T15:17:00+00:00,2025-09-10T15:46:00+00:00,SHORT,2400.9,2403.9,sl,7,-15.0
2025-09-10T16:27:00+00:00,2025-09-10T17:03:00+00:00,SHORT,2398.9,2402.1,sl,5,-16.0
2025-09-15T14:02:00+00:00,2025-09-15T14:29:00+00:00,SHORT,2428.1,2431.3,sl,5,-16.0
