timestamp,prediction,regime,model_used,direction,entry_price,pnl_pct,exit_reason,hold_minutes,outcome
6587,0.572946310043335,0,Regime_0,long,18018.0,-0.06798756798756798,time_stop,30,loss
6622,0.4421599507331848,0,Regime_0,long,17949.5,0.002785592913451628,time_stop,30,win
6667,0.43973222374916077,0,Regime_0,short,17904.0,-0.0809874888293119,time_stop,30,loss
6715,0.6604939699172974,0,Regime_0,long,17923.75,0.13250575353929842,time_stop,30,win
6745,0.6443344354629517,0,Regime_0,short,17920.0,0.10602678571428571,time_stop,30,win
6785,0.6480006575584412,0,Regime_0,long,17879.5,-0.02656673844346878,time_stop,30,loss
6859,0.4410339593887329,0,Regime_0,long,18009.0,-0.20000000000000018,stop_loss,25,loss
6889,0.46685388684272766,0,Regime_0,short,17985.75,-0.19999999999999804,stop_loss,30,loss
6927,0.47791004180908203,0,Regime_0,long,18043.0,0.16765504627833508,time_stop,30,win
7107,0.528482973575592,2,Regime_2,long,18169.25,0.29999999999998367,take_profit,20,win
7140,0.6764544248580933,0,Regime_0,short,18219.5,-0.05488624825050084,time_stop,30,loss
7177,0.6695684790611267,0,Regime_0,long,18236.25,0.29999999999998883,take_profit,10,win
7227,0.7252460718154907,0,Regime_0,long,18329.25,-0.20000000000000745,stop_loss,20,loss
7285,0.6536087393760681,0,Regime_0,long,18450.25,-0.19999999999999857,stop_loss,25,loss
7320,0.4570835828781128,0,Regime_0,long,18375.5,0.12652716932872576,time_stop,30,win
7350,0.5207433104515076,0,Regime_0,long,18476.75,-0.014883569891891161,time_stop,30,loss
7380,0.6246402263641357,0,Regime_0,long,18479.75,-0.20000000000000456,stop_loss,20,loss
7414,0.42833641171455383,2,Regime_2,short,18339.25,0.07497580326349224,time_stop,30,win
7447,0.6170260310173035,0,Regime_0,long,18351.5,-0.01498515107756859,time_stop,30,loss
7479,0.657568097114563,0,Regime_0,short,18342.75,-0.1999999999999978,stop_loss,25,loss
7509,0.5089941024780273,0,Regime_0,long,18400.0,-0.14266304347826086,time_stop,30,loss
7560,0.40967872738838196,0,Regime_0,short,18403.75,0.08558038443252054,time_stop,30,win
7628,0.5076123476028442,0,Regime_0,short,18312.0,-0.012287024901703799,time_stop,30,loss
7674,0.5884806513786316,0,Regime_0,short,18274.5,0.1956277873539632,time_stop,30,win
7705,0.4365401566028595,0,Regime_0,short,18294.25,0.1311887614960985,time_stop,30,win
7744,0.6186552047729492,0,Regime_0,short,18243.0,0.0082223318533136,time_stop,30,win
7880,0.548227071762085,0,Regime_0,long,18067.75,-0.2000000000000018,stop_loss,30,loss
7916,0.7079839110374451,0,Regime_0,long,18071.25,0.08577159853358235,time_stop,30,win
7948,0.6105532050132751,0,Regime_0,long,18079.75,0.21156265988191209,time_stop,30,win
7979,0.45214635133743286,0,Regime_0,long,18256.25,0.14515576857240672,time_stop,30,win
8011,0.5214638710021973,0,Regime_0,short,18330.0,0.17048554282596834,time_stop,30,win
8077,0.5504617691040039,0,Regime_0,long,18309.25,-0.13381214413479525,time_stop,30,loss
8107,0.6604939699172974,0,Regime_0,short,18265.0,-0.11634273200109499,time_stop,30,loss
8162,0.44741228222846985,0,Regime_0,long,18197.75,-0.199999999999993,stop_loss,15,loss
8255,0.4381934404373169,0,Regime_0,long,18105.75,0.14360078980434393,time_stop,30,win
8285,0.4949117600917816,0,Regime_0,long,18160.75,0.1830871522376554,time_stop,30,win
8315,0.543307900428772,0,Regime_0,long,18265.0,-0.002737476047084588,time_stop,30,loss
8347,0.6546298861503601,0,Regime_0,long,18252.5,0.09587727708533077,time_stop,30,win
8377,0.617729902267456,0,Regime_0,long,18264.0,0.27513140604467806,time_stop,30,win
8425,0.46355095505714417,0,Regime_0,long,18278.5,-0.031457723554996306,time_stop,30,loss
8455,0.5004441142082214,0,Regime_0,long,18277.0,-0.06702412868632708,time_stop,30,loss
8502,0.5177300572395325,0,Regime_0,long,18359.75,0.2999999999999938,take_profit,20,win
8539,0.42043641209602356,0,Regime_0,long,18474.25,0.29999999999998866,take_profit,25,win
8583,0.4758910536766052,0,Regime_0,long,18624.5,0.18658219012590943,time_stop,30,win
8625,0.5852478742599487,0,Regime_0,long,18660.75,-0.09110030411425049,time_stop,30,loss
8678,0.4131375849246979,0,Regime_0,long,18687.25,0.054850232110128565,time_stop,30,win
8711,0.40156009793281555,2,Regime_2,short,18614.0,0.08192758139035135,time_stop,30,win
8744,0.4073420464992523,0,Regime_0,short,18591.5,0.10892074335045585,time_stop,30,win
8779,0.6492237448692322,0,Regime_0,long,18573.5,0.040380111449107595,time_stop,30,win
8824,0.4198984205722809,0,Regime_0,long,18528.75,0.15516427173986372,time_stop,30,win
8855,0.7156773805618286,0,Regime_0,long,18532.0,0.018886250809410747,time_stop,30,win
8885,0.6995919346809387,0,Regime_0,long,18555.0,0.18728105631905148,time_stop,30,win
8915,0.6493074297904968,0,Regime_0,long,18608.5,-0.12359943036784266,time_stop,30,loss
8945,0.6538188457489014,0,Regime_0,long,18577.25,-0.03095183625132891,time_stop,30,loss
8991,0.7439473867416382,0,Regime_0,long,18473.5,-0.20000000000000062,stop_loss,15,loss
9026,0.4759058654308319,0,Regime_0,long,18519.5,0.0013499284537919491,time_stop,30,win
9069,0.6761722564697266,0,Regime_0,long,18538.25,0.04585114560435855,time_stop,30,win
9107,0.6059420108795166,0,Regime_0,long,18537.5,-0.08496291301416048,time_stop,30,loss
9152,0.560800313949585,0,Regime_0,long,18588.0,-0.01210458360232408,time_stop,30,loss
9193,0.7128300070762634,0,Regime_0,long,18562.25,0.017508653315196163,time_stop,30,win
9223,0.4468201994895935,2,Regime_2,short,18540.5,-0.037755184595884686,time_stop,30,loss
9270,0.7617665529251099,0,Regime_0,long,18474.5,0.047362580854691604,time_stop,30,win
9300,0.4573245048522949,0,Regime_0,short,18518.0,-0.17955502754077113,time_stop,30,loss
9384,0.4247012734413147,0,Regime_0,long,18418.75,0.13844587716321685,time_stop,30,win
9414,0.6484518051147461,0,Regime_0,long,18457.25,-0.19999999999999432,stop_loss,30,loss
9444,0.4178450405597687,0,Regime_0,long,18507.0,-0.10536553736424055,time_stop,30,loss
9474,0.6381499171257019,0,Regime_0,long,18498.5,-0.013514609292645351,time_stop,30,loss
9522,0.7429516911506653,0,Regime_0,long,18506.5,0.0040526301569718745,time_stop,30,win
9570,0.6426873207092285,0,Regime_0,long,18477.25,-0.02570728869285202,time_stop,30,loss
9655,0.6110764145851135,0,Regime_0,long,18515.75,0.299999999999998,take_profit,15,win
9717,0.5755486488342285,0,Regime_0,long,18467.25,-0.08393236675736777,time_stop,30,loss
9757,0.6443344354629517,0,Regime_0,long,18464.25,0.066344422329637,time_stop,30,win
9787,0.44092413783073425,0,Regime_0,short,18491.5,0.11897358245680448,time_stop,30,win
9903,0.459105521440506,0,Regime_0,short,18264.0,0.14235654840122647,time_stop,30,win
9935,0.4879193902015686,0,Regime_0,long,18288.75,0.002733921126375504,time_stop,30,win
9965,0.5960831046104431,0,Regime_0,long,18339.75,-0.1999999999999911,stop_loss,20,loss
9997,0.4856959283351898,0,Regime_0,long,18295.0,0.006832467887400929,time_stop,30,win
10085,0.4923643171787262,0,Regime_0,long,18418.75,-0.2000000000000079,stop_loss,30,loss
10150,0.45099160075187683,0,Regime_0,long,18391.25,0.2999999999999897,take_profit,10,win
10192,0.45041120052337646,0,Regime_0,long,18538.0,0.01753155680224404,time_stop,30,win
10237,0.5504617691040039,0,Regime_0,long,18506.5,0.11482452111420312,time_stop,30,win
10326,0.5437285304069519,2,Regime_2,short,18154.25,0.20518611344451024,time_stop,30,win
10369,0.48427703976631165,0,Regime_0,long,18096.5,0.1381482607133976,time_stop,30,win
10404,0.49565747380256653,0,Regime_0,long,18184.25,-0.20000000000000273,stop_loss,15,loss
10498,0.44204050302505493,0,Regime_0,long,18320.5,0.137823749351819,time_stop,30,win
10584,0.4361625611782074,0,Regime_0,long,18302.0,0.0,time_stop,30,loss
10645,0.4474962055683136,0,Regime_0,short,18301.5,-0.1999999999999954,stop_loss,30,loss
10676,0.48985201120376587,0,Regime_0,short,18284.0,-0.023244366659374315,time_stop,30,loss
10743,0.4930559992790222,0,Regime_0,long,18292.75,0.0833663609900097,time_stop,30,win
10775,0.4474463164806366,0,Regime_0,long,18310.5,-0.04505611534365528,time_stop,30,loss
10805,0.4951483905315399,0,Regime_0,long,18316.5,-0.2000000000000089,stop_loss,25,loss
10924,0.4444442093372345,0,Regime_0,long,18256.75,0.028756487326605226,time_stop,30,win
10957,0.4126542806625366,0,Regime_0,long,18281.0,-0.1053005853071495,time_stop,30,loss
10988,0.8424868583679199,0,Regime_0,long,18255.0,0.2999999999999968,take_profit,25,win
11018,0.4664221405982971,0,Regime_0,long,18380.25,-0.0027203112036016924,time_stop,30,loss
11065,0.5192515850067139,2,Regime_2,short,18080.5,-0.20000000000000032,stop_loss,25,loss
11110,0.5259211659431458,2,Regime_2,short,18168.0,-0.19999999999999632,stop_loss,15,loss
11155,0.4640862047672272,0,Regime_0,short,18150.75,-0.15150889081718386,time_stop,30,loss
11210,0.5161005258560181,0,Regime_0,long,18170.5,-0.2000000000000019,stop_loss,25,loss
11250,0.5983896851539612,0,Regime_0,long,18174.25,0.18295115341761006,time_stop,30,win
11327,0.42063671350479126,0,Regime_0,long,18259.0,-0.09584314584588423,time_stop,30,loss
11366,0.4899308681488037,0,Regime_0,short,18237.25,-0.10555319469766548,time_stop,30,loss
11397,0.4253779351711273,0,Regime_0,short,18308.75,0.005461869324776405,time_stop,30,win
11434,0.4923804998397827,0,Regime_0,long,18467.5,0.10288344388791121,time_stop,30,win
11476,0.6852700710296631,0,Regime_0,long,18502.0,-0.16349583828775266,time_stop,30,loss
11561,0.40687480568885803,0,Regime_0,long,18302.75,-0.20000000000000812,stop_loss,30,loss
11593,0.43106046319007874,0,Regime_0,long,18265.25,0.10402266599143181,time_stop,30,win
11644,0.6546298861503601,0,Regime_0,long,18160.5,0.04818149280030836,time_stop,30,win
11683,0.5151990652084351,0,Regime_0,long,18157.0,0.12391914963925758,time_stop,30,win
11718,0.5731439590454102,0,Regime_0,long,18220.5,0.23462583353914546,time_stop,30,win
11748,0.4518750309944153,0,Regime_0,long,18295.5,0.20770134732584514,time_stop,30,win
11836,0.47437965869903564,0,Regime_0,long,18213.25,-0.13726270709510932,time_stop,30,loss
11884,0.5265510082244873,2,Regime_2,short,17884.25,-0.19999999999999055,stop_loss,5,loss
11920,0.6288615465164185,0,Regime_0,long,17883.75,0.1020479485566506,time_stop,30,win
11956,0.6701660752296448,0,Regime_0,long,17864.5,-0.1091550281284111,time_stop,30,loss
12022,0.49707528948783875,0,Regime_0,long,17869.5,0.2196480035815216,time_stop,30,win
12066,0.5965574383735657,0,Regime_0,long,17907.5,-0.018148820326678763,time_stop,30,loss
12096,0.6048144102096558,0,Regime_0,long,17908.75,0.054442660710546514,time_stop,30,win
12174,0.5428951382637024,0,Regime_0,long,17934.0,-0.19999999999999207,stop_loss,10,loss
12223,0.45334672927856445,0,Regime_0,long,17924.25,0.04742178891724898,time_stop,30,win
12279,0.5613804459571838,0,Regime_0,short,17838.25,0.29999999999999133,take_profit,30,win
12345,0.4271671175956726,0,Regime_0,long,17665.75,0.1401016090457524,time_stop,30,win
12379,0.5092482566833496,0,Regime_0,long,17741.25,0.2999999999999852,take_profit,15,win
12418,0.4216216206550598,0,Regime_0,long,17682.0,0.2672209026128266,time_stop,30,win
12451,0.6846562027931213,0,Regime_0,long,17721.0,-0.19999999999999493,stop_loss,25,loss
12497,0.4959831237792969,0,Regime_0,long,17615.25,0.23842976965981183,time_stop,30,win
12527,0.41782146692276,0,Regime_0,short,17716.5,-0.11571134253379618,time_stop,30,loss
12594,0.423174649477005,2,Regime_2,short,17541.5,-0.1999999999999927,stop_loss,30,loss
12624,0.44686028361320496,0,Regime_0,short,17559.0,-0.13952958596731022,time_stop,30,loss
12687,0.4066755771636963,1,Generic,long,17312.75,0.2999999999999956,take_profit,30,win
12717,0.6630685329437256,0,Regime_0,long,17434.25,-0.20000000000000281,stop_loss,10,loss
12799,0.4587935209274292,0,Regime_0,long,17390.25,-0.021563807305817913,time_stop,30,loss
12868,0.4508449137210846,0,Regime_0,long,17287.75,0.29999999999999144,take_profit,15,win
12898,0.4582713842391968,2,Regime_2,short,17152.0,-0.2000000000000005,stop_loss,25,loss
12931,0.42852020263671875,0,Regime_0,short,17226.5,-0.12625896148376048,time_stop,30,loss
12962,0.6744450926780701,0,Regime_0,short,17276.0,0.09840240796480666,time_stop,30,win
13059,0.4051155745983124,0,Regime_0,short,17266.5,0.026062027625749284,time_stop,30,win
13093,0.6811841726303101,0,Regime_0,long,17440.0,-0.20000000000000587,stop_loss,15,loss
13158,0.42466962337493896,0,Regime_0,short,17407.0,0.018670649738610906,time_stop,30,win
13236,0.5891918540000916,0,Regime_0,long,17599.0,-0.19035172452980284,time_stop,30,loss
13267,0.6108220815658569,0,Regime_0,long,17599.25,0.18892850547608564,time_stop,30,win
13302,0.6450525522232056,0,Regime_0,long,17641.0,0.29999999999999355,take_profit,20,win
13343,0.6429101824760437,0,Regime_0,long,17714.25,0.2159278546932554,time_stop,30,win
13373,0.5093361735343933,0,Regime_0,long,17773.0,-0.1702019917852923,time_stop,30,loss
13429,0.4641348421573639,0,Regime_0,long,17669.5,-0.19999999999999965,stop_loss,25,loss
13460,0.5369617342948914,0,Regime_0,long,17606.5,0.08093601794791697,time_stop,30,win
13506,0.44252657890319824,0,Regime_0,long,17646.75,0.12466884837151317,time_stop,30,win
13572,0.7036420702934265,0,Regime_0,long,17501.0,-0.20000000000000234,stop_loss,10,loss
13657,0.5810152888298035,0,Regime_0,long,17384.75,-0.025884755317160155,time_stop,30,loss
13695,0.4460251033306122,0,Regime_0,long,17500.75,-0.07856806136879849,time_stop,30,loss
13735,0.4133874177932739,0,Regime_0,long,17560.25,0.24060021924517022,time_stop,30,win
13775,0.6578174233436584,0,Regime_0,long,17780.75,-0.14200750811973623,time_stop,30,loss
13825,0.5768668055534363,2,Regime_2,short,17668.75,-0.20000000000000825,stop_loss,5,loss
13867,0.5771577954292297,0,Regime_0,long,17833.25,-0.005607502838798312,time_stop,30,loss
13899,0.401852011680603,0,Regime_0,long,17849.0,-0.019608941677404897,time_stop,30,loss
13943,0.636985719203949,0,Regime_0,long,17868.0,0.07275576449518692,time_stop,30,win
13975,0.45262226462364197,0,Regime_0,short,17899.0,0.07262975585228225,time_stop,30,win
14059,0.6230405569076538,0,Regime_0,long,17876.0,0.14684493175206983,time_stop,30,win
