timestamp_entry,timestamp_exit,direction,entry_price,exit_price,tp_price,sl_price,gap_size,pnl_usd,exit_reason,h1_sweep_bars_ago,m15_confirmed,kill_zone_active,vol_regime_pct,contracts
2026-02-23T10:24:00-05:00,2026-02-23T10:57:00-05:00,BEARISH,25114.125,24983.625,24983.625,25222.875,21.75,1301.0,TP,0,False,True,0.0,5
2026-02-25T08:34:00-05:00,2026-02-25T09:32:00-05:00,BEARISH,25355.5,25435.5,25259.5,25435.5,16.0,-804.0,SL,2,False,False,0.0,5
2026-02-26T05:56:00-05:00,2026-02-26T08:21:00-05:00,BEARISH,25582.0,25606.75,25495.0,25654.5,14.5,-251.5,TIME_STOP,1,False,False,0.3478,5
2026-03-06T10:10:00-05:00,2026-03-06T10:36:00-05:00,BEARISH,24935.5,25080.5,24761.5,25080.5,29.0,-1454.0,SL,1,False,True,0.0,5
2026-03-11T05:02:00-04:00,2026-03-11T06:23:00-04:00,BEARISH,25173.375,25195.5,25042.875,25282.125,21.75,-225.25,TIME_STOP,0,False,False,0.0,5
2026-03-11T08:43:00-04:00,2026-03-11T09:31:00-04:00,BEARISH,25163.25,25278.25,25025.25,25278.25,23.0,-1154.0,SL,0,False,False,0.0217,5
2026-03-18T08:32:00-04:00,2026-03-18T10:14:00-04:00,BEARISH,24998.25,24911.25,24911.25,25070.75,14.5,866.0,TP,0,False,False,0.0,5
2026-03-18T10:15:00-04:00,2026-03-18T10:29:00-04:00,BEARISH,24918.375,24817.875,24817.875,25002.125,16.75,1001.0,TP,0,False,True,0.087,5
2026-03-25T07:49:00-04:00,2026-03-25T08:59:00-04:00,BEARISH,24489.875,24451.75,24329.375,24623.625,26.75,377.25,TIME_STOP,2,False,False,0.0,5
2026-04-01T21:32:00-04:00,2026-04-01T22:35:00-04:00,BEARISH,23960.0,23878.0,23798.0,24095.0,27.0,816.0,TIME_STOP,2,False,False,0.1957,5
2026-04-05T23:21:00-04:00,2026-04-06T00:24:00-04:00,BEARISH,24178.25,24227.75,24088.25,24253.25,15.0,-499.0,TIME_STOP,0,False,False,0.1739,5
