date,month,hour,entry,exit,div,stop_usd,tp,stop,pnl,pnl_1c,win,reason,equity,trailing_dd
2026-03-02,2026-03,10,25084.75,25119.093293710757,34.34329371075825,68.6865874215165,25050.406706289243,25119.093293710757,-73.48658742151456,-73.48658742151456,False,STOP,-73.48658742151456,-73.48658742151456
2026-03-02,2026-03,11,25237.25,25258.929208698955,21.67920869895668,43.35841739791336,25215.570791301045,25258.929208698955,-48.15841739791067,-48.15841739791067,False,STOP,-121.64500481942522,-121.64500481942522
2026-03-03,2026-03,9,24827.0,24801.616739528527,25.383260471474955,50.76652094294991,24801.616739528527,24852.383260471473,45.96652094294696,45.96652094294696,True,TP,-75.67848387647827,-75.67848387647827
2026-03-03,2026-03,9,24799.5,24778.88654132555,20.613458674449532,41.226917348899065,24778.88654132555,24820.11345867445,36.42691734889668,36.42691734889668,True,TP,-39.25156652758159,-39.25156652758159
2026-03-03,2026-03,9,24856.25,24828.164326184047,28.085673815952894,56.17134763190579,24828.164326184047,24884.335673815953,51.37134763190552,51.37134763190552,True,TP,12.119781104323934,0.0
2026-03-03,2026-03,9,24780.5,24745.134511397348,35.365488602651276,70.73097720530255,24745.134511397348,24815.865488602652,65.93097720530496,65.93097720530496,True,TP,78.05075830962889,0.0
2026-03-03,2026-03,9,24789.0,24738.186145510303,50.81385448969712,101.62770897939424,24738.186145510303,24839.813854489697,96.82770897939481,96.82770897939481,True,TP,174.87846728902372,0.0
2026-03-03,2026-03,9,24740.25,24719.750532942322,20.49946705767922,40.99893411535844,24719.750532942322,24760.749467057678,36.198934115355954,36.198934115355954,True,TP,211.07740140437966,0.0
2026-03-03,2026-03,10,24709.0,24680.766274082034,28.23372591796731,56.46745183593462,24680.766274082034,24737.233725917966,51.66745183593157,51.66745183593157,True,TP,262.7448532403112,0.0
2026-03-03,2026-03,13,24919.75,24896.607437336752,23.142562663246736,46.28512532649347,24896.607437336752,24942.892562663248,41.4851253264962,41.4851253264962,True,TP,304.2299785668074,0.0
2026-03-03,2026-03,15,25011.0,24990.659339774556,20.340660225442836,40.68132045088567,24990.659339774556,25031.340660225444,35.881320450887145,35.881320450887145,True,TP,340.11129901769453,0.0
2026-03-03,2026-03,15,25004.5,24984.0,20.5,41.0,24984.0,25025.0,36.2,36.2,True,TP,376.3112990176945,0.0
2026-03-05,2026-03,9,25246.5,25299.811228238614,53.31122823861358,106.62245647722716,25193.188771761386,25299.811228238614,-111.42245647722739,-111.42245647722739,False,STOP,264.8888425404671,-111.4224564772274
2026-03-05,2026-03,9,25310.25,25275.05562560304,35.194374396960335,70.38874879392067,25275.05562560304,25345.44437439696,65.58874879392097,65.58874879392097,True,TP,330.4775913343881,-45.83370768330644
2026-03-05,2026-03,9,25276.25,25310.367707129477,34.11770712947834,68.23541425895668,25242.132292870523,25310.367707129477,-73.03541425895382,-73.03541425895382,False,STOP,257.44217707543424,-118.86912194226028
2026-03-05,2026-03,10,25395.0,25365.05406822214,29.945931777858945,59.89186355571789,25365.05406822214,25424.94593177786,55.091863555720195,55.091863555720195,True,TP,312.5340406311544,-63.7772583865401
2026-03-05,2026-03,10,25367.0,25396.131948078997,29.13194807899766,58.26389615799532,25337.868051921003,25396.131948078997,-63.063896157994165,-63.063896157994165,False,STOP,249.47014447316025,-126.84115454453428
2026-03-05,2026-03,10,25325.75,25299.577650830102,26.172349169899363,52.344698339798725,25299.577650830102,25351.922349169898,47.54469833979529,47.54469833979529,True,TP,297.0148428129555,-79.296456204739
2026-03-05,2026-03,10,25275.0,25249.869419983635,25.13058001636601,50.26116003273202,25249.869419983635,25300.130580016365,45.4611600327291,45.4611600327291,True,TP,342.4760028456846,-33.83529617200992
2026-03-05,2026-03,10,25226.5,25199.576252843857,26.923747156141275,53.84749431228255,25199.576252843857,25253.423747156143,49.047494312285565,49.047494312285565,True,TP,391.52349715797016,0.0
2026-03-05,2026-03,10,25228.75,25257.340032582997,28.59003258299642,57.18006516599284,25200.159967417003,25257.340032582997,-61.98006516599416,-61.98006516599416,False,STOP,329.543431991976,-61.980065165994176
2026-03-05,2026-03,10,25276.0,25235.402389053714,40.597610946285144,81.19522189257029,25235.402389053714,25316.597610946286,76.3952218925726,76.3952218925726,True,TP,405.93865388454856,0.0
2026-03-05,2026-03,11,25218.0,25195.189526301067,22.810473698934356,45.62094739786871,25195.189526301067,25240.810473698933,40.82094739786699,40.82094739786699,True,TP,446.75960128241553,0.0
2026-03-05,2026-03,12,25204.0,25177.56596969723,26.434030302771053,52.868060605542105,25177.56596969723,25230.43403030277,48.06806060554227,48.06806060554227,True,TP,494.8276618879578,0.0
2026-03-05,2026-03,15,25193.5,25214.443715328685,20.94371532868514,41.88743065737028,25172.556284671315,25214.443715328685,-46.68743065737071,-46.68743065737071,False,STOP,448.14023123058706,-46.687430657370726
2026-03-06,2026-03,9,24885.0,24908.786883955912,23.78688395591331,47.57376791182662,24861.213116044088,24908.786883955912,-52.373767911824686,-52.373767911824686,False,STOP,395.76646331876236,-99.06119856919543
2026-03-06,2026-03,9,24912.0,24842.736013855032,69.26398614496861,138.52797228993722,24842.736013855032,24981.263986144968,133.72797228993585,133.72797228993585,True,TP,529.4944356086983,0.0
2026-03-06,2026-03,9,24893.0,24927.40522185842,34.40522185841706,68.81044371683411,24858.59477814158,24927.40522185842,-73.61044371683674,-73.61044371683674,False,STOP,455.8839918918615,-73.61044371683676
2026-03-06,2026-03,10,25004.75,25032.807494454602,28.05749445460131,56.11498890920262,24976.692505545398,25032.807494454602,-60.91498890920484,-60.91498890920484,False,STOP,394.96900298265666,-134.5254326260416
2026-03-06,2026-03,10,25020.25,25043.33339893016,23.083398930159728,46.166797860319456,24997.16660106984,25043.33339893016,-50.96679786032182,-50.96679786032182,False,STOP,344.00220512233483,-185.49223048636344
2026-03-09,2026-03,9,24684.0,24626.235638168004,57.76436183199529,115.52872366399058,24626.235638168004,24741.764361831996,110.72872366399243,110.72872366399243,True,TP,454.73092878632724,-74.76350682237103
2026-03-09,2026-03,9,24608.25,24572.727915975676,35.52208402432291,71.04416804864582,24572.727915975676,24643.772084024324,66.24416804864741,66.24416804864741,True,TP,520.9750968349747,-8.519338773723575
2026-03-09,2026-03,9,24562.75,24594.099550647665,31.349550647663797,62.699101295327594,24531.400449352335,24594.099550647665,-67.49910129532945,-67.49910129532945,False,STOP,453.4759955396452,-76.01844006905304
2026-03-09,2026-03,9,24569.5,24608.745088594183,39.24508859418348,78.49017718836696,24530.254911405817,24608.745088594183,-83.29017718836694,-83.29017718836694,False,STOP,370.1858183512783,-159.30861725742
2026-03-09,2026-03,10,24610.5,24549.49480836926,61.00519163073679,122.01038326147358,24549.49480836926,24671.50519163074,117.21038326147682,117.21038326147682,True,TP,487.3962016127551,-42.09823399594319
2026-03-09,2026-03,10,24777.0,24800.501877146737,23.50187714673693,47.00375429347386,24753.498122853263,24800.501877146737,-51.80375429347332,-51.80375429347332,False,STOP,435.59244731928175,-93.90198828941652
2026-03-10,2026-03,9,25204.5,25226.78569949774,22.285699497740758,44.571398995481516,25182.21430050226,25226.78569949774,-49.37139899548201,-49.37139899548201,False,STOP,386.2210483237997,-143.27338728489855
2026-03-10,2026-03,9,25280.0,25220.644248281293,59.35575171870639,118.71150343741277,25220.644248281293,25339.355751718707,113.91150343741465,113.91150343741465,True,TP,500.13255176121436,-29.36188384748391
2026-03-10,2026-03,9,25236.5,25197.048846035745,39.451153964253834,78.90230792850767,25197.048846035745,25275.951153964255,74.10230792851071,74.10230792851071,True,TP,574.2348596897251,0.0
2026-03-10,2026-03,14,25312.75,25292.711530397166,20.03846960283383,40.07693920566766,25292.711530397166,25332.788469602834,35.27693920566817,35.27693920566817,True,TP,609.5117988953933,0.0
2026-03-10,2026-03,14,25295.0,25269.139174289332,25.860825710668145,51.72165142133629,25269.139174289332,25320.860825710668,46.921651421335994,46.921651421335994,True,TP,656.4334503167294,0.0
2026-03-11,2026-03,9,25248.75,25293.450532823394,44.70053282339304,89.40106564678608,25204.049467176606,25293.450532823394,-94.20106564678717,-94.20106564678717,False,STOP,562.2323846699422,-94.20106564678713
2026-03-11,2026-03,9,25281.75,25340.014238880925,58.26423888092718,116.52847776185436,25223.485761119075,25340.014238880925,-121.3284777618508,-121.3284777618508,False,STOP,440.9039069080914,-215.52954340863795
