entry_time,exit_time,entry_price,exit_price,direction,pnl,exit_reason,gap_size,bars_held
2024-01-24 19:45:00+00:00,2024-01-24 20:15:00+00:00,17662.625,17626.5,bearish,12.4375,gap_fill,995.0,6
2024-01-24 19:50:00+00:00,2024-01-24 20:00:00+00:00,17670.5,17667.5,bearish,10.25,gap_fill,820.0,2
2024-01-24 19:55:00+00:00,2024-01-24 20:55:00+00:00,17671.625,17616.75,bullish,-31.75,stop_loss,635.0,12
2024-01-24 20:00:00+00:00,2024-01-25 07:40:00+00:00,17669.5,17636.5,bullish,-16.5,time_exit,860.0,20
2024-01-24 20:05:00+00:00,2024-01-24 20:10:00+00:00,17669.5,17660.25,bearish,6.875,gap_fill,550.0,1
2024-01-24 20:10:00+00:00,2024-01-24 20:15:00+00:00,17664.5,17626.5,bearish,8.25,gap_fill,660.0,1
2024-01-24 20:15:00+00:00,2024-01-25 07:55:00+00:00,17652.875,17627.5,bullish,-12.6875,time_exit,1215.0,20
2024-01-24 20:20:00+00:00,2024-01-25 08:00:00+00:00,17648.875,17620.0,bullish,-14.4375,time_exit,1285.0,20
2024-01-24 20:25:00+00:00,2024-01-24 20:30:00+00:00,17632.375,17632.25,bearish,4.9375,gap_fill,395.0,1
2024-01-24 20:30:00+00:00,2024-01-24 20:35:00+00:00,17623.5,17651.0,bullish,5.75,gap_fill,460.0,1
2024-01-24 20:35:00+00:00,2024-01-24 20:50:00+00:00,17635.5,17608.5,bearish,9.625,gap_fill,770.0,3
2024-01-24 20:40:00+00:00,2024-01-24 20:50:00+00:00,17638.125,17608.5,bearish,13.0625,gap_fill,1045.0,2
2024-01-24 20:45:00+00:00,2024-01-24 20:50:00+00:00,17646.875,17608.5,bearish,9.0625,gap_fill,725.0,1
2024-01-24 20:50:00+00:00,2024-01-25 08:30:00+00:00,17636.375,17629.0,bullish,-3.6875,time_exit,1115.0,20
2024-01-24 20:55:00+00:00,2024-01-25 08:35:00+00:00,17634.625,17634.25,bullish,-0.1875,time_exit,1215.0,20
2024-01-25 07:00:00+00:00,2024-01-25 08:05:00+00:00,17617.875,17616.75,bearish,4.6875,gap_fill,375.0,13
2024-01-25 07:05:00+00:00,2024-01-25 08:05:00+00:00,17617.375,17616.75,bearish,6.5625,gap_fill,525.0,12
2024-01-25 07:10:00+00:00,2024-01-25 08:00:00+00:00,17626.625,17620.0,bearish,3.0625,gap_fill,245.0,10
2024-01-25 07:15:00+00:00,2024-01-25 08:00:00+00:00,17634.875,17620.0,bearish,6.0625,gap_fill,485.0,9
2024-01-25 07:20:00+00:00,2024-01-25 07:25:00+00:00,17636.125,17633.5,bearish,4.4375,gap_fill,355.0,1
2024-01-25 07:25:00+00:00,2024-01-25 08:45:00+00:00,17636.25,17645.0,bullish,5.375,gap_fill,430.0,16
2024-01-25 07:30:00+00:00,2024-01-25 07:35:00+00:00,17633.5,17629.0,bearish,0.625,gap_fill,50.0,1
2024-01-25 07:35:00+00:00,2024-01-25 07:40:00+00:00,17631.0,17636.5,bullish,1.25,gap_fill,100.0,1
2024-01-25 07:40:00+00:00,2024-01-25 07:45:00+00:00,17631.125,17630.5,bullish,1.8125,gap_fill,145.0,1
2024-01-25 07:45:00+00:00,2024-01-25 07:50:00+00:00,17633.375,17630.75,bearish,2.4375,gap_fill,195.0,1
2024-01-25 07:50:00+00:00,2024-01-25 08:05:00+00:00,17632.25,17616.75,bullish,-8.5,stop_loss,170.0,3
2024-01-25 08:00:00+00:00,2024-01-25 08:35:00+00:00,17626.875,17634.25,bullish,4.0625,gap_fill,325.0,7
2024-01-25 08:05:00+00:00,2024-01-25 08:35:00+00:00,17618.375,17634.25,bullish,7.8125,gap_fill,625.0,6
2024-01-25 08:10:00+00:00,2024-01-25 08:35:00+00:00,17623.875,17634.25,bullish,4.4375,gap_fill,355.0,5
2024-01-25 08:15:00+00:00,2024-01-25 08:45:00+00:00,17613.0,17645.0,bearish,-20.5,stop_loss,410.0,6
2024-01-25 08:20:00+00:00,2024-01-25 08:30:00+00:00,17617.875,17629.0,bullish,5.0625,gap_fill,405.0,2
2024-01-25 08:25:00+00:00,2024-01-25 08:30:00+00:00,17616.125,17629.0,bullish,3.5625,gap_fill,285.0,1
2024-01-25 08:30:00+00:00,2024-01-25 10:10:00+00:00,17618.375,17618.0,bearish,0.1875,time_exit,425.0,20
2024-01-25 08:35:00+00:00,2024-01-25 10:15:00+00:00,17622.875,17618.25,bearish,2.3125,time_exit,555.0,20
2024-01-25 08:40:00+00:00,2024-01-25 09:05:00+00:00,17630.625,17619.75,bearish,5.4375,gap_fill,435.0,5
2024-01-25 08:45:00+00:00,2024-01-25 09:05:00+00:00,17640.375,17619.75,bearish,7.4375,gap_fill,595.0,4
2024-01-25 08:50:00+00:00,2024-01-25 08:55:00+00:00,17641.75,17633.75,bearish,4.375,gap_fill,350.0,1
2024-01-25 08:55:00+00:00,2024-01-25 09:00:00+00:00,17644.125,17636.25,bearish,2.9375,gap_fill,235.0,1
2024-01-25 09:00:00+00:00,2024-01-25 10:40:00+00:00,17640.125,17619.5,bullish,-10.3125,time_exit,415.0,20
2024-01-25 09:05:00+00:00,2024-01-25 09:10:00+00:00,17634.5,17623.75,bearish,0.75,gap_fill,60.0,1
2024-01-25 09:10:00+00:00,2024-01-25 09:55:00+00:00,17630.75,17635.5,bullish,5.125,gap_fill,410.0,9
2024-01-25 09:15:00+00:00,2024-01-25 09:20:00+00:00,17623.125,17623.0,bearish,2.3125,gap_fill,185.0,1
2024-01-25 09:20:00+00:00,2024-01-25 09:30:00+00:00,17623.125,17623.75,bullish,2.8125,gap_fill,225.0,2
2024-01-25 09:25:00+00:00,2024-01-25 09:55:00+00:00,17620.5,17635.5,bearish,-9.0,stop_loss,180.0,6
2024-01-25 09:35:00+00:00,2024-01-25 10:05:00+00:00,17623.625,17615.75,bearish,3.1875,gap_fill,255.0,6
2024-01-25 09:40:00+00:00,2024-01-25 10:00:00+00:00,17626.5,17622.5,bearish,2.625,gap_fill,210.0,4
2024-01-25 09:45:00+00:00,2024-01-25 10:00:00+00:00,17628.0,17622.5,bearish,2.375,gap_fill,190.0,3
2024-01-25 09:50:00+00:00,2024-01-25 10:00:00+00:00,17629.75,17622.5,bearish,3.0,gap_fill,240.0,2
2024-01-25 09:55:00+00:00,2024-01-25 10:00:00+00:00,17633.0,17622.5,bearish,4.0,gap_fill,320.0,1
2024-01-25 10:00:00+00:00,2024-01-25 10:05:00+00:00,17632.125,17615.75,bearish,1.6875,gap_fill,135.0,1
2024-01-25 10:05:00+00:00,2024-01-25 11:35:00+00:00,17627.125,17634.0,bullish,6.9375,gap_fill,555.0,18
2024-01-25 10:10:00+00:00,2024-01-25 11:35:00+00:00,17624.875,17634.0,bullish,5.3125,gap_fill,425.0,17
2024-01-25 10:15:00+00:00,2024-01-25 10:30:00+00:00,17619.375,17610.75,bearish,3.0625,gap_fill,245.0,3
2024-01-25 10:25:00+00:00,2024-01-25 10:30:00+00:00,17620.75,17610.75,bearish,2.25,gap_fill,180.0,1
2024-01-25 10:30:00+00:00,2024-01-25 11:30:00+00:00,17617.0,17629.25,bullish,3.25,gap_fill,260.0,12
2024-01-25 10:35:00+00:00,2024-01-25 11:30:00+00:00,17618.0,17629.25,bullish,3.625,gap_fill,290.0,11
2024-01-25 10:40:00+00:00,2024-01-25 11:05:00+00:00,17616.25,17613.25,bearish,2.875,gap_fill,230.0,5
2024-01-25 10:45:00+00:00,2024-01-25 11:30:00+00:00,17619.125,17629.25,bullish,1.8125,gap_fill,145.0,9
2024-01-25 10:50:00+00:00,2024-01-25 11:20:00+00:00,17616.875,17621.0,bullish,2.5625,gap_fill,205.0,6
2024-01-25 10:55:00+00:00,2024-01-25 11:20:00+00:00,17617.25,17621.0,bullish,2.375,gap_fill,190.0,5
2024-01-25 11:00:00+00:00,2024-01-25 11:05:00+00:00,17616.625,17613.25,bearish,2.4375,gap_fill,195.0,1
2024-01-25 11:05:00+00:00,2024-01-25 11:10:00+00:00,17614.0,17615.25,bullish,1.875,gap_fill,150.0,1
2024-01-25 11:10:00+00:00,2024-01-25 11:20:00+00:00,17616.375,17621.0,bullish,2.5625,gap_fill,205.0,2
2024-01-25 11:15:00+00:00,2024-01-25 11:30:00+00:00,17613.5,17629.25,bearish,-6.5,stop_loss,130.0,3
2024-01-25 11:20:00+00:00,2024-01-25 11:35:00+00:00,17616.625,17634.0,bearish,-10.75,stop_loss,215.0,3
2024-01-25 11:25:00+00:00,2024-01-25 11:35:00+00:00,17616.75,17634.0,bearish,-11.5,stop_loss,230.0,2
2024-01-25 11:30:00+00:00,2024-01-25 11:35:00+00:00,17618.375,17634.0,bullish,1.8125,gap_fill,145.0,1
2024-01-25 11:35:00+00:00,2024-01-25 14:00:00+00:00,17629.875,17708.75,bearish,-25.75,stop_loss,515.0,17
2024-01-25 11:40:00+00:00,2024-01-25 14:00:00+00:00,17626.75,17708.75,bearish,-24.0,stop_loss,480.0,16
2024-01-25 11:45:00+00:00,2024-01-25 11:50:00+00:00,17636.5,17640.75,bullish,3.125,gap_fill,250.0,1
2024-01-25 11:50:00+00:00,2024-01-25 14:00:00+00:00,17636.875,17708.75,bearish,-14.25,stop_loss,285.0,14
2024-01-25 11:55:00+00:00,2024-01-25 14:00:00+00:00,17638.5,17708.75,bearish,-16.5,stop_loss,330.0,13
2024-01-25 12:00:00+00:00,2024-01-25 12:25:00+00:00,17648.0,17647.75,bearish,5.25,gap_fill,420.0,5
2024-01-25 12:05:00+00:00,2024-01-25 12:20:00+00:00,17652.375,17640.5,bearish,5.6875,gap_fill,455.0,3
2024-01-25 12:10:00+00:00,2024-01-25 12:15:00+00:00,17652.875,17648.5,bearish,3.3125,gap_fill,265.0,1
2024-01-25 12:15:00+00:00,2024-01-25 14:00:00+00:00,17654.625,17708.75,bullish,4.5625,gap_fill,365.0,9
2024-01-25 12:20:00+00:00,2024-01-25 12:45:00+00:00,17649.875,17656.25,bullish,4.8125,gap_fill,385.0,5
2024-01-25 12:25:00+00:00,2024-01-25 12:40:00+00:00,17644.625,17655.5,bullish,4.4375,gap_fill,355.0,3
2024-01-25 12:30:00+00:00,2024-01-25 12:55:00+00:00,17646.0,17636.25,bearish,2.875,gap_fill,230.0,5
2024-01-25 12:35:00+00:00,2024-01-25 12:55:00+00:00,17643.5,17636.25,bearish,3.875,gap_fill,310.0,4
2024-01-25 12:40:00+00:00,2024-01-25 12:55:00+00:00,17649.0,17636.25,bearish,3.875,gap_fill,310.0,3
2024-01-25 12:45:00+00:00,2024-01-25 12:55:00+00:00,17652.875,17636.25,bearish,5.1875,gap_fill,415.0,2
2024-01-25 12:50:00+00:00,2024-01-25 12:55:00+00:00,17652.25,17636.25,bearish,2.875,gap_fill,230.0,1
2024-01-25 12:55:00+00:00,2024-01-25 14:00:00+00:00,17649.125,17708.75,bullish,7.0625,gap_fill,565.0,1
2024-01-25 14:00:00+00:00,2024-01-25 15:40:00+00:00,17679.25,17716.25,bearish,-18.5,time_exit,1290.0,20
2024-01-25 14:05:00+00:00,2024-01-25 15:45:00+00:00,17673.375,17711.5,bearish,-19.0625,time_exit,1535.0,20
2024-01-25 14:10:00+00:00,2024-01-25 14:30:00+00:00,17712.375,17703.5,bearish,5.1875,gap_fill,415.0,4
2024-01-25 14:15:00+00:00,2024-01-25 14:30:00+00:00,17710.75,17703.5,bearish,6.375,gap_fill,510.0,3
2024-01-25 14:20:00+00:00,2024-01-25 14:30:00+00:00,17713.125,17703.5,bearish,5.0625,gap_fill,405.0,2
2024-01-25 14:25:00+00:00,2024-01-25 14:30:00+00:00,17719.875,17703.5,bearish,3.0625,gap_fill,245.0,1
2024-01-25 14:30:00+00:00,2024-01-25 14:35:00+00:00,17721.5,17696.75,bearish,3.25,gap_fill,260.0,1
2024-01-25 14:35:00+00:00,2024-01-25 15:20:00+00:00,17703.75,17726.0,bullish,11.125,gap_fill,890.0,9
2024-01-25 14:40:00+00:00,2024-01-25 15:20:00+00:00,17703.25,17726.0,bullish,12.375,gap_fill,990.0,8
2024-01-25 14:45:00+00:00,2024-01-25 15:20:00+00:00,17693.25,17726.0,bullish,10.5,gap_fill,840.0,7
2024-01-25 14:50:00+00:00,2024-01-25 14:55:00+00:00,17691.25,17668.25,bearish,6.375,gap_fill,510.0,1
2024-01-25 14:55:00+00:00,2024-01-25 15:10:00+00:00,17677.875,17697.75,bullish,8.6875,gap_fill,695.0,3
2024-01-25 15:00:00+00:00,2024-01-25 15:10:00+00:00,17676.875,17697.75,bullish,13.5625,gap_fill,1085.0,2
2024-01-25 15:05:00+00:00,2024-01-25 15:10:00+00:00,17672.25,17697.75,bullish,10.5,gap_fill,840.0,1
2024-01-25 15:10:00+00:00,2024-01-25 18:00:00+00:00,17678.75,17665.5,bearish,14.5,gap_fill,1160.0,10
2024-01-25 15:15:00+00:00,2024-01-25 18:00:00+00:00,17682.125,17665.5,bearish,15.4375,gap_fill,1235.0,9
2024-01-25 15:20:00+00:00,2024-01-25 15:35:00+00:00,17708.5,17695.0,bearish,13.375,gap_fill,1070.0,3
2024-01-25 15:25:00+00:00,2024-01-25 15:35:00+00:00,17714.125,17695.0,bearish,8.5625,gap_fill,685.0,2
2024-01-25 15:30:00+00:00,2024-01-25 15:35:00+00:00,17721.375,17695.0,bearish,8.4375,gap_fill,675.0,1
2024-01-25 15:35:00+00:00,2024-01-25 18:55:00+00:00,17703.625,17575.0,bullish,-55.25,stop_loss,1105.0,16
2024-01-25 15:40:00+00:00,2024-01-25 18:30:00+00:00,17711.875,17608.0,bullish,-52.75,stop_loss,1055.0,10
2024-01-25 15:45:00+00:00,2024-01-25 18:00:00+00:00,17700.75,17665.5,bearish,12.375,gap_fill,990.0,3
2024-01-25 15:50:00+00:00,2024-01-25 18:15:00+00:00,17704.875,17621.0,bullish,-36.75,stop_loss,735.0,5
2024-01-25 15:55:00+00:00,2024-01-25 18:15:00+00:00,17704.75,17621.0,bullish,-41.5,stop_loss,830.0,4
2024-01-25 18:00:00+00:00,2024-01-25 19:40:00+00:00,17678.75,17571.25,bullish,-53.75,time_exit,1490.0,20
2024-01-25 18:05:00+00:00,2024-01-25 19:00:00+00:00,17682.625,17558.5,bullish,-59.75,stop_loss,1195.0,11
2024-01-25 18:10:00+00:00,2024-01-25 18:15:00+00:00,17657.75,17621.0,bearish,8.125,gap_fill,650.0,1
2024-01-25 18:15:00+00:00,2024-01-25 19:55:00+00:00,17650.625,17603.75,bullish,-23.4375,time_exit,1245.0,20
2024-01-25 18:20:00+00:00,2024-01-25 20:00:00+00:00,17644.25,17612.0,bullish,-16.125,time_exit,1190.0,20
2024-01-25 18:25:00+00:00,2024-01-25 18:30:00+00:00,17627.875,17608.0,bearish,4.1875,gap_fill,335.0,1
2024-01-25 18:30:00+00:00,2024-01-25 18:35:00+00:00,17622.875,17618.25,bearish,4.1875,gap_fill,335.0,1
2024-01-25 18:35:00+00:00,2024-01-25 18:40:00+00:00,17618.625,17634.75,bullish,8.8125,gap_fill,705.0,1
2024-01-25 18:40:00+00:00,2024-01-25 18:55:00+00:00,17623.875,17575.0,bearish,9.1875,gap_fill,735.0,3
2024-01-25 18:45:00+00:00,2024-01-25 18:55:00+00:00,17620.875,17575.0,bearish,9.9375,gap_fill,795.0,2
2024-01-25 18:50:00+00:00,2024-01-25 18:55:00+00:00,17628.0,17575.0,bearish,8.5,gap_fill,680.0,1
2024-01-25 18:55:00+00:00,2024-01-25 20:35:00+00:00,17605.5,17608.25,bullish,1.375,time_exit,1410.0,20
2024-01-25 19:00:00+00:00,2024-01-25 20:40:00+00:00,17600.25,17602.25,bullish,1.0,time_exit,1790.0,20
2024-01-25 19:05:00+00:00,2024-01-25 20:30:00+00:00,17582.375,17626.5,bullish,20.3125,gap_fill,1625.0,17
2024-01-25 19:10:00+00:00,2024-01-25 19:35:00+00:00,17565.5,17565.5,bullish,10.125,gap_fill,810.0,5
2024-01-25 19:15:00+00:00,2024-01-25 20:20:00+00:00,17557.25,17602.0,bearish,-31.0,stop_loss,620.0,13
2024-01-25 19:20:00+00:00,2024-01-25 19:25:00+00:00,17565.25,17573.25,bullish,5.0,gap_fill,400.0,1
2024-01-25 19:25:00+00:00,2024-01-25 19:30:00+00:00,17564.125,17580.5,bullish,4.3125,gap_fill,345.0,1
2024-01-25 19:30:00+00:00,2024-01-25 20:30:00+00:00,17569.125,17626.5,bearish,-27.75,stop_loss,555.0,12
2024-01-25 19:35:00+00:00,2024-01-26 07:00:00+00:00,17571.875,17508.25,bearish,8.1875,gap_fill,655.0,17
2024-01-25 19:40:00+00:00,2024-01-25 19:45:00+00:00,17574.125,17577.5,bullish,4.4375,gap_fill,355.0,1
2024-01-25 19:45:00+00:00,2024-01-25 20:30:00+00:00,17570.375,17626.5,bearish,-26.25,stop_loss,525.0,9
2024-01-25 19:50:00+00:00,2024-01-25 20:30:00+00:00,17577.5,17626.5,bearish,-24.5,stop_loss,490.0,8
2024-01-25 19:55:00+00:00,2024-01-26 07:00:00+00:00,17586.25,17508.25,bearish,10.25,gap_fill,820.0,13
2024-01-25 20:00:00+00:00,2024-01-26 07:00:00+00:00,17590.75,17508.25,bearish,11.25,gap_fill,900.0,12
2024-01-25 20:05:00+00:00,2024-01-26 07:00:00+00:00,17601.0,17508.25,bearish,6.625,gap_fill,530.0,11
2024-01-25 20:10:00+00:00,2024-01-25 20:15:00+00:00,17608.75,17604.5,bearish,3.75,gap_fill,300.0,1
2024-01-25 20:15:00+00:00,2024-01-25 20:20:00+00:00,17603.5,17602.0,bullish,5.375,gap_fill,430.0,1
2024-01-25 20:20:00+00:00,2024-01-25 20:25:00+00:00,17608.625,17600.25,bearish,5.4375,gap_fill,435.0,1
2024-01-25 20:25:00+00:00,2024-01-25 20:30:00+00:00,17599.25,17626.5,bullish,4.5,gap_fill,360.0,1
2024-01-25 20:30:00+00:00,2024-01-25 20:35:00+00:00,17605.75,17608.25,bullish,6.875,gap_fill,550.0,1
2024-01-25 20:35:00+00:00,2024-01-26 07:00:00+00:00,17609.625,17508.25,bearish,9.6875,gap_fill,775.0,5
2024-01-25 20:40:00+00:00,2024-01-25 20:50:00+00:00,17613.375,17617.75,bullish,6.8125,gap_fill,545.0,2
2024-01-25 20:45:00+00:00,2024-01-26 07:00:00+00:00,17613.875,17508.25,bullish,-30.25,stop_loss,605.0,3
2024-01-25 20:50:00+00:00,2024-01-26 07:00:00+00:00,17613.625,17508.25,bearish,6.9375,gap_fill,555.0,2
2024-01-25 20:55:00+00:00,2024-01-26 07:00:00+00:00,17613.375,17508.25,bearish,7.3125,gap_fill,585.0,1
2024-01-26 07:00:00+00:00,2024-01-26 08:40:00+00:00,17562.25,17484.25,bullish,-39.0,time_exit,2610.0,20
2024-01-26 07:05:00+00:00,2024-01-26 08:45:00+00:00,17566.25,17493.0,bullish,-36.625,time_exit,2470.0,20
2024-01-26 07:15:00+00:00,2024-01-26 08:55:00+00:00,17498.125,17483.5,bullish,-7.3125,time_exit,525.0,20
2024-01-26 07:20:00+00:00,2024-01-26 09:00:00+00:00,17499.75,17472.0,bullish,-13.875,time_exit,350.0,20
2024-01-26 07:25:00+00:00,2024-01-26 07:30:00+00:00,17494.25,17482.5,bearish,4.625,gap_fill,370.0,1
2024-01-26 07:30:00+00:00,2024-01-26 07:35:00+00:00,17495.875,17487.75,bearish,2.4375,gap_fill,195.0,1
2024-01-26 07:35:00+00:00,2024-01-26 09:15:00+00:00,17493.125,17490.0,bullish,-1.5625,time_exit,415.0,20
2024-01-26 07:40:00+00:00,2024-01-26 07:45:00+00:00,17486.0,17482.5,bearish,2.125,gap_fill,170.0,1
2024-01-26 07:45:00+00:00,2024-01-26 07:50:00+00:00,17485.25,17478.0,bullish,-8.0,stop_loss,160.0,1
2024-01-26 07:50:00+00:00,2024-01-26 08:15:00+00:00,17478.875,17482.75,bullish,5.6875,gap_fill,455.0,5
2024-01-26 07:55:00+00:00,2024-01-26 08:10:00+00:00,17478.125,17488.5,bullish,4.8125,gap_fill,385.0,3
2024-01-26 08:00:00+00:00,2024-01-26 08:10:00+00:00,17474.5,17488.5,bullish,4.375,gap_fill,350.0,2
2024-01-26 08:05:00+00:00,2024-01-26 09:05:00+00:00,17474.75,17484.0,bearish,3.125,gap_fill,250.0,12
2024-01-26 08:10:00+00:00,2024-01-26 08:15:00+00:00,17475.5,17482.75,bullish,1.75,gap_fill,140.0,1
2024-01-26 08:15:00+00:00,2024-01-26 09:05:00+00:00,17481.375,17484.0,bearish,5.1875,gap_fill,415.0,10
2024-01-26 08:20:00+00:00,2024-01-26 08:30:00+00:00,17482.5,17492.25,bullish,3.25,gap_fill,260.0,2
2024-01-26 08:25:00+00:00,2024-01-26 08:30:00+00:00,17483.625,17492.25,bullish,4.0625,gap_fill,325.0,1
2024-01-26 08:30:00+00:00,2024-01-26 09:00:00+00:00,17484.5,17472.0,bearish,4.25,gap_fill,340.0,6
2024-01-26 08:35:00+00:00,2024-01-26 09:00:00+00:00,17486.125,17472.0,bearish,5.3125,gap_fill,425.0,5
2024-01-26 08:40:00+00:00,2024-01-26 08:55:00+00:00,17488.5,17483.5,bearish,3.125,gap_fill,250.0,3
2024-01-26 08:45:00+00:00,2024-01-26 09:25:00+00:00,17489.625,17504.25,bullish,3.5625,gap_fill,285.0,8
2024-01-26 08:50:00+00:00,2024-01-26 08:55:00+00:00,17489.0,17483.5,bearish,2.625,gap_fill,210.0,1
2024-01-26 08:55:00+00:00,2024-01-26 09:20:00+00:00,17487.25,17495.5,bullish,3.375,gap_fill,270.0,5
2024-01-26 09:00:00+00:00,2024-01-26 09:20:00+00:00,17483.125,17495.5,bullish,5.5625,gap_fill,445.0,4
2024-01-26 09:05:00+00:00,2024-01-26 09:15:00+00:00,17479.25,17490.0,bullish,5.5,gap_fill,440.0,2
2024-01-26 09:10:00+00:00,2024-01-26 09:45:00+00:00,17480.875,17520.0,bearish,-17.75,stop_loss,355.0,7
2024-01-26 09:15:00+00:00,2024-01-26 09:20:00+00:00,17479.875,17495.5,bullish,2.3125,gap_fill,185.0,1
2024-01-26 09:20:00+00:00,2024-01-26 09:55:00+00:00,17486.375,17527.75,bearish,-19.25,stop_loss,385.0,7
2024-01-26 09:25:00+00:00,2024-01-26 11:05:00+00:00,17490.375,17532.5,bearish,-21.0625,time_exit,605.0,20
2024-01-26 09:30:00+00:00,2024-01-26 10:15:00+00:00,17499.625,17541.25,bearish,-20.25,stop_loss,405.0,9
2024-01-26 09:35:00+00:00,2024-01-26 09:40:00+00:00,17500.875,17512.75,bullish,2.3125,gap_fill,185.0,1
2024-01-26 09:40:00+00:00,2024-01-26 10:00:00+00:00,17505.25,17535.75,bearish,-17.0,stop_loss,340.0,4
2024-01-26 09:45:00+00:00,2024-01-26 11:25:00+00:00,17508.5,17538.5,bearish,-15.0,time_exit,490.0,20
2024-01-26 09:50:00+00:00,2024-01-26 11:30:00+00:00,17514.25,17546.25,bearish,-16.0,time_exit,410.0,20
2024-01-26 09:55:00+00:00,2024-01-26 11:35:00+00:00,17522.0,17540.0,bearish,-9.0,time_exit,390.0,20
2024-01-26 10:00:00+00:00,2024-01-26 11:40:00+00:00,17528.25,17538.25,bearish,-5.0,time_exit,460.0,20
2024-01-26 10:05:00+00:00,2024-01-26 10:10:00+00:00,17529.0,17533.5,bearish,3.375,gap_fill,270.0,1
2024-01-26 10:10:00+00:00,2024-01-26 10:15:00+00:00,17530.125,17541.25,bullish,4.8125,gap_fill,385.0,1
2024-01-26 10:15:00+00:00,2024-01-26 11:55:00+00:00,17531.875,17549.0,bearish,-8.5625,time_exit,545.0,20
2024-01-26 10:20:00+00:00,2024-01-26 11:15:00+00:00,17532.75,17522.75,bearish,6.125,gap_fill,490.0,11
