timestamp,date,year_month,label,pnl,p_prod,p_frozen,p_daily,thr_daily
2025-07-07 13:36:00,2025-07-07,2025-07,1,27.45,0.5603862689026711,0.5125510241840817,0.5150936982918897,0.55
2025-07-07 18:25:00,2025-07-07,2025-07,1,60.7,0.539106378657509,0.48580255427693786,0.4930219947767606,0.55
2025-07-08 18:25:00,2025-07-08,2025-07,1,48.2,0.4745458892873553,0.45870093435108833,0.47348958674540337,0.55
2025-07-08 18:47:00,2025-07-08,2025-07,1,28.2,0.4385069257136107,0.45839450775177365,0.46148049532449054,0.55
2025-07-09 14:07:00,2025-07-09,2025-07,1,18.2,0.4345552403483757,0.4832305887139384,0.48349413443902395,0.55
2025-07-09 14:47:00,2025-07-09,2025-07,1,50.7,0.4164780065224099,0.5138233777859019,0.5211941367397467,0.55
2025-07-09 14:54:00,2025-07-09,2025-07,1,25.7,0.42204965161165175,0.5091705944996742,0.509306906734654,0.55
2025-07-09 18:20:00,2025-07-09,2025-07,0,-34.3,0.4429906101287531,0.44455048521051077,0.4478844244458252,0.55
2025-07-11 18:13:00,2025-07-11,2025-07,1,8.2,0.3069207355208247,0.42804651015669243,0.4358427937490803,0.55
2025-07-11 18:19:00,2025-07-11,2025-07,1,8.2,0.38549504812745156,0.5003810943835032,0.5134251110284249,0.55
2025-07-14 13:37:00,2025-07-14,2025-07,1,53.2,0.5068416040595715,0.4717080004421726,0.4794800181191033,0.55
2025-07-14 13:49:00,2025-07-14,2025-07,0,-222.8,0.5432370335121041,0.5476846480971724,0.5246208763302196,0.55
2025-07-14 18:10:00,2025-07-14,2025-07,1,15.7,0.436988751589455,0.4125571537175595,0.428432434600642,0.55
2025-07-14 19:01:00,2025-07-14,2025-07,1,30.7,0.40981813947582724,0.4347077546044169,0.4637879149119648,0.55
2025-07-15 13:31:00,2025-07-15,2025-07,1,23.2,0.4650611867478807,0.4601637072426079,0.4774863582151263,0.5
2025-07-15 14:26:00,2025-07-15,2025-07,1,18.2,0.43837122245552196,0.4702334003578531,0.49465768654383035,0.5
2025-07-15 14:34:00,2025-07-15,2025-07,1,20.7,0.48953868748194,0.4961955089693522,0.5088977764146038,0.5
2025-07-15 14:46:00,2025-07-15,2025-07,1,45.7,0.48604736640761803,0.4841296429523995,0.48235321981832446,0.5
2025-07-16 07:14:00,2025-07-16,2025-07,0,-39.3,0.5164618811984159,0.473525552824,0.45101274466741925,0.55
2025-07-16 07:48:00,2025-07-16,2025-07,1,10.7,0.44904012493470746,0.4801892724264351,0.48504430141422433,0.55
2025-07-17 18:09:00,2025-07-17,2025-07,1,5.7,0.35460353083420554,0.44497818807577083,0.5025794792112548,0.5
2025-07-17 18:17:00,2025-07-17,2025-07,1,8.2,0.3561427768798864,0.4699894793768828,0.5194152496722495,0.5
2025-07-17 18:25:00,2025-07-17,2025-07,0,-11.8,0.35473853611975975,0.4838262540820051,0.5575530276701509,0.5
2025-07-17 18:34:00,2025-07-17,2025-07,1,13.2,0.40261286791711637,0.4847850317217678,0.5280174948428372,0.5
2025-07-18 14:52:00,2025-07-18,2025-07,1,48.2,0.4859244557145109,0.5372006443928031,0.5115304924698669,0.5
2025-07-18 18:22:00,2025-07-18,2025-07,0,-29.3,0.4784991579493035,0.49325183053048327,0.44733358905300624,0.5
2025-07-18 19:02:00,2025-07-18,2025-07,1,5.7,0.45604137305262193,0.5168293489515463,0.50020648820493,0.5
2025-07-21 07:46:00,2025-07-21,2025-07,0,-9.3,0.42304803155583987,0.3892869788698238,0.40526020943680047,0.5
2025-07-22 14:22:00,2025-07-22,2025-07,1,38.2,0.49800088309318524,0.5002566009578467,0.5060459880319788,0.55
2025-07-22 18:23:00,2025-07-22,2025-07,1,5.7,0.4489097770635105,0.44154456580764495,0.4250383031739253,0.55
2025-07-23 18:39:00,2025-07-23,2025-07,1,33.2,0.4386338548867713,0.44213052428834554,0.4515511469864074,0.5
2025-07-24 07:49:00,2025-07-24,2025-07,0,-16.8,0.4802191098482038,0.4870960673504841,0.48437128816021807,0.5
2025-07-24 18:25:00,2025-07-24,2025-07,1,38.2,0.46205284266236374,0.46960993096771075,0.4855367750671745,0.5
2025-07-24 18:49:00,2025-07-24,2025-07,0,-41.8,0.4536514591079491,0.5100531528328248,0.547950616926154,0.5
2025-07-28 07:13:00,2025-07-28,2025-07,1,20.7,0.4714973999644466,0.40133096196250356,0.3888187995256127,0.55
2025-07-28 07:40:00,2025-07-28,2025-07,0,-14.3,0.4476413240167455,0.4356188544552383,0.461038703991935,0.55
2025-07-30 13:34:00,2025-07-30,2025-07,0,-56.8,0.5411312947061436,0.5242187407307193,0.5381659892791464,0.55
2025-07-30 14:17:00,2025-07-30,2025-07,0,-94.3,0.48206011682207767,0.5024805190439765,0.4902698613932161,0.55
2025-08-05 13:34:00,2025-08-05,2025-08,1,155.7,0.5696484283229868,0.534135898363287,0.5077022333137275,0.55
2025-08-05 14:51:00,2025-08-05,2025-08,0,-136.8,0.49378987657749884,0.5189276154910505,0.5430637172828965,0.55
2025-08-05 18:51:00,2025-08-05,2025-08,1,78.2,0.5198274626396233,0.4899705706281792,0.4831256193423444,0.55
2025-08-08 18:13:00,2025-08-08,2025-08,1,23.2,0.393298773965634,0.4910022492558008,0.574172305752252,0.55
2025-08-08 18:30:00,2025-08-08,2025-08,0,-16.8,0.34972711015241253,0.46316151451955717,0.4908415460266917,0.55
2025-08-08 18:50:00,2025-08-08,2025-08,1,13.2,0.35355652284960487,0.4693250355711967,0.5077719181768434,0.55
2025-08-11 07:18:00,2025-08-11,2025-08,1,3.2,0.40588619501693574,0.4028857410573034,0.39577587315498575,0.5
2025-08-11 07:29:00,2025-08-11,2025-08,1,5.7,0.46100029343659316,0.4325566711323014,0.3999260984494841,0.5
2025-08-11 07:37:00,2025-08-11,2025-08,1,8.2,0.47569851408063046,0.44771498775089097,0.4257362239420344,0.5
2025-08-11 07:52:00,2025-08-11,2025-08,1,5.7,0.45098330647165136,0.4245094001038233,0.38111242415860214,0.5
2025-08-11 18:07:00,2025-08-11,2025-08,1,38.2,0.4883969223056912,0.45965785384837043,0.48968615550922057,0.5
2025-08-11 18:47:00,2025-08-11,2025-08,1,73.2,0.5185986021816835,0.4823207445171969,0.4771387642197997,0.5
2025-08-12 13:56:00,2025-08-12,2025-08,0,-274.3,0.5208893501261569,0.5435757174711796,0.5224392287084156,0.45
2025-08-12 18:25:00,2025-08-12,2025-08,1,10.7,0.354029697409893,0.3923764225942004,0.4870256118205412,0.45
2025-08-12 18:49:00,2025-08-12,2025-08,0,-16.8,0.4004991806062814,0.4430458245692749,0.5606350521690109,0.45
2025-08-13 07:12:00,2025-08-13,2025-08,0,-6.8,0.37963970675422437,0.37882883767469366,0.3910862365741596,0.5
2025-08-13 07:38:00,2025-08-13,2025-08,0,-19.3,0.4216569153400857,0.44752320341550755,0.4537506222165061,0.5
2025-08-14 15:01:00,2025-08-14,2025-08,1,110.7,0.5156114790885581,0.5536048331850855,0.5436574390595075,0.5
2025-08-14 18:20:00,2025-08-14,2025-08,1,20.7,0.42458899040686654,0.46083641805110204,0.48745325462995637,0.5
2025-08-14 19:10:00,2025-08-14,2025-08,1,18.2,0.3848617445416224,0.46459884693942133,0.48330908848641646,0.5
2025-08-21 07:04:00,2025-08-21,2025-08,1,108.2,0.5188163698953465,0.510935894155338,0.4509983742256119,0.55
2025-08-21 18:06:00,2025-08-21,2025-08,1,10.7,0.40844313312279834,0.47754208719128177,0.5197229843254889,0.55
2025-08-21 18:33:00,2025-08-21,2025-08,0,-26.8,0.44088064799746796,0.5166335110251852,0.533502330129824,0.55
2025-08-21 18:50:00,2025-08-21,2025-08,0,-14.3,0.4348021296821401,0.49357141606606053,0.49251134835093835,0.55
2025-08-22 13:34:00,2025-08-22,2025-08,0,-226.8,0.5814641539357468,0.6041868909106777,0.5360254985952039,0.55
2025-08-22 14:26:00,2025-08-22,2025-08,0,-89.3,0.49426426674180785,0.5685767538370408,0.5197873275162799,0.55
2025-08-25 18:13:00,2025-08-25,2025-08,1,10.7,0.4153830962563439,0.40339224965095516,0.53308416235045,0.55
2025-08-25 18:51:00,2025-08-25,2025-08,1,10.7,0.4050647237656417,0.4337632437113077,0.5545835803535663,0.55
2025-08-27 18:56:00,2025-08-27,2025-08,1,20.7,0.4368735795963527,0.4575340314594947,0.5754997589748675,0.5
2025-08-28 18:40:00,2025-08-28,2025-08,0,-9.3,0.4098796495526171,0.45740996559332536,0.5702594659777547,0.55
2025-09-05 14:21:00,2025-09-05,2025-09,1,215.7,0.5317044692033228,0.5921678225698287,0.5528351776616878,0.55
2025-09-05 14:52:00,2025-09-05,2025-09,0,-46.8,0.495375843506168,0.579261780948536,0.5375537926654967,0.55
2025-09-12 13:45:00,2025-09-12,2025-09,1,13.2,0.3573506811788302,0.49325624259967177,0.4550088440684441,0.55
