entry_time,entry_price,stop_loss,take_profit,direction,probability,regime,bar_index,exit_time,pnl,exit_reason,date
2025-10-01 06:48:00+00:00,24669.75,24719.089500000002,24595.74075,bearish,0.5194495916366577,1,360,2025-12-31 22:00:00+00:00,-3836.875,end_of_data,2025-10-01
2025-10-01 06:56:00+00:00,24658.0,24707.316,24584.026,bearish,0.4215758740901947,1,368,2025-12-31 22:00:00+00:00,-3895.625,end_of_data,2025-10-01
2025-10-01 07:03:00+00:00,24665.25,24615.9195,24739.24575,bullish,0.4299791157245636,1,375,2025-12-31 22:00:00+00:00,3833.125,end_of_data,2025-10-01
