entry_time,exit_time,direction,entry_price,exit_price,exit_type,bars_held,pnl
2025-05-27T00:24:00+00:00,2025-05-27T00:54:00+00:00,SHORT,5876.0,5881.0,sl,15,-25.0
2025-05-30T16:30:00+00:00,2025-05-30T18:08:00+00:00,SHORT,5878.5,5891.5,sl,60,-65.0
2025-06-04T13:45:00+00:00,2025-06-04T14:09:00+00:00,SHORT,5995.5,5977.5,tp,23,90.0
2025-06-04T14:40:00+00:00,2025-06-04T16:00:00+00:00,SHORT,5994.0,5988.0,time,60,30.0
2025-06-05T14:34:00+00:00,2025-06-05T14:39:00+00:00,SHORT,5973.5,5981.0,sl,1,-37.5
2025-06-05T16:47:00+00:00,2025-06-05T18:22:00+00:00,SHORT,5983.5,5962.5,time,60,105.0
2025-06-05T19:15:00+00:00,2025-06-05T20:38:00+00:00,SHORT,5961.5,5942.25,time,60,96.25
2025-06-11T18:16:00+00:00,2025-06-11T18:34:00+00:00,SHORT,6073.0,6082.0,sl,13,-45.0
2025-06-11T22:02:00+00:00,2025-06-11T23:12:00+00:00,SHORT,6078.0,6072.25,time,60,28.75
2025-06-16T19:59:00+00:00,2025-06-16T20:02:00+00:00,SHORT,6086.75,6094.75,sl,2,-40.0
2025-06-16T22:49:00+00:00,2025-06-16T23:09:00+00:00,SHORT,6071.25,6078.25,sl,16,-35.0
2025-06-18T12:39:00+00:00,2025-06-18T13:53:00+00:00,SHORT,6045.5,6053.0,sl,60,-37.5
2025-06-18T19:29:00+00:00,2025-06-18T19:45:00+00:00,SHORT,6040.0,6049.0,sl,12,-45.0
2025-06-25T13:51:00+00:00,2025-06-25T13:58:00+00:00,SHORT,6155.0,6158.0,sl,2,-15.0
2025-06-25T15:34:00+00:00,2025-06-25T16:19:00+00:00,SHORT,6144.25,6148.25,sl,43,-20.0
2025-06-25T17:42:00+00:00,2025-06-25T18:43:00+00:00,SHORT,6137.75,6139.25,time,60,-7.5
2025-06-27T14:53:00+00:00,2025-06-27T15:35:00+00:00,SHORT,6226.5,6231.5,sl,41,-25.0
2025-06-27T17:46:00+00:00,2025-06-27T20:58:00+00:00,SHORT,6225.0,6220.75,time,60,21.25
2025-06-30T15:13:00+00:00,2025-06-30T15:35:00+00:00,SHORT,6237.25,6241.25,sl,8,-20.0
2025-06-30T16:20:00+00:00,2025-06-30T16:43:00+00:00,SHORT,6239.5,6244.0,sl,9,-22.5
2025-07-02T12:17:00+00:00,2025-07-02T14:26:00+00:00,SHORT,6250.75,6255.75,sl,19,-25.0
2025-07-07T14:03:00+00:00,2025-07-07T15:07:00+00:00,SHORT,6301.75,6288.75,time,60,65.0
2025-07-10T19:53:00+00:00,2025-07-10T20:56:00+00:00,SHORT,6323.0,6321.5,time,60,7.5
2025-07-15T02:19:00+00:00,2025-07-15T04:39:00+00:00,SHORT,6318.75,6322.5,time,60,-18.75
2025-07-16T15:32:00+00:00,2025-07-16T15:56:00+00:00,SHORT,6269.75,6278.75,sl,5,-45.0
2025-07-23T13:32:00+00:00,2025-07-23T14:39:00+00:00,SHORT,6370.0,6359.25,time,60,53.75
2025-07-28T15:20:00+00:00,2025-07-28T15:52:00+00:00,SHORT,6424.0,6428.5,sl,22,-22.5
2025-08-11T14:49:00+00:00,2025-08-11T15:50:00+00:00,SHORT,6410.5,6415.0,sl,59,-22.5
2025-08-11T18:46:00+00:00,2025-08-11T18:59:00+00:00,SHORT,6402.5,6407.0,sl,12,-22.5
2025-08-13T18:39:00+00:00,2025-08-13T19:16:00+00:00,SHORT,6479.0,6483.5,sl,33,-22.5
2025-08-15T13:27:00+00:00,2025-08-15T14:01:00+00:00,SHORT,6496.0,6470.0,tp,33,130.0
2025-08-15T15:24:00+00:00,2025-08-15T16:34:00+00:00,SHORT,6475.5,6472.75,time,60,13.75
2025-08-20T13:52:00+00:00,2025-08-20T17:26:00+00:00,SHORT,6406.0,6398.5,time,60,37.5
2025-08-21T13:47:00+00:00,2025-08-21T14:18:00+00:00,SHORT,6387.0,6407.5,sl,30,-102.5
2025-08-21T16:58:00+00:00,2025-08-21T18:41:00+00:00,SHORT,6389.0,6392.0,time,60,-15.0
2025-08-25T19:59:00+00:00,2025-08-25T23:04:00+00:00,SHORT,6461.5,6463.0,time,60,-7.5
2025-08-28T13:37:00+00:00,2025-08-28T16:17:00+00:00,SHORT,6504.0,6504.75,time,60,-3.75
2025-09-01T23:22:00+00:00,2025-09-02T00:29:00+00:00,SHORT,6468.25,6468.5,time,60,-1.25
2025-09-03T13:47:00+00:00,2025-09-03T14:42:00+00:00,SHORT,6450.0,6457.0,sl,54,-35.0
2025-09-05T12:41:00+00:00,2025-09-05T12:52:00+00:00,SHORT,6526.5,6532.0,sl,7,-27.5
2025-09-05T15:00:00+00:00,2025-09-05T15:23:00+00:00,SHORT,6466.25,6475.25,sl,8,-45.0
2025-09-05T15:47:00+00:00,2025-09-05T17:13:00+00:00,SHORT,6483.75,6481.5,time,60,11.25
2025-09-05T17:44:00+00:00,2025-09-05T18:19:00+00:00,SHORT,6469.5,6477.0,sl,34,-37.5
2025-09-08T13:40:00+00:00,2025-09-08T14:43:00+00:00,SHORT,6558.75,6566.5,time,60,-38.75
2025-09-08T16:33:00+00:00,2025-09-08T18:03:00+00:00,SHORT,6558.5,6546.5,time,60,60.0
2025-09-10T13:02:00+00:00,2025-09-10T13:21:00+00:00,SHORT,6608.75,6613.75,sl,11,-25.0
2025-09-10T13:32:00+00:00,2025-09-10T14:08:00+00:00,SHORT,6605.25,6616.25,sl,33,-55.0
2025-09-10T14:35:00+00:00,2025-09-10T15:36:00+00:00,SHORT,6609.5,6596.75,time,60,63.75
2025-09-10T19:04:00+00:00,2025-09-10T19:55:00+00:00,SHORT,6590.0,6594.5,sl,7,-22.5
2025-09-11T12:34:00+00:00,2025-09-11T13:48:00+00:00,SHORT,6608.0,6613.75,time,60,-28.75
2025-09-19T20:01:00+00:00,2025-09-21T22:05:00+00:00,SHORT,6724.5,6717.25,time,60,36.25
2025-09-24T13:51:00+00:00,2025-09-24T14:53:00+00:00,SHORT,6714.5,6719.0,sl,48,-22.5
2025-10-01T06:47:00+00:00,2025-10-01T09:27:00+00:00,SHORT,6696.5,6702.5,sl,45,-30.0
2025-10-02T13:51:00+00:00,2025-10-02T13:55:00+00:00,SHORT,6767.0,6770.5,sl,3,-17.5
2025-10-02T15:39:00+00:00,2025-10-02T15:42:00+00:00,SHORT,6745.0,6750.5,sl,2,-27.5
2025-10-03T13:43:00+00:00,2025-10-03T14:36:00+00:00,SHORT,6781.75,6789.75,sl,50,-40.0
2025-10-03T18:34:00+00:00,2025-10-03T19:36:00+00:00,SHORT,6773.75,6771.75,time,60,10.0
2025-10-03T19:52:00+00:00,2025-10-03T20:55:00+00:00,SHORT,6770.5,6763.25,time,60,36.25
2025-10-06T14:42:00+00:00,2025-10-06T15:06:00+00:00,SHORT,6778.5,6783.0,sl,22,-22.5
2025-10-10T06:38:00+00:00,2025-10-10T07:40:00+00:00,SHORT,6785.5,6786.0,time,60,-2.5
2025-10-15T16:06:00+00:00,2025-10-15T16:27:00+00:00,SHORT,6718.75,6726.75,sl,19,-40.0
2025-10-15T16:47:00+00:00,2025-10-15T17:10:00+00:00,SHORT,6710.25,6678.25,tp,20,160.0
2025-10-15T17:10:00+00:00,2025-10-15T17:46:00+00:00,SHORT,6684.25,6695.25,sl,10,-55.0
2025-10-22T15:23:00+00:00,2025-10-22T16:31:00+00:00,SHORT,6748.0,6712.0,tp,45,180.0
2025-10-22T16:32:00+00:00,2025-10-22T17:35:00+00:00,SHORT,6725.5,6715.0,time,60,52.5
2025-10-31T14:23:00+00:00,2025-10-31T14:32:00+00:00,SHORT,6880.5,6888.0,sl,8,-37.5
2025-10-31T16:42:00+00:00,2025-10-31T19:03:00+00:00,SHORT,6868.5,6879.5,sl,59,-55.0
2025-11-03T15:26:00+00:00,2025-11-03T15:54:00+00:00,SHORT,6867.5,6874.0,sl,13,-32.5
2025-11-06T14:42:00+00:00,2025-11-06T15:01:00+00:00,SHORT,6813.75,6781.75,tp,14,160.0
2025-11-06T15:01:00+00:00,2025-11-06T15:23:00+00:00,SHORT,6790.75,6799.75,sl,4,-45.0
2025-11-06T15:38:00+00:00,2025-11-06T20:06:00+00:00,SHORT,6774.75,6777.25,time,60,-12.5
2025-11-12T15:36:00+00:00,2025-11-12T16:40:00+00:00,SHORT,6870.5,6868.0,time,60,12.5
2025-11-12T16:49:00+00:00,2025-11-12T16:58:00+00:00,SHORT,6859.0,6865.0,sl,7,-30.0
2025-11-12T17:19:00+00:00,2025-11-12T17:36:00+00:00,SHORT,6865.0,6872.0,sl,15,-35.0
2025-11-12T23:06:00+00:00,2025-11-13T00:11:00+00:00,SHORT,6861.5,6869.0,sl,60,-37.5
2025-11-13T14:37:00+00:00,2025-11-13T15:15:00+00:00,SHORT,6839.5,6847.0,sl,6,-37.5
2025-11-13T15:39:00+00:00,2025-11-13T16:40:00+00:00,SHORT,6818.0,6789.5,time,60,142.5
2025-11-13T17:11:00+00:00,2025-11-13T18:17:00+00:00,SHORT,6793.5,6780.25,time,60,66.25
2025-11-14T14:34:00+00:00,2025-11-14T14:37:00+00:00,SHORT,6678.5,6693.0,sl,1,-72.5
2025-11-17T15:05:00+00:00,2025-11-17T16:16:00+00:00,SHORT,6760.5,6718.5,tp,46,210.0
2025-11-28T14:42:00+00:00,2025-11-28T14:44:00+00:00,SHORT,6835.5,6840.5,sl,1,-25.0
2025-11-28T15:28:00+00:00,2025-11-28T15:32:00+00:00,SHORT,6844.0,6847.5,sl,2,-17.5
2025-12-03T16:57:00+00:00,2025-12-03T17:05:00+00:00,SHORT,6846.75,6851.75,sl,5,-25.0
