timestamp_entry,timestamp_exit,direction,entry_price,exit_price,tp_price,sl_price,gap_size,pnl_usd,exit_reason,h1_sweep_bars_ago,m15_confirmed,kill_zone_active,vol_regime_pct,contracts
2025-05-01T15:57:00-04:00,2025-05-01T21:47:00-04:00,BEARISH,19930.375,19936.5,19781.875,20054.125,24.75,-65.25,TIME_STOP,2,False,False,0.225,5
2025-05-05T22:07:00-04:00,2025-05-05T23:42:00-04:00,BEARISH,19958.125,19984.0,19863.625,20036.875,15.75,-262.75,TIME_STOP,1,False,False,0.1,5
2025-05-07T11:49:00-04:00,2025-05-07T12:52:00-04:00,BEARISH,19825.875,19873.0,19668.375,19957.125,26.25,-475.25,TIME_STOP,0,False,False,0.45,5
2025-05-07T14:07:00-04:00,2025-05-07T15:32:00-04:00,BEARISH,19810.25,19798.5,19651.25,19942.75,26.5,113.5,TIME_STOP,0,False,False,0.575,5
2025-05-07T18:02:00-04:00,2025-05-07T19:41:00-04:00,BEARISH,19944.625,19957.0,19808.125,20058.375,22.75,-127.75,TIME_STOP,1,False,False,0.6417,5
2025-05-09T10:28:00-04:00,2025-05-09T12:04:00-04:00,BEARISH,20164.25,20134.5,20023.25,20281.75,23.5,293.5,TIME_STOP,0,False,True,0.2083,5
2025-05-14T09:46:00-04:00,2025-05-14T11:08:00-04:00,BEARISH,21351.75,21321.0,21276.75,21414.25,12.5,303.5,TIME_STOP,0,False,True,0.0,5
2025-05-14T18:02:00-04:00,2025-05-14T20:01:00-04:00,BEARISH,21385.875,21379.75,21255.375,21494.625,21.75,57.25,TIME_STOP,1,False,False,0.125,5
2025-05-15T09:48:00-04:00,2025-05-15T10:52:00-04:00,BEARISH,21292.75,21298.25,21148.75,21412.75,24.0,-59.0,TIME_STOP,0,False,True,0.0917,5
2025-05-15T15:27:00-04:00,2025-05-15T16:33:00-04:00,BEARISH,21343.375,21407.75,21212.875,21452.125,21.75,-647.75,TIME_STOP,0,False,False,0.5083,5
2025-05-16T09:27:00-04:00,2025-05-16T10:28:00-04:00,BEARISH,21465.75,21442.0,21384.75,21533.25,13.5,233.5,TIME_STOP,0,False,False,0.025,5
2025-05-16T10:30:00-04:00,2025-05-16T12:33:00-04:00,BEARISH,21429.375,21438.75,21295.875,21540.625,22.25,-97.75,TIME_STOP,0,False,True,0.0917,5
2025-05-16T16:55:00-04:00,2025-05-18T18:01:00-04:00,BEARISH,21411.25,21318.25,21318.25,21488.75,15.5,926.0,TP,0,False,False,0.225,5
2025-05-22T08:00:00-04:00,2025-05-22T09:40:00-04:00,BEARISH,21120.875,21155.75,20984.375,21234.625,22.75,-352.75,TIME_STOP,0,False,False,0.6917,5
2025-05-26T20:24:00-04:00,2025-05-26T21:36:00-04:00,BEARISH,21217.25,21183.0,21157.25,21267.25,10.0,338.5,TIME_STOP,0,False,False,0.0,5
2025-05-28T14:53:00-04:00,2025-05-28T15:57:00-04:00,BEARISH,21462.875,21379.75,21317.375,21584.125,24.25,827.25,TIME_STOP,0,False,False,0.0667,5
2025-05-28T16:02:00-04:00,2025-05-28T16:23:00-04:00,BEARISH,21359.75,21454.75,21245.75,21454.75,19.0,-954.0,SL,0,False,False,0.25,5
2025-05-30T09:52:00-04:00,2025-05-30T10:13:00-04:00,BEARISH,21276.75,21371.75,21162.75,21371.75,19.0,-954.0,SL,0,False,True,0.4917,5
2025-06-16T15:59:00-04:00,2025-06-16T18:08:00-04:00,BEARISH,22161.5,22160.0,22071.5,22236.5,15.0,11.0,TIME_STOP,1,False,False,0.0,5
2025-06-16T18:49:00-04:00,2025-06-16T19:52:00-04:00,BEARISH,22085.75,22032.0,22001.75,22155.75,14.0,533.5,TIME_STOP,1,False,False,0.0,5
2025-06-18T08:39:00-04:00,2025-06-18T09:51:00-04:00,BEARISH,21996.0,22009.5,21903.0,22073.5,15.5,-139.0,TIME_STOP,0,False,False,0.0417,5
2025-06-18T15:29:00-04:00,2025-06-18T16:35:00-04:00,BEARISH,21962.625,21953.0,21841.125,22063.875,20.25,92.25,TIME_STOP,0,False,False,0.2667,5
2025-06-25T09:52:00-04:00,2025-06-25T10:53:00-04:00,BEARISH,22507.75,22489.75,22432.75,22570.25,12.5,176.0,TIME_STOP,2,False,True,0.0,5
2025-06-25T11:34:00-04:00,2025-06-25T12:35:00-04:00,BEARISH,22447.75,22430.75,22399.75,22487.75,8.0,166.0,TIME_STOP,4,False,False,0.025,5
2025-06-25T13:42:00-04:00,2025-06-25T14:42:00-04:00,BEARISH,22416.875,22422.5,22313.375,22503.125,17.25,-60.25,TIME_STOP,0,False,False,0.0583,5
2025-06-26T08:35:00-04:00,2025-06-26T09:35:00-04:00,BEARISH,22545.625,22534.75,22463.125,22614.375,13.75,104.75,TIME_STOP,4,False,False,0.0417,5
2025-06-26T09:38:00-04:00,2025-06-26T10:31:00-04:00,BEARISH,22526.5,22579.0,22463.5,22579.0,10.5,-529.0,SL,5,False,True,0.0583,5
2025-06-26T11:31:00-04:00,2025-06-26T12:02:00-04:00,BEARISH,22570.5,22620.5,22510.5,22620.5,10.0,-504.0,SL,1,False,False,0.1,5
2025-06-27T09:30:00-04:00,2025-06-27T09:56:00-04:00,BEARISH,22714.375,22755.625,22664.875,22755.625,8.25,-416.5,SL,0,False,True,0.0917,5
2025-06-27T10:53:00-04:00,2025-06-27T11:53:00-04:00,BEARISH,22778.5,22808.25,22688.5,22853.5,15.0,-301.5,TIME_STOP,1,False,True,0.1333,5
2025-06-27T13:46:00-04:00,2025-06-29T19:02:00-04:00,BEARISH,22761.75,22822.0,22641.75,22861.75,20.0,-606.5,TIME_STOP,4,False,False,0.275,5
2025-06-30T09:34:00-04:00,2025-06-30T10:38:00-04:00,BEARISH,22841.0,22815.75,22763.0,22906.0,13.0,248.5,TIME_STOP,1,False,True,0.5417,5
2025-06-30T16:01:00-04:00,2025-06-30T21:59:00-04:00,BEARISH,22904.875,22913.0,22819.375,22976.125,14.25,-85.25,TIME_STOP,0,False,False,0.5583,5
2025-07-02T08:17:00-04:00,2025-07-02T09:47:00-04:00,BEARISH,22672.875,22724.125,22611.375,22724.125,10.25,-516.5,SL,0,False,False,0.5167,5
2025-07-02T10:46:00-04:00,2025-07-02T11:46:00-04:00,BEARISH,22797.625,22814.5,22691.125,22886.375,17.75,-172.75,TIME_STOP,0,False,True,0.6083,5
2025-07-07T09:35:00-04:00,2025-07-07T10:35:00-04:00,BEARISH,22935.125,22918.75,22849.625,23006.375,14.25,159.75,TIME_STOP,0,False,True,0.4167,5
2025-07-10T20:24:00-04:00,2025-07-10T22:32:00-04:00,BEARISH,22935.625,22925.0,22853.125,23004.375,13.75,102.25,TIME_STOP,4,False,False,0.3417,5
2025-07-14T09:44:00-04:00,2025-07-14T10:48:00-04:00,BEARISH,22892.75,22957.0,22718.75,23037.75,29.0,-646.5,TIME_STOP,0,False,True,0.1083,5
2025-07-16T11:21:00-04:00,2025-07-16T12:26:00-04:00,BEARISH,22957.5,22967.5,22807.5,23082.5,25.0,-104.0,TIME_STOP,0,False,False,0.2917,5
2025-07-23T07:10:00-04:00,2025-07-23T08:16:00-04:00,BEARISH,23252.5,23260.75,23168.5,23322.5,14.0,-86.5,TIME_STOP,0,False,False,0.5583,5
2025-07-23T09:33:00-04:00,2025-07-23T10:00:00-04:00,BEARISH,23218.125,23159.625,23159.625,23266.875,9.75,581.0,TP,0,False,True,0.5,5
2025-07-23T10:01:00-04:00,2025-07-23T11:01:00-04:00,BEARISH,23173.875,23212.25,23106.375,23230.125,11.25,-387.75,TIME_STOP,0,False,True,0.5833,5
2025-07-24T10:11:00-04:00,2025-07-24T11:36:00-04:00,BEARISH,23346.25,23375.25,23259.25,23418.75,14.5,-294.0,TIME_STOP,0,False,True,0.35,5
2025-07-30T08:11:00-04:00,2025-07-30T09:15:00-04:00,BEARISH,23490.875,23484.0,23438.375,23534.625,8.75,64.75,TIME_STOP,0,False,False,0.05,5
2025-07-30T10:11:00-04:00,2025-07-30T10:52:00-04:00,BEARISH,23487.875,23534.125,23432.375,23534.125,9.25,-466.5,SL,0,False,True,0.0417,5
2025-07-30T10:59:00-04:00,2025-07-30T13:14:00-04:00,BEARISH,23531.625,23532.75,23476.125,23577.875,9.25,-15.25,TIME_STOP,0,False,True,0.0417,5
2025-07-30T15:01:00-04:00,2025-07-30T16:02:00-04:00,BEARISH,23422.75,23493.75,23296.75,23527.75,21.0,-714.0,TIME_STOP,0,False,False,0.7,5
2025-08-14T10:59:00-04:00,2025-08-14T11:26:00-04:00,BEARISH,23959.375,23891.875,23891.875,24015.625,11.25,671.0,TP,0,False,True,0.2333,5
2025-08-14T11:27:00-04:00,2025-08-14T12:32:00-04:00,BEARISH,23898.625,23898.0,23759.125,24014.875,23.25,2.25,TIME_STOP,0,False,False,0.3917,5
2025-08-15T11:24:00-04:00,2025-08-15T11:43:00-04:00,BEARISH,23817.625,23750.125,23750.125,23873.875,11.25,671.0,TP,0,False,False,0.425,5
2025-08-22T09:32:00-04:00,2025-08-22T10:01:00-04:00,BEARISH,23247.75,23360.25,23112.75,23360.25,22.5,-1129.0,SL,0,False,True,0.15,5
2025-08-25T09:33:00-04:00,2025-08-25T10:35:00-04:00,BEARISH,23487.75,23545.5,23394.75,23565.25,15.5,-581.5,TIME_STOP,0,False,True,0.0333,5
2025-08-27T15:14:00-04:00,2025-08-27T16:18:00-04:00,BEARISH,23587.875,23621.75,23514.375,23649.125,12.25,-342.75,TIME_STOP,0,False,False,0.2,5
2025-08-28T09:52:00-04:00,2025-08-28T11:06:00-04:00,BEARISH,23644.5,23699.5,23518.5,23749.5,21.0,-554.0,TIME_STOP,0,False,True,0.4917,5
2025-09-15T04:03:00-04:00,2025-09-15T05:17:00-04:00,BEARISH,24360.5,24325.5,24273.5,24433.0,14.5,346.0,TIME_STOP,0,False,False,0.0,5
2025-09-17T04:36:00-04:00,2025-09-17T05:58:00-04:00,BEARISH,24510.25,24512.75,24444.25,24565.25,11.0,-29.0,TIME_STOP,0,False,False,0.0417,5
2025-09-17T14:14:00-04:00,2025-09-17T14:43:00-04:00,BEARISH,24402.75,24306.75,24306.75,24482.75,16.0,956.0,TP,1,False,False,0.4833,5
2025-09-17T15:15:00-04:00,2025-09-17T15:28:00-04:00,BEARISH,24445.5,24535.5,24337.5,24535.5,18.0,-904.0,SL,0,False,False,0.5,5
2025-09-19T16:01:00-04:00,2025-09-21T18:03:00-04:00,BEARISH,24870.125,24856.25,24805.625,24923.875,10.75,134.75,TIME_STOP,2,False,False,0.65,5
2025-09-29T09:29:00-04:00,2025-09-29T09:44:00-04:00,BEARISH,24871.625,24915.375,24819.125,24915.375,8.75,-441.5,SL,5,False,False,0.0833,5
2025-09-29T15:17:00-04:00,2025-09-29T16:18:00-04:00,BEARISH,24801.125,24829.75,24718.625,24869.875,13.75,-290.25,TIME_STOP,0,False,False,0.5417,5
2025-10-01T02:47:00-04:00,2025-10-01T05:41:00-04:00,BEARISH,24720.375,24741.0,24622.875,24801.625,16.25,-210.25,TIME_STOP,3,False,False,0.5917,5
2025-10-01T09:50:00-04:00,2025-10-01T10:26:00-04:00,BEARISH,24784.5,24882.0,24667.5,24882.0,19.5,-979.0,SL,0,False,True,0.4583,5
2025-10-02T10:48:00-04:00,2025-10-02T11:48:00-04:00,BEARISH,25047.0,25018.25,24990.0,25094.5,9.5,283.5,TIME_STOP,0,False,True,0.0583,5
2025-10-03T09:43:00-04:00,2025-10-03T10:46:00-04:00,BEARISH,25142.625,25117.5,25009.125,25253.875,22.25,247.25,TIME_STOP,0,False,True,0.0,5
2025-10-06T09:52:00-04:00,2025-10-06T10:52:00-04:00,BEARISH,25154.0,25142.0,25088.0,25209.0,11.0,116.0,TIME_STOP,0,False,True,0.5333,5
2025-10-10T02:38:00-04:00,2025-10-10T03:39:00-04:00,BEARISH,25322.375,25316.5,25233.875,25396.125,14.75,54.75,TIME_STOP,0,False,False,0.375,5
2025-10-10T10:03:00-04:00,2025-10-10T10:58:00-04:00,BEARISH,25350.875,25286.375,25286.375,25404.625,10.75,641.0,TP,0,False,True,0.1667,5
2025-10-15T08:22:00-04:00,2025-10-15T09:24:00-04:00,BEARISH,25012.125,24999.5,24905.625,25100.875,17.75,122.25,TIME_STOP,0,False,False,0.425,5
2025-10-15T13:10:00-04:00,2025-10-15T14:35:00-04:00,BEARISH,24813.375,24919.25,24649.875,24949.625,27.25,-1062.75,TIME_STOP,0,False,False,0.4167,5
2025-10-16T09:49:00-04:00,2025-10-16T10:43:00-04:00,BEARISH,25093.0,25168.0,25003.0,25168.0,15.0,-754.0,SL,3,False,True,0.2333,5
2025-10-17T10:46:00-04:00,2025-10-17T11:46:00-04:00,BEARISH,24827.875,24786.75,24658.375,24969.125,28.25,407.25,TIME_STOP,0,False,True,0.6083,5
2025-10-22T11:23:00-04:00,2025-10-22T12:31:00-04:00,BEARISH,25094.125,24924.625,24924.625,25235.375,28.25,1691.0,TP,0,False,False,0.3583,5
2025-10-23T11:38:00-04:00,2025-10-23T12:38:00-04:00,BEARISH,25173.0,25215.75,25062.0,25265.5,18.5,-431.5,TIME_STOP,0,False,False,0.45,5
2025-10-24T09:49:00-04:00,2025-10-24T10:56:00-04:00,BEARISH,25504.75,25464.0,25426.75,25569.75,13.0,403.5,TIME_STOP,1,False,True,0.0833,5
2025-10-31T10:23:00-04:00,2025-10-31T11:23:00-04:00,BEARISH,26092.625,26157.5,25974.125,26191.375,19.75,-652.75,TIME_STOP,0,False,True,0.5833,5
2025-10-31T12:02:00-04:00,2025-10-31T13:04:00-04:00,BEARISH,26041.75,25936.5,25930.75,26134.25,18.5,1048.5,TIME_STOP,0,False,False,0.6,5
2025-10-31T15:56:00-04:00,2025-11-02T19:02:00-05:00,BEARISH,26049.375,26088.25,25918.875,26158.125,21.75,-392.75,TIME_STOP,0,False,False,0.625,5
2025-11-03T10:17:00-05:00,2025-11-03T12:58:00-05:00,BEARISH,26118.625,26155.0,26033.125,26189.875,14.25,-367.75,TIME_STOP,0,False,True,0.45,5
2025-11-06T09:42:00-05:00,2025-11-06T10:01:00-05:00,BEARISH,25633.125,25508.625,25508.625,25736.875,20.75,1241.0,TP,0,False,True,0.1167,5
2025-11-06T10:14:00-05:00,2025-11-06T10:45:00-05:00,BEARISH,25461.375,25336.875,25336.875,25565.125,20.75,1241.0,TP,0,False,True,0.4083,5
2025-11-12T06:31:00-05:00,2025-11-12T07:33:00-05:00,BEARISH,25758.375,25795.5,25666.875,25834.625,15.25,-375.25,TIME_STOP,0,False,False,0.1583,5
2025-11-12T18:06:00-05:00,2025-11-12T19:14:00-05:00,BEARISH,25565.375,25576.5,25422.875,25684.125,23.75,-115.25,TIME_STOP,1,False,False,0.55,5
2025-11-13T09:08:00-05:00,2025-11-13T09:37:00-05:00,BEARISH,25485.375,25369.875,25369.875,25581.625,19.25,1151.0,TP,0,False,False,0.4667,5
2025-11-13T09:37:00-05:00,2025-11-13T10:46:00-05:00,BEARISH,25415.125,25281.625,25281.625,25526.375,22.25,1331.0,TP,0,False,True,0.4667,5
2025-11-17T10:05:00-05:00,2025-11-17T11:06:00-05:00,BEARISH,25156.25,25042.25,25000.25,25286.25,26.0,1136.0,TIME_STOP,0,False,True,0.65,5
2025-11-26T10:01:00-05:00,2025-11-26T10:36:00-05:00,BEARISH,25174.125,25240.375,25094.625,25240.375,13.25,-666.5,SL,0,False,True,0.0083,5
2025-11-27T09:38:00-05:00,2025-11-27T11:12:00-05:00,BEARISH,25305.625,25291.75,25262.125,25341.875,7.25,134.75,TIME_STOP,0,False,True,0.0,5
2025-12-15T10:54:00-05:00,2025-12-15T11:21:00-05:00,BEARISH,25416.625,25497.875,25319.125,25497.875,16.25,-816.5,SL,0,False,True,0.0083,5
2025-12-17T10:27:00-05:00,2025-12-17T10:40:00-05:00,BEARISH,25305.875,25187.375,25187.375,25404.625,19.75,1181.0,TP,0,False,True,0.1083,5
2025-12-18T12:08:00-05:00,2025-12-18T13:41:00-05:00,BEARISH,25322.875,25383.0,25201.375,25424.125,20.25,-605.25,TIME_STOP,0,False,False,0.2167,5
2025-12-24T10:24:00-05:00,2025-12-24T11:34:00-05:00,BEARISH,25824.375,25863.125,25777.875,25863.125,7.75,-391.5,SL,0,False,True,0.025,5
2025-12-26T09:52:00-05:00,2025-12-26T10:02:00-05:00,BEARISH,25904.875,25852.375,25852.375,25948.625,8.75,521.0,TP,0,False,True,0.1917,5
2025-12-26T10:03:00-05:00,2025-12-26T11:04:00-05:00,BEARISH,25860.625,25909.25,25778.125,25929.375,13.75,-490.25,TIME_STOP,0,False,True,0.2167,5
2025-12-29T08:49:00-05:00,2025-12-29T10:34:00-05:00,BEARISH,25725.75,25747.75,25605.75,25825.75,20.0,-224.0,TIME_STOP,4,False,False,0.375,5
