month,entry_time,exit_time,entry_price,exit_price,direction,pnl,exit_reason,killzone_window,lr_regime,cumulative_pnl
2025-10,2025-10-24T14:15:00+00:00,2025-10-24T14:17:00+00:00,110539.5,110496.5,bullish,-45.0,stop_loss,NY AM,SIDEWAYS,2026.5
2025-10,2025-10-28T08:35:00+00:00,2025-10-28T08:39:00+00:00,114425.5,114477.0,bullish,49.5,target,London AM,SIDEWAYS,2076.0
2025-10,2025-10-29T08:10:00+00:00,2025-10-29T08:13:00+00:00,113482.0,113408.0,bullish,-76.0,stop_loss,London AM,SIDEWAYS,2000.0
2025-10,2025-10-31T08:06:00+00:00,2025-10-31T08:09:00+00:00,109547.0,109525.0,bullish,-24.0,stop_loss,London AM,SIDEWAYS,1976.0
2025-10,2025-10-31T14:16:00+00:00,2025-10-31T14:18:00+00:00,110027.5,109814.5,bullish,-215.0,stop_loss,NY AM,UP,1761.0
2025-10,2025-10-08T14:59:00+00:00,2025-10-08T15:00:00+00:00,122401.5,122446.5,bearish,-47.0,stop_loss,NY AM,SIDEWAYS,1714.0
2025-10,2025-10-14T08:16:00+00:00,2025-10-14T08:28:00+00:00,111951.5,112038.5,bearish,-89.0,stop_loss,London AM,DOWN,1625.0
2025-10,2025-10-15T09:04:00+00:00,2025-10-15T09:06:00+00:00,113095.5,113132.5,bearish,-39.0,stop_loss,London AM,SIDEWAYS,1586.0
2025-10,2025-10-15T14:54:00+00:00,2025-10-15T15:06:00+00:00,111160.0,111278.0,bearish,-120.0,stop_loss,NY AM,SIDEWAYS,1466.0
2025-10,2025-10-17T08:10:00+00:00,2025-10-17T08:13:00+00:00,105570.0,105219.0,bearish,349.0,target,London AM,DOWN,1815.0
2025-10,2025-10-22T14:30:00+00:00,2025-10-22T14:33:00+00:00,108038.5,108111.5,bearish,-75.0,stop_loss,NY AM,DOWN,1740.0
2025-10,2025-10-27T14:24:00+00:00,2025-10-27T14:25:00+00:00,114791.5,114880.5,bearish,-91.0,stop_loss,NY AM,SIDEWAYS,1649.0
2025-10,2025-10-29T14:39:00+00:00,2025-10-29T15:05:00+00:00,112652.0,112250.0,bearish,400.0,target,NY AM,DOWN,2049.0
2025-11,2025-11-12T09:48:00+00:00,2025-11-12T10:14:00+00:00,104567.0,104826.0,bullish,257.0,target,London AM,SIDEWAYS,2306.0
2025-11,2025-11-17T09:08:00+00:00,2025-11-17T09:17:00+00:00,95334.0,95645.0,bullish,309.0,target,London AM,SIDEWAYS,2615.0
2025-11,2025-11-18T09:26:00+00:00,2025-11-18T09:59:00+00:00,90983.5,91406.0,bullish,420.5,target,London AM,SIDEWAYS,3035.5
2025-11,2025-11-18T15:44:00+00:00,2025-11-18T15:52:00+00:00,92494.0,92906.0,bullish,410.0,target,NY AM,SIDEWAYS,3445.5
2025-11,2025-11-19T09:37:00+00:00,2025-11-19T09:48:00+00:00,91336.0,91304.0,bullish,-34.0,stop_loss,London AM,SIDEWAYS,3411.5
2025-11,2025-11-24T15:53:00+00:00,2025-11-24T15:55:00+00:00,86424.5,86391.5,bullish,-35.0,stop_loss,NY AM,SIDEWAYS,3376.5
2025-11,2025-11-28T09:17:00+00:00,2025-11-28T09:19:00+00:00,91638.0,91538.0,bullish,-102.0,stop_loss,London AM,UP,3274.5
2025-11,2025-11-03T10:00:00+00:00,2025-11-03T10:02:00+00:00,107311.5,107330.5,bearish,-21.0,stop_loss,London AM,DOWN,3253.5
2025-11,2025-11-04T09:06:00+00:00,2025-11-04T09:07:00+00:00,104047.0,103857.0,bearish,188.0,target,London AM,DOWN,3441.5
2025-11,2025-11-04T15:18:00+00:00,2025-11-04T15:19:00+00:00,104355.5,104394.5,bearish,-41.0,stop_loss,NY AM,SIDEWAYS,3400.5
2025-11,2025-11-07T15:15:00+00:00,2025-11-07T16:23:00+00:00,100989.0,101251.0,bearish,-264.0,stop_loss,NY AM,DOWN,3136.5
2025-11,2025-11-11T09:48:00+00:00,2025-11-11T09:57:00+00:00,105083.5,104946.0,bearish,135.5,target,London AM,DOWN,3272.0
2025-11,2025-11-14T15:07:00+00:00,2025-11-14T15:13:00+00:00,96432.5,95926.0,bearish,504.5,target,NY AM,DOWN,3776.5
2025-11,2025-11-17T15:21:00+00:00,2025-11-17T15:22:00+00:00,94075.5,94194.5,bearish,-121.0,stop_loss,NY AM,DOWN,3655.5
2025-11,2025-11-21T09:44:00+00:00,2025-11-21T09:49:00+00:00,82591.0,82390.0,bearish,199.0,target,London AM,DOWN,3854.5
2025-11,2025-11-21T15:19:00+00:00,2025-11-21T15:20:00+00:00,84086.0,83760.0,bearish,324.0,target,NY AM,SIDEWAYS,4178.5
2025-11,2025-11-25T09:18:00+00:00,2025-11-25T09:19:00+00:00,86832.5,86873.5,bearish,-43.0,stop_loss,London AM,SIDEWAYS,4135.5
2025-12,2025-12-02T09:34:00+00:00,2025-12-02T09:36:00+00:00,86800.0,86716.0,bullish,-86.0,stop_loss,London AM,SIDEWAYS,4049.5
2025-12,2025-12-03T09:16:00+00:00,2025-12-03T09:31:00+00:00,92862.0,92806.0,bullish,-58.0,stop_loss,London AM,UP,3991.5
2025-12,2025-12-10T09:09:00+00:00,2025-12-10T09:14:00+00:00,92638.5,92617.5,bullish,-23.0,stop_loss,London AM,UP,3968.5
2025-12,2025-12-10T15:15:00+00:00,2025-12-10T15:16:00+00:00,92034.5,92017.5,bullish,-19.0,stop_loss,NY AM,SIDEWAYS,3949.5
2025-12,2025-12-12T15:57:00+00:00,2025-12-12T15:58:00+00:00,90196.5,89905.5,bullish,-293.0,stop_loss,NY AM,SIDEWAYS,3656.5
2025-12,2025-12-15T10:00:00+00:00,2025-12-15T10:07:00+00:00,89884.5,89839.5,bullish,-47.0,stop_loss,London AM,SIDEWAYS,3609.5
2025-12,2025-12-16T09:40:00+00:00,2025-12-16T09:42:00+00:00,86310.0,86298.0,bullish,-14.0,stop_loss,London AM,SIDEWAYS,3595.5
2025-12,2025-12-17T09:23:00+00:00,2025-12-17T09:27:00+00:00,86378.0,86290.0,bullish,-90.0,stop_loss,London AM,SIDEWAYS,3505.5
2025-12,2025-12-19T09:51:00+00:00,2025-12-19T09:53:00+00:00,87986.0,88037.0,bullish,49.0,target,London AM,SIDEWAYS,3554.5
2025-12,2025-12-22T09:41:00+00:00,2025-12-22T09:56:00+00:00,89543.5,89710.0,bullish,164.5,target,London AM,UP,3719.0
2025-12,2025-12-22T15:06:00+00:00,2025-12-22T15:07:00+00:00,89966.5,90176.0,bullish,207.5,target,NY AM,UP,3926.5
2025-12,2025-12-24T15:41:00+00:00,2025-12-24T16:04:00+00:00,86917.0,87173.0,bullish,254.0,target,NY AM,SIDEWAYS,4180.5
2025-12,2025-12-26T09:32:00+00:00,2025-12-26T09:49:00+00:00,88695.5,88811.0,bullish,113.5,target,London AM,SIDEWAYS,4294.0
2025-12,2025-12-26T15:51:00+00:00,2025-12-26T16:00:00+00:00,86977.0,87199.0,bullish,220.0,target,NY AM,SIDEWAYS,4514.0
2025-12,2025-12-29T15:43:00+00:00,2025-12-29T15:46:00+00:00,87719.5,87688.5,bullish,-33.0,stop_loss,NY AM,SIDEWAYS,4481.0
2025-12,2025-12-30T09:54:00+00:00,2025-12-30T10:01:00+00:00,87831.0,87960.0,bullish,127.0,target,London AM,SIDEWAYS,4608.0
2025-12,2025-12-31T09:24:00+00:00,2025-12-31T09:36:00+00:00,88493.0,88509.0,bullish,14.0,target,London AM,UP,4622.0
2025-12,2025-12-31T15:52:00+00:00,2025-12-31T15:53:00+00:00,87980.5,87945.5,bullish,-37.0,stop_loss,NY AM,SIDEWAYS,4585.0
2025-12,2025-12-03T15:29:00+00:00,2025-12-03T15:33:00+00:00,92389.0,92535.0,bearish,-148.0,stop_loss,NY AM,SIDEWAYS,4437.0
2025-12,2025-12-08T15:44:00+00:00,2025-12-08T15:45:00+00:00,89744.0,89798.0,bearish,-56.0,stop_loss,NY AM,SIDEWAYS,4381.0
2025-12,2025-12-09T09:15:00+00:00,2025-12-09T09:16:00+00:00,90433.5,90472.5,bearish,-41.0,stop_loss,London AM,SIDEWAYS,4340.0
2025-12,2025-12-23T09:30:00+00:00,2025-12-23T09:32:00+00:00,87374.0,87410.0,bearish,-38.0,stop_loss,London AM,DOWN,4302.0
2025-12,2025-12-23T15:52:00+00:00,2025-12-23T15:53:00+00:00,87358.0,87386.0,bearish,-30.0,stop_loss,NY AM,DOWN,4272.0
2025-12,2025-12-24T09:50:00+00:00,2025-12-24T10:08:00+00:00,86824.0,86882.0,bearish,-60.0,stop_loss,London AM,DOWN,4212.0
2026-01,2026-01-02T09:34:00+00:00,2026-01-02T09:39:00+00:00,89058.5,89055.5,bullish,-5.0,stop_loss,London AM,UP,4207.0
2026-01,2026-01-05T15:25:00+00:00,2026-01-05T15:41:00+00:00,93313.0,93790.0,bullish,475.0,target,NY AM,UP,4682.0
2026-01,2026-01-09T09:55:00+00:00,2026-01-09T10:00:00+00:00,90280.5,90247.5,bullish,-35.0,stop_loss,London AM,SIDEWAYS,4647.0
2026-01,2026-01-12T09:57:00+00:00,2026-01-12T09:59:00+00:00,90654.0,90586.0,bullish,-70.0,stop_loss,London AM,SIDEWAYS,4577.0
2026-01,2026-01-13T09:27:00+00:00,2026-01-13T09:35:00+00:00,92440.5,92361.5,bullish,-81.0,stop_loss,London AM,UP,4496.0
2026-01,2026-01-14T09:01:00+00:00,2026-01-14T09:06:00+00:00,94900.5,94990.0,bullish,87.5,target,London AM,SIDEWAYS,4583.5
2026-01,2026-01-14T15:42:00+00:00,2026-01-14T16:02:00+00:00,96420.5,96922.0,bullish,499.5,target,NY AM,UP,5083.0
2026-01,2026-01-16T10:00:00+00:00,2026-01-16T10:01:00+00:00,95629.0,95611.0,bullish,-20.0,stop_loss,London AM,SIDEWAYS,5063.0
2026-01,2026-01-21T16:02:00+00:00,2026-01-21T16:03:00+00:00,90112.5,90051.5,bullish,-63.0,stop_loss,NY AM,SIDEWAYS,5000.0
2026-01,2026-01-23T15:01:00+00:00,2026-01-23T15:02:00+00:00,88915.5,88872.5,bullish,-45.0,stop_loss,NY AM,SIDEWAYS,4955.0
2026-01,2026-01-02T15:26:00+00:00,2026-01-02T15:31:00+00:00,89083.0,89149.0,bearish,-68.0,stop_loss,NY AM,SIDEWAYS,4887.0
2026-01,2026-01-05T09:08:00+00:00,2026-01-05T09:17:00+00:00,92462.0,92506.0,bearish,-46.0,stop_loss,London AM,SIDEWAYS,4841.0
2026-01,2026-01-16T15:50:00+00:00,2026-01-16T15:58:00+00:00,94532.5,94667.5,bearish,-137.0,stop_loss,NY AM,DOWN,4704.0
2026-01,2026-01-19T09:25:00+00:00,2026-01-19T10:06:00+00:00,93030.5,92905.0,bearish,123.5,target,London AM,SIDEWAYS,4827.5
2026-01,2026-01-19T15:41:00+00:00,2026-01-19T15:48:00+00:00,92971.0,92991.0,bearish,-22.0,stop_loss,NY AM,DOWN,4805.5
2026-01,2026-01-20T09:43:00+00:00,2026-01-20T09:45:00+00:00,90951.0,90963.0,bearish,-14.0,stop_loss,London AM,DOWN,4791.5
2026-01,2026-01-21T10:01:00+00:00,2026-01-21T10:03:00+00:00,89098.0,89150.0,bearish,-54.0,stop_loss,London AM,DOWN,4737.5
2026-01,2026-01-26T09:15:00+00:00,2026-01-26T09:18:00+00:00,87745.0,87650.0,bearish,93.0,target,London AM,SIDEWAYS,4830.5
2026-01,2026-01-27T09:16:00+00:00,2026-01-27T09:17:00+00:00,87949.0,87973.0,bearish,-26.0,stop_loss,London AM,SIDEWAYS,4804.5
2026-01,2026-01-30T09:27:00+00:00,2026-01-30T09:36:00+00:00,82361.5,82428.5,bearish,-69.0,stop_loss,London AM,DOWN,4735.5
2026-02,2026-02-02T15:27:00+00:00,2026-02-02T15:38:00+00:00,78401.5,78828.0,bullish,424.5,target,NY AM,SIDEWAYS,5160.0
2026-02,2026-02-03T16:00:00+00:00,2026-02-03T16:01:00+00:00,77949.0,77917.0,bullish,-34.0,stop_loss,NY AM,SIDEWAYS,5126.0
2026-02,2026-02-06T15:40:00+00:00,2026-02-06T15:42:00+00:00,68409.0,68678.0,bullish,267.0,target,NY AM,SIDEWAYS,5393.0
2026-02,2026-02-09T09:37:00+00:00,2026-02-09T09:38:00+00:00,69772.5,69715.5,bullish,-59.0,stop_loss,London AM,SIDEWAYS,5334.0
2026-02,2026-02-18T09:17:00+00:00,2026-02-18T09:18:00+00:00,68165.0,68153.0,bullish,-14.0,stop_loss,London AM,SIDEWAYS,5320.0
2026-02,2026-02-20T10:03:00+00:00,2026-02-20T10:06:00+00:00,68160.0,68142.0,bullish,-20.0,stop_loss,London AM,UP,5300.0
2026-02,2026-02-20T15:08:00+00:00,2026-02-20T15:14:00+00:00,67263.0,66899.0,bullish,-366.0,stop_loss,NY AM,SIDEWAYS,4934.0
2026-02,2026-02-23T09:48:00+00:00,2026-02-23T09:54:00+00:00,66254.0,66433.0,bullish,177.0,target,London AM,SIDEWAYS,5111.0
2026-02,2026-02-25T09:05:00+00:00,2026-02-25T09:07:00+00:00,65492.5,65441.5,bullish,-53.0,stop_loss,London AM,SIDEWAYS,5058.0
2026-02,2026-02-27T09:34:00+00:00,2026-02-27T09:35:00+00:00,67997.5,67984.5,bullish,-15.0,stop_loss,London AM,SIDEWAYS,5043.0
2026-02,2026-02-02T09:10:00+00:00,2026-02-02T09:14:00+00:00,76731.5,76665.0,bearish,64.5,target,London AM,SIDEWAYS,5107.5
2026-02,2026-02-04T09:40:00+00:00,2026-02-04T10:36:00+00:00,76079.5,76148.5,bearish,-71.0,stop_loss,London AM,DOWN,5036.5
2026-02,2026-02-09T15:58:00+00:00,2026-02-09T16:03:00+00:00,69483.5,69574.5,bearish,-93.0,stop_loss,NY AM,DOWN,4943.5
2026-02,2026-02-11T09:50:00+00:00,2026-02-11T09:59:00+00:00,66802.5,66845.5,bearish,-45.0,stop_loss,London AM,DOWN,4898.5
2026-02,2026-02-13T09:01:00+00:00,2026-02-13T09:07:00+00:00,66611.0,66691.0,bearish,-82.0,stop_loss,London AM,DOWN,4816.5
2026-02,2026-02-17T15:35:00+00:00,2026-02-17T15:36:00+00:00,66815.5,66886.5,bearish,-73.0,stop_loss,NY AM,DOWN,4743.5
2026-02,2026-02-24T09:15:00+00:00,2026-02-24T09:16:00+00:00,63276.5,63215.0,bearish,59.5,target,London AM,DOWN,4803.0
2026-03,2026-03-03T15:23:00+00:00,2026-03-03T15:31:00+00:00,66530.5,67017.0,bullish,484.5,target,NY AM,UP,5287.5
2026-03,2026-03-04T09:52:00+00:00,2026-03-04T09:53:00+00:00,71576.5,71509.5,bullish,-69.0,stop_loss,London AM,UP,5218.5
2026-03,2026-03-04T15:23:00+00:00,2026-03-04T15:26:00+00:00,72235.5,72500.0,bullish,262.5,target,NY AM,UP,5481.0
2026-03,2026-03-09T14:42:00+00:00,2026-03-09T14:44:00+00:00,69249.0,69414.0,bullish,163.0,target,NY AM,UP,5644.0
2026-03,2026-03-10T08:23:00+00:00,2026-03-10T08:26:00+00:00,70835.5,70792.5,bullish,-45.0,stop_loss,London AM,UP,5599.0
2026-03,2026-03-10T14:31:00+00:00,2026-03-10T14:39:00+00:00,69814.0,70148.0,bullish,332.0,target,NY AM,SIDEWAYS,5931.0
2026-03,2026-03-11T08:13:00+00:00,2026-03-11T08:19:00+00:00,69617.5,69556.5,bullish,-63.0,stop_loss,London AM,SIDEWAYS,5868.0
2026-03,2026-03-16T08:18:00+00:00,2026-03-16T08:30:00+00:00,73467.0,73323.0,bullish,-146.0,stop_loss,London AM,UP,5722.0
2026-03,2026-03-17T14:51:00+00:00,2026-03-17T15:00:00+00:00,74147.5,74431.0,bullish,281.5,target,NY AM,SIDEWAYS,6003.5
2026-03,2026-03-24T14:39:00+00:00,2026-03-24T14:40:00+00:00,69892.0,69826.0,bullish,-68.0,stop_loss,NY AM,SIDEWAYS,5935.5
2026-03,2026-03-25T14:41:00+00:00,2026-03-25T14:46:00+00:00,71347.0,71305.0,bullish,-44.0,stop_loss,NY AM,UP,5891.5
2026-03,2026-03-30T08:45:00+00:00,2026-03-30T08:47:00+00:00,67690.0,67674.0,bullish,-18.0,stop_loss,London AM,UP,5873.5
2026-03,2026-03-30T14:15:00+00:00,2026-03-30T14:17:00+00:00,67552.0,67512.0,bullish,-42.0,stop_loss,NY AM,UP,5831.5
2026-03,2026-03-18T14:09:00+00:00,2026-03-18T14:13:00+00:00,72167.0,71914.0,bearish,251.0,target,NY AM,DOWN,6082.5
2026-03,2026-03-20T08:57:00+00:00,2026-03-20T08:58:00+00:00,71105.0,71067.0,bearish,36.0,target,London AM,SIDEWAYS,6118.5
2026-03,2026-03-23T08:41:00+00:00,2026-03-23T08:42:00+00:00,68562.5,68595.5,bearish,-35.0,stop_loss,London AM,SIDEWAYS,6083.5
2026-03,2026-03-31T08:30:00+00:00,2026-03-31T08:31:00+00:00,67251.5,67185.0,bearish,64.5,target,London AM,SIDEWAYS,6148.0
2026-04,2026-04-01T08:42:00+00:00,2026-04-01T08:43:00+00:00,68731.0,68713.0,bullish,-20.0,stop_loss,London AM,UP,6128.0
2026-04,2026-04-01T14:34:00+00:00,2026-04-01T14:36:00+00:00,68257.0,68221.0,bullish,-38.0,stop_loss,NY AM,SIDEWAYS,6090.0
2026-04,2026-04-03T14:36:00+00:00,2026-04-03T14:52:00+00:00,66812.0,66920.0,bullish,106.0,target,NY AM,SIDEWAYS,6196.0
2026-04,2026-04-06T08:48:00+00:00,2026-04-06T09:13:00+00:00,69203.5,69292.0,bullish,86.5,target,London AM,SIDEWAYS,6282.5
2026-04,2026-04-07T08:08:00+00:00,2026-04-07T08:21:00+00:00,68667.0,68815.0,bullish,146.0,target,London AM,SIDEWAYS,6428.5
2026-04,2026-04-13T14:17:00+00:00,2026-04-13T14:23:00+00:00,71507.0,71413.0,bullish,-96.0,stop_loss,NY AM,SIDEWAYS,6332.5
2026-04,2026-04-14T08:09:00+00:00,2026-04-14T08:10:00+00:00,74618.5,74571.5,bullish,-49.0,stop_loss,London AM,UP,6283.5
2026-04,2026-04-17T08:10:00+00:00,2026-04-17T08:11:00+00:00,75078.5,75049.5,bullish,-31.0,stop_loss,London AM,UP,6252.5
2026-04,2026-04-20T08:24:00+00:00,2026-04-20T08:25:00+00:00,74829.0,74803.0,bullish,-28.0,stop_loss,London AM,SIDEWAYS,6224.5
2026-04,2026-04-21T14:40:00+00:00,2026-04-21T14:41:00+00:00,76307.5,76515.0,bullish,205.5,target,NY AM,SIDEWAYS,6430.0
2026-04,2026-04-22T08:14:00+00:00,2026-04-22T08:15:00+00:00,78119.5,78169.0,bullish,47.5,target,London AM,UP,6477.5
2026-04,2026-04-22T14:30:00+00:00,2026-04-22T14:32:00+00:00,78857.0,78731.0,bullish,-128.0,stop_loss,NY AM,UP,6349.5
2026-04,2026-04-24T14:53:00+00:00,2026-04-24T14:56:00+00:00,77962.0,78075.0,bullish,111.0,target,NY AM,UP,6460.5
2026-04,2026-04-27T14:57:00+00:00,2026-04-27T15:03:00+00:00,77861.0,77707.0,bullish,-156.0,stop_loss,NY AM,SIDEWAYS,6304.5
2026-04,2026-04-29T14:41:00+00:00,2026-04-29T14:42:00+00:00,76648.0,76596.0,bullish,-54.0,stop_loss,NY AM,SIDEWAYS,6250.5
2026-04,2026-04-06T14:52:00+00:00,2026-04-06T14:53:00+00:00,69482.5,69541.5,bearish,-61.0,stop_loss,NY AM,SIDEWAYS,6189.5
2026-04,2026-04-07T14:25:00+00:00,2026-04-07T14:33:00+00:00,68070.0,68204.0,bearish,-136.0,stop_loss,NY AM,DOWN,6053.5
2026-04,2026-04-10T08:59:00+00:00,2026-04-10T09:02:00+00:00,71600.0,71646.0,bearish,-48.0,stop_loss,London AM,SIDEWAYS,6005.5
2026-04,2026-04-24T08:47:00+00:00,2026-04-24T08:48:00+00:00,77832.0,77864.0,bearish,-34.0,stop_loss,London AM,DOWN,5971.5
2026-04,2026-04-28T08:09:00+00:00,2026-04-28T08:16:00+00:00,76791.0,76859.0,bearish,-70.0,stop_loss,London AM,DOWN,5901.5
2026-04,2026-04-28T14:12:00+00:00,2026-04-28T14:13:00+00:00,76094.5,76113.5,bearish,-21.0,stop_loss,NY AM,DOWN,5880.5
2026-04,2026-04-29T08:17:00+00:00,2026-04-29T08:19:00+00:00,77043.0,77079.0,bearish,-38.0,stop_loss,London AM,SIDEWAYS,5842.5
2026-05,2026-05-01T08:35:00+00:00,2026-05-01T08:36:00+00:00,77389.0,77367.0,bullish,-24.0,stop_loss,London AM,UP,5818.5
2026-05,2026-05-06T14:48:00+00:00,2026-05-06T14:52:00+00:00,81713.5,81608.5,bullish,-107.0,stop_loss,NY AM,UP,5711.5
2026-05,2026-05-08T14:41:00+00:00,2026-05-08T15:03:00+00:00,80223.5,80006.0,bearish,215.5,target,NY AM,SIDEWAYS,5927.0
