date,month,hour,entry,exit,div,stop_usd,tp,stop,pnl,pnl_1c,win,reason,equity,trailing_dd
2025-06-13,2025-06,9,21985.5,21952.16486155277,33.33513844722805,66.6702768944561,21952.16486155277,22018.83513844723,61.87027689445968,61.87027689445968,True,TP,355.566453403687,0.0
2025-06-16,2025-06,9,22063.25,22088.875036296206,25.625036296205934,51.25007259241187,22037.624963703794,22088.875036296206,-56.05007259241101,-56.05007259241101,False,STOP,299.51638081127595,-56.05007259241103
2025-06-17,2025-06,9,22096.75,22075.163690297246,21.58630970275523,43.17261940551046,22075.163690297246,22118.336309702754,38.37261940550816,38.37261940550816,True,TP,337.8890002167841,-17.67745318690288
2025-06-18,2025-06,9,21975.25,21997.136218571013,21.886218571013274,43.77243714202655,21953.363781428987,21997.136218571013,-48.57243714202632,-48.57243714202632,False,STOP,289.31656307475777,-66.24989032892921
2025-06-20,2025-06,9,22084.5,22105.509172041362,21.009172041361523,42.01834408272305,22063.490827958638,22105.509172041362,-46.81834408272407,-46.81834408272407,False,STOP,242.49821899203369,-113.0682344116533
2025-06-23,2025-06,9,21847.5,21823.518800869886,23.98119913011564,47.96239826023128,21823.518800869886,21871.481199130114,43.16239826022793,43.16239826022793,True,TP,285.6606172522616,-69.90583615142538
2025-06-24,2025-06,9,22307.0,22279.568677809122,27.43132219087657,54.86264438175314,22279.568677809122,22334.431322190878,50.062644381755675,50.062644381755675,True,TP,335.72326163401726,-19.843191769669716
2025-06-25,2025-06,9,22498.5,22522.5,48.639143392462124,97.27828678492425,22449.860856607538,22547.139143392462,-52.8,-52.8,False,TIME,282.92326163401725,-72.64319176966973
2025-06-26,2025-06,9,22526.0,22551.01801447842,25.018014478420255,50.03602895684051,22500.98198552158,22551.01801447842,-54.836028956841616,-54.836028956841616,False,STOP,228.08723267717562,-127.47922072651136
2025-07-01,2025-07,10,22803.5,22824.75,21.25,42.5,22782.25,22824.75,-47.3,-47.3,False,STOP,180.7872326771756,-174.77922072651137
2025-07-01,2025-07,12,22699.75,22719.939259587674,20.18925958767304,40.37851917534608,22679.560740412326,22719.939259587674,-45.178519175348626,-45.178519175348626,False,STOP,135.60871350182697,-219.95773990186
2025-07-02,2025-07,9,22668.5,22710.16643182019,41.666431820190304,83.33286364038061,22626.83356817981,22710.16643182019,-88.13286364038213,-88.13286364038213,False,STOP,47.47584986144484,-308.09060354224215
2025-07-03,2025-07,9,22969.75,22943.59326611451,26.15673388549135,52.3134677709827,22943.59326611451,22995.90673388549,47.513467770982245,47.513467770982245,True,TP,94.98931763242709,-260.5771357712599
2025-07-07,2025-07,9,22947.25,22926.930692186525,20.3193078134753,40.6386156269506,22926.930692186525,22967.569307813475,35.838615626950926,35.838615626950926,True,TP,130.82793325937803,-224.73852014430895
2025-07-07,2025-07,9,22961.25,22938.482678007098,22.767321992902435,45.53464398580487,22938.482678007098,22984.017321992902,40.734643985804,40.734643985804,True,TP,171.562577245182,-184.00387615850497
2025-07-08,2025-07,9,22932.75,22911.115681403444,21.634318596554337,43.268637193108674,22911.115681403444,22954.384318596556,38.46863719311223,38.46863719311223,True,TP,210.03121443829423,-145.53523896539275
2025-07-08,2025-07,10,22888.5,22866.344387755104,22.155612244895877,44.311224489791755,22866.344387755104,22910.655612244896,39.51122448979295,39.51122448979295,True,TP,249.54243892808717,-106.02401447559981
2025-07-09,2025-07,9,23003.75,23024.52744354868,20.777443548680736,41.55488709736147,22982.97255645132,23024.52744354868,-46.354887097358,-46.354887097358,False,STOP,203.18755183072915,-152.37890157295783
2025-07-09,2025-07,10,23105.0,23079.896351302777,25.10364869722159,50.20729739444318,23079.896351302777,23130.103648697223,45.40729739444505,45.40729739444505,True,TP,248.5948492251742,-106.97160417851279
2025-07-09,2025-07,11,22940.0,22961.889724685523,21.889724685524765,43.77944937104953,22918.110275314477,22961.889724685523,-48.57944937104621,-48.57944937104621,False,STOP,200.01539985412796,-155.55105354955901
2025-07-10,2025-07,9,23071.25,23051.021415689804,20.22858431019517,40.45716862039034,23051.021415689804,23091.478584310196,35.657168620392625,35.657168620392625,True,TP,235.67256847452057,-119.8938849291664
2025-07-11,2025-07,9,22941.75,22919.90099879383,21.849001206169433,43.698002412338866,22919.90099879383,22963.59900120617,38.89800241234043,38.89800241234043,True,TP,274.570570886861,-80.99588251682599
2025-07-11,2025-07,9,22927.75,22959.11839722064,31.368397220641878,62.736794441283756,22896.38160277936,22959.11839722064,-67.53679444128356,-67.53679444128356,False,STOP,207.03377644557742,-148.53267695810956
2025-07-14,2025-07,9,22950.5,22928.015152386433,22.484847613568206,44.96969522713641,22928.015152386433,22972.984847613567,40.169695227133346,40.169695227133346,True,TP,247.20347167271075,-108.36298173097623
2025-07-14,2025-07,9,22934.75,22914.51711827913,20.232881720869514,40.46576344173903,22914.51711827913,22954.98288172087,35.66576344173809,35.66576344173809,True,TP,282.8692351144488,-72.69721828923815
2025-07-14,2025-07,12,23022.0,23027.0,23.678129932960672,47.356259865921345,22998.32187006704,23045.67812993296,-14.8,-14.8,False,TIME,268.0692351144488,-87.49721828923816
2025-07-15,2025-07,9,23185.0,23161.649666630085,23.350333369916648,46.700666739833295,23161.649666630085,23208.350333369915,41.900666739830925,41.900666739830925,True,TP,309.9699018542797,-45.59655154940725
2025-07-15,2025-07,9,23165.0,23139.91089742243,25.08910257756943,50.17820515513886,23139.91089742243,23190.08910257757,45.37820515514177,45.37820515514177,True,TP,355.3481070094215,-0.2183463942654953
2025-07-15,2025-07,10,23152.0,23173.532360107594,21.532360107595657,43.064720215191315,23130.467639892406,23173.532360107594,-47.86472021518857,-47.86472021518857,False,STOP,307.4833867942329,-48.08306660945408
2025-07-15,2025-07,10,23178.25,23151.814086902912,26.43591309708617,52.87182619417234,23151.814086902912,23204.685913097088,48.07182619417581,48.07182619417581,True,TP,355.5552129884087,-0.011240415278280125
2025-07-15,2025-07,13,23126.0,23105.317445726087,20.68255427391437,41.36510854782874,23105.317445726087,23146.682554273913,36.565108547826824,36.565108547826824,True,TP,392.1203215362355,0.0
2025-07-16,2025-07,10,22990.0,22969.24258593312,20.75741406687912,41.51482813375824,22969.24258593312,23010.75741406688,36.714828133760605,36.714828133760605,True,TP,428.8351496699961,0.0
2025-07-16,2025-07,11,22983.75,22960.95569300947,22.79430699052901,45.58861398105802,22960.95569300947,23006.54430699053,40.78861398106092,40.78861398106092,True,TP,469.623763651057,0.0
2025-07-17,2025-07,10,23170.25,23191.890221610956,21.640221610956146,43.28044322191229,23148.609778389044,23191.890221610956,-48.08044322191272,-48.08044322191272,False,STOP,421.5433204291443,-48.08044322191273
2025-07-18,2025-07,10,23206.5,23226.51966383602,20.019663836020747,40.039327672041495,23186.48033616398,23226.51966383602,-44.839327672042415,-44.839327672042415,False,STOP,376.70399275710184,-92.91977089395516
2025-07-21,2025-07,9,23290.0,23311.405484627412,21.405484627413756,42.81096925482751,23268.594515372588,23311.405484627412,-47.610969254824155,-47.610969254824155,False,STOP,329.0930235022777,-140.53074014877933
2025-07-22,2025-07,10,23172.5,23192.832403284243,20.332403284241177,40.664806568482355,23152.167596715757,23192.832403284243,-45.4648065684858,-45.4648065684858,False,STOP,283.62821693379186,-185.99554671726514
2025-07-23,2025-07,9,23224.75,23198.53282747348,26.217172526521622,52.434345053043245,23198.53282747348,23250.96717252652,47.63434505304322,47.63434505304322,True,TP,331.26256198683507,-138.36120166422194
2025-07-23,2025-07,9,23189.25,23166.25,23.0,46.0,23166.25,23212.25,41.2,41.2,True,TP,372.46256198683506,-97.16120166422195
2025-07-23,2025-07,10,23181.25,23158.990791674707,22.25920832529125,44.5184166505825,23158.990791674707,23203.509208325293,39.71841665058601,39.71841665058601,True,TP,412.18097863742105,-57.442785013635955
2025-07-24,2025-07,9,23391.75,23369.40545185206,22.344548147939037,44.68909629587807,23369.40545185206,23414.09454814794,39.8890962958787,39.8890962958787,True,TP,452.07007493329974,-17.553688717757268
2025-07-25,2025-07,9,23370.0,23390.229565754733,20.22956575473367,40.45913150946734,23349.770434245267,23390.229565754733,-45.2591315094658,-45.2591315094658,False,STOP,406.8109434238339,-62.812820227223085
2025-07-28,2025-07,9,23472.5,23494.39221481575,21.892214815750894,43.78442963150179,23450.60778518425,23494.39221481575,-48.58442963150155,-48.58442963150155,False,STOP,358.22651379233236,-111.39724985872465
2025-07-29,2025-07,9,23615.5,23582.903157089793,32.5968429102071,65.1936858204142,23582.903157089793,23648.096842910207,60.39368582041352,60.39368582041352,True,TP,418.62019961274586,-51.00356403831114
2025-07-30,2025-07,9,23503.5,23480.29895275207,23.201047247931353,46.402094495862706,23480.29895275207,23526.70104724793,41.602094495861095,41.602094495861095,True,TP,460.22229410860695,-9.401469542450059
2025-07-31,2025-07,9,23654.0,23626.917824162916,27.08217583708248,54.16435167416496,23626.917824162916,23681.082175837084,49.36435167416785,49.36435167416785,True,TP,509.5866457827748,0.0
2025-08-01,2025-08,9,23081.75,23045.029020494927,36.72097950507191,73.44195901014382,23045.029020494927,23118.470979505073,68.6419590101461,68.6419590101461,True,TP,578.2286047929209,0.0
2025-08-01,2025-08,9,23009.5,22983.865996824275,25.634003175723123,51.268006351446246,22983.865996824275,23035.134003175725,46.468006351449006,46.468006351449006,True,TP,624.69661114437,0.0
2025-08-04,2025-08,9,23095.5,23121.896119408906,26.396119408907225,52.79223881781445,23069.103880591094,23121.896119408906,-57.592238817812174,-57.592238817812174,False,STOP,567.1043723265578,-57.59223881781213
2025-08-06,2025-08,9,23200.0,23174.45378787476,25.546212125238505,51.09242425047701,23174.45378787476,23225.54621212524,46.292424250477055,46.292424250477055,True,TP,613.3967965770349,-11.299814567335034
2025-08-07,2025-08,9,23601.0,23621.59864407564,20.59864407563809,41.19728815127618,23580.40135592436,23621.59864407564,-45.99728815127746,-45.99728815127746,False,STOP,567.3995084257575,-57.29710271861245
2025-08-07,2025-08,10,23626.75,23647.3824537693,20.63245376930128,41.26490753860256,23606.1175462307,23647.3824537693,-46.0649075385998,-46.0649075385998,False,STOP,521.3346008871578,-103.3620102572122
2025-08-07,2025-08,10,23611.75,23587.924782656686,23.825217343312822,47.650434686625644,23587.924782656686,23635.575217343314,42.85043468662771,42.85043468662771,True,TP,564.1850355737855,-60.511575570584455
2025-08-08,2025-08,9,23578.0,23602.83234025175,24.832340251749773,49.66468050349955,23553.16765974825,23602.83234025175,-54.464680503497945,-54.464680503497945,False,STOP,509.72035507028755,-114.97625607408241
2025-08-08,2025-08,9,23600.25,23623.309633732668,23.05963373266799,46.11926746533598,23577.190366267332,23623.309633732668,-50.91926746533572,-50.91926746533572,False,STOP,458.8010876049518,-165.89552353941815
2025-08-12,2025-08,10,23739.0,23718.57664498159,20.423355018410255,40.84671003682051,23718.57664498159,23759.42335501841,36.04671003682161,36.04671003682161,True,TP,494.8477976417734,-129.84881350259656
2025-08-12,2025-08,11,23832.75,23853.545003807936,20.795003807937725,41.59000761587545,23811.954996192064,23853.545003807936,-46.39000761587231,-46.39000761587231,False,STOP,448.4577900259011,-176.23882111846888
2025-08-14,2025-08,9,23880.5,23910.436539399852,29.93653939985181,59.87307879970362,23850.563460600148,23910.436539399852,-64.67307879970467,-64.67307879970467,False,STOP,383.7847112261964,-240.91189991817356
2025-08-15,2025-08,9,23804.25,23826.463796813663,22.213796813661986,44.42759362732397,23782.036203186337,23826.463796813663,-49.22759362732613,-49.22759362732613,False,STOP,334.55711759887026,-290.1394935454997
2025-08-15,2025-08,10,23827.5,23849.92700995159,22.42700995158993,44.85401990317986,23805.07299004841,23849.92700995159,-49.654019903177684,-49.654019903177684,False,STOP,284.90309769569257,-339.7935134486774
2025-08-15,2025-08,10,23846.75,23871.76198974472,25.011989744717187,50.023979489434375,23821.73801025528,23871.76198974472,-54.823979489436894,-54.823979489436894,False,STOP,230.07911820625566,-394.6174929381143
2025-08-21,2025-08,9,23260.0,23229.904399713938,30.095600286063647,60.19120057212729,23229.904399713938,23290.095600286062,55.39120057212422,55.39120057212422,True,TP,285.47031877837986,-339.2262923659901
2025-08-22,2025-08,9,23257.5,23282.85742517374,25.357425173740992,50.714850347481985,23232.14257482626,23282.85742517374,-55.51485034748184,-55.51485034748184,False,STOP,229.955468430898,-394.74114271347196
2025-08-22,2025-08,10,23527.0,23497.970660960735,29.02933903926683,58.05867807853366,23497.970660960735,23556.029339039265,53.25867807853065,53.25867807853065,True,TP,283.21414650942864,-341.4824646349413
2025-08-22,2025-08,10,23520.75,23550.592522530078,29.842522530079243,59.68504506015849,23490.907477469922,23550.592522530078,-64.48504506015597,-64.48504506015597,False,STOP,218.72910144927266,-405.9675096950973
2025-08-22,2025-08,10,23570.25,23603.38830528773,33.13830528773034,66.27661057546068,23537.11169471227,23603.38830528773,-71.07661057546356,-71.07661057546356,False,STOP,147.65249087380909,-477.0441202705609
2025-08-22,2025-08,11,23637.75,23616.753591970028,20.996408029972912,41.992816059945824,23616.753591970028,23658.746408029972,37.19281605994475,37.19281605994475,True,TP,184.84530693375382,-439.85130421061615
2025-08-25,2025-08,9,23508.0,23485.736598196392,22.263401803609078,44.526803607218156,23485.736598196392,23530.263401803608,39.7268036072157,39.7268036072157,True,TP,224.5721105409695,-400.12450060340046
2025-08-25,2025-08,9,23482.5,23506.305315884114,23.8053158841133,47.6106317682266,23458.694684115886,23506.305315884114,-52.4106317682279,-52.4106317682279,False,STOP,172.1614787727416,-452.5351323716284
2025-08-25,2025-08,10,23541.75,23545.5,24.585160158691192,49.170320317382384,23517.16483984131,23566.33516015869,-12.3,-12.3,False,TIME,159.86147877274158,-464.8351323716284
2025-08-28,2025-08,9,23705.25,23735.05611246944,29.806112469441295,59.61222493888259,23675.44388753056,23735.05611246944,-64.41222493887908,-64.41222493887908,False,STOP,95.4492538338625,-529.2473573105075
2025-08-28,2025-08,9,23728.5,23678.056413675313,50.44358632468709,100.88717264937418,23678.056413675313,23778.943586324687,96.08717264937441,96.08717264937441,True,TP,191.5364264832369,-433.16018466113303
2025-09-02,2025-09,9,23317.75,23349.697648129873,31.947648129872647,63.895296259745294,23285.802351870127,23349.697648129873,-68.69529625974683,-68.69529625974683,False,STOP,122.84113022349008,-501.85548092087987
2025-09-02,2025-09,9,23358.75,23430.003269261408,71.2532692614071,142.5065385228142,23287.496730738592,23430.003269261408,-147.3065385228154,-147.3065385228154,False,STOP,-24.46540829932532,-649.1620194436953
2025-09-02,2025-09,9,23474.25,23418.56153026052,55.68846973948275,111.3769394789655,23418.56153026052,23529.93846973948,106.57693947896333,106.57693947896333,True,TP,82.111531179638,-542.5850799647319
2025-09-02,2025-09,12,23300.25,23329.68074158242,29.43074158241738,58.86148316483476,23270.81925841758,23329.68074158242,-63.661483164837406,-63.661483164837406,False,STOP,18.4500480148006,-606.2465631295694
2025-09-02,2025-09,13,23441.5,23382.390317432168,59.10968256783127,118.21936513566254,23382.390317432168,23500.609682567832,113.4193651356647,113.4193651356647,True,TP,131.8694131504653,-492.82719799390463
2025-09-03,2025-09,9,23640.0,23690.365574032272,50.365574032270985,100.73114806454197,23589.634425967728,23690.365574032272,-105.53114806454396,-105.53114806454396,False,STOP,26.33826508592135,-598.3583460584487
2025-09-03,2025-09,11,23695.75,23663.0,32.75,65.5,23663.0,23728.5,60.7,60.7,True,TP,87.03826508592135,-537.6583460584486
2025-09-03,2025-09,11,23650.0,23581.0,69.0,138.0,23581.0,23719.0,133.2,133.2,True,TP,220.23826508592134,-404.4583460584486
2025-09-04,2025-09,9,23740.0,23699.5,40.5,81.0,23699.5,23780.5,76.2,76.2,True,TP,296.43826508592133,-328.25834605844864
2025-09-04,2025-09,10,23697.0,23668.5,28.5,57.0,23668.5,23725.5,52.2,52.2,True,TP,348.6382650859213,-276.05834605844865
2025-09-04,2025-09,12,23531.5,23554.63354074306,23.133540743060095,46.26708148612019,23508.36645925694,23554.63354074306,-51.06708148611942,-51.06708148611942,False,STOP,297.5711835998019,-327.1254275445681
2025-09-05,2025-09,9,24081.5,24049.626727990515,31.873272009485092,63.746544018970184,24049.626727990515,24113.373272009485,58.946544018969874,58.946544018969874,True,TP,356.51772761877174,-268.1788835255982
2025-09-05,2025-09,10,24014.25,23964.754483454875,49.495516545124445,98.99103309024889,23964.754483454875,24063.745516545125,94.1910330902494,94.1910330902494,True,TP,450.70876070902113,-173.98785043534883
2025-09-05,2025-09,10,23932.25,23883.372916627573,48.877083372426114,97.75416674485223,23883.372916627573,23981.127083372427,92.95416674485314,92.95416674485314,True,TP,543.6629274538743,-81.03368369049565
2025-09-05,2025-09,10,23885.75,23847.224322257323,38.525677742677686,77.05135548535537,23847.224322257323,23924.275677742677,72.25135548535327,72.25135548535327,True,TP,615.9142829392276,-8.782328205142335
2025-09-05,2025-09,10,23839.25,23810.251740224925,28.998259775076633,57.996519550153266,23810.251740224925,23868.248259775075,53.19651955014997,53.19651955014997,True,TP,669.1108024893776,0.0
2025-09-05,2025-09,14,23648.5,23671.86968180523,23.369681805231746,46.73936361046349,23625.13031819477,23671.86968180523,-51.53936361046071,-51.53936361046071,False,STOP,617.571438878917,-51.53936361046067
2025-09-08,2025-09,9,24020.25,24045.80925949461,25.55925949461009,51.11851898922018,23994.69074050539,24045.80925949461,-55.91851898922032,-55.91851898922032,False,STOP,561.6529198896967,-107.45788259968094
2025-09-08,2025-09,9,24069.75,24003.466222636645,66.28377736335554,132.56755472671108,24003.466222636645,24136.033777363355,127.7675547267092,127.7675547267092,True,TP,689.420474616406,0.0
2025-09-08,2025-09,10,24117.75,24076.950205139623,40.79979486037574,81.59958972075148,24076.950205139623,24158.549794860377,76.79958972075401,76.79958972075401,True,TP,766.22006433716,0.0
2025-09-09,2025-09,9,24077.25,24049.0421757932,28.207824206799344,56.41564841359869,24049.0421757932,24105.4578242068,51.6156484135965,51.6156484135965,True,TP,817.8357127507566,0.0
2025-09-09,2025-09,10,24008.5,23943.75,64.75,129.5,23943.75,24073.25,124.7,124.7,True,TP,942.5357127507566,0.0
2025-09-09,2025-09,12,24061.0,24037.614206363367,23.38579363663265,46.7715872732653,24037.614206363367,24084.385793636633,41.97158727326605,41.97158727326605,True,TP,984.5073000240227,0.0
2025-09-10,2025-09,10,24214.5,24173.67997067038,40.820029329619615,81.64005865923923,24173.67997067038,24255.32002932962,76.84005865924264,76.84005865924264,True,TP,1061.3473586832654,0.0
2025-09-10,2025-09,15,24070.75,24099.0,28.25,56.5,24042.5,24099.0,-61.3,-61.3,False,STOP,1000.0473586832654,-61.299999999999955
2025-09-11,2025-09,9,24185.5,24217.5,59.098158352979155,118.19631670595831,24126.40184164702,24244.59815835298,-68.8,-68.8,False,TIME,931.2473586832655,-130.0999999999999
2025-09-12,2025-09,9,24279.0,24248.253325573663,30.746674426337712,61.493348852675425,24248.253325573663,24309.746674426337,56.69334885267308,56.69334885267308,True,TP,987.9407075359386,-73.40665114732678
2025-09-12,2025-09,9,24267.75,24289.33717539472,21.587175394723047,43.174350789446095,24246.16282460528,24289.33717539472,-47.97435078944254,-47.97435078944254,False,STOP,939.9663567464961,-121.38100193676928
2025-09-12,2025-09,10,24303.0,24332.70079922161,29.700799221611003,59.40159844322201,24273.29920077839,24332.70079922161,-64.20159844321897,-64.20159844321897,False,STOP,875.7647583032772,-185.5826003799882
