date,value
2025-03-04,0.0002466050915215179
2025-03-05,0.0002447053063934939
2025-03-06,0.0002443410037305561
2025-03-07,0.00024024180689293014
2025-03-08,0.00023764371187610684
2025-03-09,0.00023488517262714402
2025-03-10,0.0002299105294469381
2025-03-11,0.000224963439103658
2025-03-12,0.00021949110505476165
2025-03-13,0.00021725101123240917
2025-03-14,0.00021204500898607892
2025-03-15,0.00020872824114846294
2025-03-16,0.00020846781718647593
2025-03-17,0.00020534439817630474
2025-03-18,0.0002026911079480649
2025-03-19,0.00019685571348976877
2025-03-20,0.00019432770076071361
2025-03-21,0.00019147997344130547
2025-03-22,0.0001871934803485712
2025-03-23,0.00018456738771426554
2025-03-24,0.00018349429496977316
2025-03-25,0.0001814985092960617
2025-03-26,0.00017935713166286653
2025-03-27,0.00017235710851014923
2025-03-28,0.0001747009582081323
2025-03-29,0.00017030723132442153
2025-03-30,0.00016672020087108057
2025-03-31,0.00016374630602214958
2025-04-01,0.00016072956408267721
2025-04-02,0.0001564435647146446
2025-04-03,0.00015872805306559512
2025-04-04,0.0001633985336019836
2025-04-05,0.00016976747047498767
2025-04-06,0.00017168265406159277
2025-04-07,0.0001727569452140129
2025-04-08,0.00017159140519963992
2025-04-09,0.0001701495812476483
2025-04-10,0.00016908875934896602
2025-04-11,0.00016676187014268723
2025-04-12,0.0001638803868630858
2025-04-13,0.00016327307139256349
2025-04-14,0.0001580108498570878
2025-04-15,0.00015226812891380923
2025-04-16,0.0001466935564125213
2025-04-17,0.0001434352351594398
2025-04-18,0.00014195150193998043
2025-04-19,0.0001423719422239788
2025-04-20,0.0001423227911786696
2025-04-21,0.00014240174722869183
2025-04-22,0.00014377280141477048
2025-04-23,0.00014553301538394682
2025-04-24,0.00014586003637456315
2025-04-25,0.0001441170228928808
2025-04-26,0.00014676975086558088
2025-04-27,0.00014872446710106343
2025-04-28,0.0001491244345713185
2025-04-29,0.00014671505624728903
2025-04-30,0.00014683858558054493
2025-05-01,0.00015234333151015387
2025-05-02,0.0001595398675983859
2025-05-03,0.00015622774333297535
2025-05-04,0.00015400343959731346
2025-05-05,0.0001507770756123682
2025-05-06,0.00015091393927382375
2025-05-07,0.00015206966852663936
2025-05-08,0.0001596938876801795
2025-05-09,0.0001713750400801779
2025-05-10,0.00017812276781391552
2025-05-11,0.0001898659566572986
2025-05-12,0.00020131784468947408
2025-05-13,0.00020871507982323404
2025-05-14,0.00021316052439657204
2025-05-15,0.0002147765182849976
2025-05-16,0.00021458712087931814
2025-05-17,0.00021333812063083446
2025-05-18,0.00021467906077069876
2025-05-19,0.00021423841300043914
2025-05-20,0.00021346578257489858
2025-05-21,0.0002118065282010486
2025-05-22,0.000214704704757289
2025-05-23,0.00021922971423575256
2025-05-24,0.0002159454330496828
2025-05-25,0.00021212532399587873
2025-05-26,0.00021355725281936369
2025-05-27,0.00021547623674000353
2025-05-28,0.00021707920536994727
2025-05-29,0.00022513193873012103
2025-05-30,0.00022232706729060568
2025-05-31,0.00021864446866287396
2025-06-01,0.0002164197194609825
2025-06-02,0.00021425956791970124
2025-06-03,0.00021391112260379477
2025-06-04,0.00021051318037452153
2025-06-05,0.00020504203493550412
2025-06-06,0.0001950600319075614
2025-06-07,0.00019166586704385573
2025-06-08,0.00018710923025454533
2025-06-09,0.0001823917474471333
2025-06-10,0.0001819914686601067
2025-06-11,0.00018015050238374042
2025-06-12,0.0001786426088635567
2025-06-13,0.00017467772410821873
2025-06-14,0.00017690425352453386
2025-06-15,0.0001794177748034017
2025-06-16,0.00017859670861097913
2025-06-17,0.0001768723252970397
2025-06-18,0.00017384962079303266
2025-06-19,0.00017374538487426424
2025-06-20,0.0001710819301633655
2025-06-21,0.00016766493641530214
2025-06-22,0.00016794015456743534
2025-06-23,0.00016274998899887274
2025-06-24,0.00016119964421377662
2025-06-25,0.00016007184216407263
2025-06-26,0.0001575494645858542
2025-06-27,0.000153642359430143
2025-06-28,0.00015417818746404089
2025-06-29,0.00015560297598275058
2025-06-30,0.00015630208815693827
2025-07-01,0.00015369304920261024
2025-07-02,0.00015189616918377072
2025-07-03,0.0001570509685782466
2025-07-04,0.00015742881058297212
2025-07-05,0.00015413708491405958
2025-07-06,0.00015259484083952047
2025-07-07,0.00015168554550738846
2025-07-08,0.00015133854184114847
2025-07-09,0.00015385356730519823
2025-07-10,0.00016185623036122637
2025-07-11,0.0001679941915559728
2025-07-12,0.00017059445609669658
2025-07-13,0.00017242326580646045
2025-07-14,0.00018648044754180802
2025-07-15,0.00020483953262920187
2025-07-16,0.00021952185432841585
2025-07-17,0.00022837371885944685
2025-07-18,0.00023277225723143704
2025-07-19,0.0002327928827246837
2025-07-20,0.00024009123504637196
2025-07-21,0.0002493597012342642
2025-07-22,0.00026045058416830755
2025-07-23,0.0002694872158086699
2025-07-24,0.00027427767873238905
2025-07-25,0.00028587563761950054
2025-07-26,0.00029165282505718007
2025-07-27,0.00029302406983858426
2025-07-28,0.0003034735160038456
2025-07-29,0.00031123880748040896
2025-07-30,0.00031072060393596537
2025-07-31,0.0003088270683826999
2025-08-01,0.0003080012491825841
2025-08-02,0.00030572150036696825
2025-08-03,0.000300239815350437
2025-08-04,0.00029948129183129534
2025-08-05,0.00030356217370483584
2025-08-06,0.00030176941015340887
2025-08-07,0.0002984221400201734
2025-08-08,0.0003010478165631334
2025-08-09,0.0003089937381292562
2025-08-10,0.0003205919318295934
2025-08-11,0.00032789117516681705
2025-08-12,0.00032932130262101173
2025-08-13,0.0003368409030378394
2025-08-14,0.0003438184794594462
2025-08-15,0.00034034371566594746
2025-08-16,0.00033005536519472255
2025-08-17,0.0003219687725938938
2025-08-18,0.00031670124253644136
2025-08-19,0.0003121160129883428
2025-08-20,0.0003093145223969822
2025-08-21,0.0003106765266007735
2025-08-22,0.0003145361761179533
2025-08-23,0.0003275146034470976
2025-08-24,0.00034030716473150007
2025-08-25,0.00034618424601994804
2025-08-26,0.0003459848986889183
2025-08-27,0.00034832357897878667
2025-08-28,0.00035137075627513214
2025-08-29,0.0003483822706297158
2025-08-30,0.0003427859997709585
2025-08-31,0.00034095963056880675
2025-09-01,0.0003412391762955422
2025-09-02,0.00033814994859284484
2025-09-03,0.0003332372882756175
2025-09-04,0.00032564202118672106
2025-09-05,0.00032141812927965953
2025-09-06,0.00031695118219172877
2025-09-07,0.0003141565592802985
2025-09-08,0.0003112483433317454
2025-09-09,0.00030801078417908294
2025-09-10,0.0003037731537876461
2025-09-11,0.0002981606067965942
2025-09-12,0.00029004465728334764
2025-09-13,0.000289006015627691
2025-09-14,0.00028991640974170414
2025-09-15,0.0002874600193311952
2025-09-16,0.00028628504137917076
2025-09-17,0.0002869996571119414
2025-09-18,0.0002901519142573212
2025-09-19,0.00028775819933281755
2025-09-20,0.0002832145047819371
2025-09-21,0.0002816252950540317
2025-09-22,0.0002767539868775078
2025-09-23,0.0002761177533963508
2025-09-24,0.0002752337635440251
2025-09-25,0.00027561104962662186
2025-09-26,0.00026905124805900495
2025-09-27,0.00026146921046185255
2025-09-28,0.000256162674170635
2025-09-29,0.0002505012193558862
2025-09-30,0.00025045966766141885
2025-10-01,0.00024638760973890133
2025-10-02,0.00024000606222490155
2025-10-03,0.00024055976643831667
2025-10-04,0.00024360573371169623
2025-10-05,0.00024950685412927765
2025-10-06,0.000251669303351427
2025-10-07,0.00025063963228212193
2025-10-08,0.0002503157817137925
2025-10-09,0.000251938937406015
2025-10-10,0.0002500616442104689
2025-10-11,0.00024473930758209483
2025-10-12,0.00024137147529222912
2025-10-13,0.0002385251551826819
2025-10-14,0.00023437744724533205
2025-10-15,0.00023206995221092974
2025-10-16,0.00022924520929445383
2025-10-17,0.00022311337219837422
2025-10-18,0.00021686925508472874
2025-10-19,0.00021170947847943143
2025-10-20,0.00020927454260789456
2025-10-21,0.00020564406183989643
2025-10-22,0.00020340299909765686
2025-10-23,0.00020032091236485945
2025-10-24,0.00020028523463878952
2025-10-25,0.00019867644913429866
2025-10-26,0.00020129269780306598
2025-10-27,0.00020260125863799699
2025-10-28,0.0002015415354499476
2025-10-29,0.0001993657389454985
2025-10-30,0.0001998480902578389
2025-10-31,0.00020014591134151708
2025-11-01,0.00020276177348981355
2025-11-02,0.00020275301611637098
2025-11-03,0.00020246900656619888
2025-11-04,0.0002023805446145498
2025-11-05,0.00020068622888677962
2025-11-06,0.00019889370185340605
2025-11-07,0.00019892299977890176
2025-11-08,0.00019607324568314877
2025-11-09,0.00019281336359923895
2025-11-10,0.0001933794312546434
2025-11-11,0.00019301505676143154
2025-11-12,0.00019439599435506553
2025-11-13,0.00019399840083835437
2025-11-14,0.00019500964460443667
2025-11-15,0.000196838676005957
2025-11-16,0.00019973811478022987
2025-11-17,0.00020700208825187328
2025-11-18,0.0002105002473747549
2025-11-19,0.00021493368465540325
2025-11-20,0.00022067268069895986
2025-11-21,0.00021923090397283615
2025-11-22,0.00021554392599316732
2025-11-23,0.00020850399853903888
2025-11-24,0.0001997456797575309
2025-11-25,0.0001954683001512275
2025-11-26,0.00019003834615876903
2025-11-27,0.00018389297277287327
2025-11-28,0.00018063532790575459
2025-11-29,0.00017757939832405072
2025-11-30,0.00017510833750683825
2025-12-01,0.00016942196683098504
2025-12-02,0.00016234144792950337
2025-12-03,0.0001595213764580893
2025-12-04,0.00015782773327121426
2025-12-05,0.00015564058940321273
2025-12-06,0.00015085230846694232
2025-12-07,0.00014808293886602066
2025-12-08,0.00014719219120277107
2025-12-09,0.00014382677693287763
2025-12-10,0.0001441243001109595
2025-12-11,0.0001463056318467449
2025-12-12,0.00014626568605032928
2025-12-13,0.00014297158767186564
2025-12-14,0.00014266865194902003
2025-12-15,0.00014245674407631462
2025-12-16,0.00013893471957495738
2025-12-17,0.00013788237184356061
2025-12-18,0.00013675597692301933
2025-12-19,0.0001371481532439169
2025-12-20,0.00013483290999798206
2025-12-21,0.00013568659713641544
2025-12-22,0.00013642400505644998
2025-12-23,0.0001376233512935067
2025-12-24,0.0001399530569859205
2025-12-25,0.00013952968516055313
2025-12-26,0.00014202749508923548
2025-12-27,0.00014403429282615587
2025-12-28,0.00014804522679515974
2025-12-29,0.00015548443432029097
2025-12-30,0.00015747610426634042
2025-12-31,0.00016584697096893783
2026-01-01,0.00017437821168600904
2026-01-02,0.00017215743276847214
2026-01-03,0.0001723854372446614
2026-01-04,0.0001757516263822382
2026-01-05,0.0001770172236532165
2026-01-06,0.000180004116838927
2026-01-07,0.00018534659601934244
2026-01-08,0.00018669036384583182
2026-01-09,0.000189644244673688
2026-01-10,0.00019302518068780772
2026-01-11,0.0001945935569958133
2026-01-12,0.0001955952091813146
2026-01-13,0.00019209885690676202
2026-01-14,0.00018855323013277042
2026-01-15,0.00018899704137376912
2026-01-16,0.0001910167186467737
2026-01-17,0.00018904466479081737
2026-01-18,0.00018973135885276413
2026-01-19,0.00018622774823366184
2026-01-20,0.0001881158371350211
2026-01-21,0.00018860066824971975
2026-01-22,0.00018896348687005474
2026-01-23,0.00019094943073714757
2026-01-24,0.00019609019368559502
2026-01-25,0.00019979322899717414
2026-01-26,0.0001968662607641855
2026-01-27,0.0001966853987599392
2026-01-28,0.00019811931407044778
2026-01-29,0.00020085679037616305
2026-01-30,0.00019631643896414876
2026-01-31,0.00019023781734833417
2026-02-01,0.0001724845141199335
2026-02-02,0.00016646903061640005
2026-02-03,0.00016171049585610644
2026-02-04,0.00016275470753692852
2026-02-05,0.00015686834782989925
2026-02-06,0.00014315177271343732
2026-02-07,0.00013666949025449834
2026-02-08,0.00012957635448744323
2026-02-09,0.0001229228161580811
2026-02-10,0.00011640214224229264
2026-02-11,0.00011250396623422948
2026-02-12,0.00011276557336328385
2026-02-13,0.00010879086860337183
2026-02-14,0.00010499316435681395
2026-02-15,0.00010294330270403882
2026-02-16,0.00010069189214945239
2026-02-17,9.710204910615856e-05
2026-02-18,9.448250940157949e-05
2026-02-19,9.242361865638417e-05
2026-02-20,9.172288716195593e-05
2026-02-21,8.815059117465289e-05
2026-02-22,8.687853658145241e-05
2026-02-23,8.049286838731021e-05
2026-02-24,7.414682665790094e-05
2026-02-25,6.815630595949614e-05
2026-02-26,6.622766908762805e-05
2026-02-27,6.433534612709874e-05
2026-02-28,5.701419546425999e-05
2026-03-01,5.218111829685536e-05
2026-03-02,4.8325926308988256e-05
2026-03-03,4.586864423047409e-05
2026-03-04,3.925650013821941e-05
2026-03-05,3.70192642132756e-05
2026-03-06,3.487923439034324e-05
2026-03-07,3.3718979638688046e-05
2026-03-08,3.2472811224182586e-05
2026-03-09,2.5838296988888525e-05
2026-03-10,1.7228055301893607e-05
2026-03-11,9.33194191801079e-06
2026-03-12,2.990751844858364e-06
2026-03-13,2.357690295158009e-06
2026-03-14,-1.6393164162736628e-06
2026-03-15,-5.50465934877711e-06
2026-03-16,-4.5391094327704e-06
2026-03-17,-4.587097728262257e-06
2026-03-18,-3.7676881931681574e-06
2026-03-19,-1.2695888669532252e-06
2026-03-20,8.443916037308254e-07
2026-03-21,1.6823930275676882e-06
2026-03-22,-1.3956572082936517e-07
2026-03-23,2.0673303890342554e-06
2026-03-24,8.034800230344164e-06
2026-03-25,1.2029065859103577e-05
2026-03-26,1.73457873528824e-05
2026-03-27,1.7774054281467064e-05
2026-03-28,1.2162287734896358e-05
2026-03-29,1.1109360073772714e-05
2026-03-30,8.691238633114056e-06
2026-03-31,1.0472948985004803e-05
2026-04-01,6.858942534801427e-06
2026-04-02,1.7484416954902671e-06
2026-04-03,-8.246608355352925e-07
2026-04-04,-1.2518922536087605e-06
2026-04-05,-3.0221381676901962e-06
2026-04-06,-5.243418292295763e-06
2026-04-07,-2.723675906911895e-06
2026-04-08,-4.580429008704532e-06
2026-04-09,-8.672303088838748e-06
2026-04-10,-1.3568140863744083e-05
2026-04-11,-1.8226174635428363e-05
2026-04-12,-2.192594269906029e-05
2026-04-13,-2.724226536661776e-05
2026-04-14,-3.127154129447729e-05
2026-04-15,-3.497634669402219e-05
2026-04-16,-3.429756867544339e-05
2026-04-17,-3.5750932333176545e-05
2026-04-18,-3.836164915045182e-05
2026-04-19,-4.1362094334022535e-05
2026-04-20,-5.117409189627788e-05
2026-04-21,-5.3246676220685924e-05
2026-04-22,-5.538230433790222e-05
2026-04-23,-5.862874510646602e-05
2026-04-24,-5.815996580487873e-05
2026-04-25,-5.889524645177695e-05
2026-04-26,-5.769364888047486e-05
2026-04-27,-5.4655728323186074e-05
2026-04-28,-5.5717621901666106e-05
2026-04-29,-5.5733733517233325e-05
2026-04-30,-5.6019708102767347e-05
2026-05-01,-5.673944293963918e-05
2026-05-02,-5.676744436758174e-05
2026-05-03,-5.4826483838572865e-05
2026-05-04,-5.690086502897021e-05
2026-05-05,-6.107860639081335e-05
2026-05-06,-6.289111841285196e-05
2026-05-07,-6.098556830990401e-05
2026-05-08,-5.6831391131824816e-05
2026-05-09,-5.634762950110363e-05
2026-05-10,-5.468998510813641e-05
2026-05-11,-5.219914279380717e-05
2026-05-12,-5.015817566777319e-05
2026-05-13,-4.500517905988548e-05
2026-05-14,-4.187333440697483e-05
2026-05-15,-4.132001991692251e-05
2026-05-16,-4.252267544177504e-05
2026-05-17,-4.282096666860697e-05
2026-05-18,-3.978425422507733e-05
2026-05-19,-3.3616805267454536e-05
2026-05-20,-2.8423401555593754e-05
2026-05-21,-2.6007101986294532e-05
2026-05-22,-2.2917162482155773e-05
2026-05-23,-1.9294263904417296e-05
2026-05-24,-1.836436642468938e-05
2026-05-25,-1.7525823785924823e-05
2026-05-26,-1.33798504810615e-05
2026-05-27,-8.860341595656289e-06
2026-05-28,-3.334012899926925e-06
2026-05-29,-1.8983697757193784e-06
2026-05-30,-1.8135250709248126e-06
2026-05-31,-3.8733056553639706e-07
