date,value
2008-07-07,72.0999984741211
2008-07-14,72.19000244140625
2008-07-21,72.86000061035156
2008-07-28,73.41999816894531
2008-08-04,75.8499984741211
2008-08-11,77.18000030517578
2008-08-18,76.80999755859375
2008-08-25,77.37999725341797
2008-09-01,78.93000030517578
2008-09-08,78.97000122070312
2008-09-15,77.68000030517578
2008-09-22,76.94999694824219
2008-09-29,80.30999755859375
2008-10-06,83.0
2008-10-13,82.41000366210938
2008-10-20,86.44000244140625
2008-10-27,85.62999725341797
2008-11-03,85.91000366210938
2008-11-10,86.36000061035156
2008-11-17,88.19000244140625
2008-11-24,86.5199966430664
2008-12-01,87.12000274658203
2008-12-08,83.63999938964844
2008-12-15,81.30000305175781
2008-12-22,80.88999938964844
2008-12-29,81.83999633789062
2009-01-05,82.66000366210938
2009-01-12,84.20999908447266
2009-01-19,85.61000061035156
2009-01-26,86.0
2009-02-02,85.3499984741211
2009-02-09,86.04000091552734
2009-02-16,86.48999786376953
2009-02-23,88.01000213623047
2009-03-02,88.51000213623047
2009-03-09,87.43000030517578
2009-03-16,83.83999633789062
2009-03-23,85.11000061035156
2009-03-30,84.16999816894531
2009-04-06,85.54000091552734
2009-04-13,85.9800033569336
2009-04-20,84.70999908447266
2009-04-27,84.55000305175781
2009-05-04,82.52999877929688
2009-05-11,83.0199966430664
2009-05-18,79.95999908447266
2009-05-25,80.43000030517578
2009-06-01,80.66999816894531
2009-06-08,80.13999938964844
2009-06-15,80.26000213623047
2009-06-22,79.87999725341797
2009-06-29,80.37999725341797
2009-07-06,80.2300033569336
2009-07-13,79.3499984741211
2009-07-20,78.75
2009-07-27,78.3499984741211
2009-08-03,78.97000122070312
2009-08-10,78.88999938964844
2009-08-17,78.04000091552734
2009-08-24,78.37000274658203
2009-08-31,78.13999938964844
2009-09-07,76.61000061035156
2009-09-14,76.43000030517578
2009-09-21,76.80999755859375
2009-09-28,77.0
2009-10-05,76.43000030517578
2009-10-12,75.5999984741211
2009-10-19,75.47000122070312
2009-10-26,76.30000305175781
2009-11-02,75.81999969482422
2009-11-09,75.33000183105469
2009-11-16,75.66000366210938
2009-11-23,75.0
2009-11-30,75.91000366210938
2009-12-07,76.56999969482422
2009-12-14,77.81999969482422
2009-12-21,77.83999633789062
2009-12-28,77.86000061035156
2010-01-04,77.47000122070312
2010-01-11,77.31999969482422
2010-01-18,78.27999877929688
2010-01-25,79.45999908447266
2010-02-01,80.44000244140625
2010-02-08,80.31999969482422
2010-02-15,80.63999938964844
2010-02-22,80.36000061035156
2010-03-01,80.43000030517578
2010-03-08,79.83000183105469
2010-03-15,80.72000122070312
2010-03-22,81.68000030517578
2010-03-29,81.29000091552734
2010-04-05,81.08999633789062
2010-04-12,80.81999969482422
2010-04-19,81.3499984741211
2010-04-26,81.87000274658203
2010-05-03,84.44999694824219
2010-05-10,86.0999984741211
2010-05-17,85.37000274658203
2010-05-24,86.4800033569336
2010-05-31,88.2300033569336
2010-06-07,87.51000213623047
2010-06-14,85.69999694824219
2010-06-21,85.30999755859375
2010-06-28,84.43000030517578
2010-07-05,83.94999694824219
2010-07-12,82.48999786376953
2010-07-19,82.45999908447266
2010-07-26,81.54000091552734
2010-08-02,80.41000366210938
2010-08-09,82.94999694824219
2010-08-16,83.05999755859375
2010-08-23,82.91999816894531
2010-08-30,83.0999984741211
2010-09-06,82.69999694824219
2010-09-13,81.4000015258789
2010-09-20,79.38999938964844
2010-09-27,78.08999633789062
2010-10-04,77.31999969482422
2010-10-11,77.04000091552734
2010-10-18,77.47000122070312
2010-10-25,77.2699966430664
2010-11-01,76.55000305175781
2010-11-08,78.08000183105469
2010-11-15,78.5
2010-11-22,80.36000061035156
2010-11-29,79.37999725341797
2010-12-06,80.06999969482422
2010-12-13,80.37000274658203
2010-12-20,80.5
2010-12-27,79.02999877929688
2011-01-03,81.01000213623047
2011-01-10,79.16000366210938
2011-01-17,78.20999908447266
2011-01-24,78.12999725341797
2011-01-31,78.04000091552734
2011-02-07,78.45999908447266
2011-02-14,77.66000366210938
2011-02-21,77.27999877929688
2011-02-28,76.4000015258789
2011-03-07,76.77999877929688
2011-03-14,75.72000122070312
2011-03-21,76.22000122070312
2011-03-28,75.83000183105469
2011-04-04,75.06999969482422
2011-04-11,74.83000183105469
2011-04-18,74.0
2011-04-25,72.93000030517578
2011-05-02,74.83999633789062
2011-05-09,75.76000213623047
2011-05-16,75.43000030517578
2011-05-23,74.94999694824219
2011-05-30,73.77999877929688
2011-06-06,74.79000091552734
2011-06-13,74.98999786376953
2011-06-20,75.66999816894531
2011-06-27,74.3499984741211
2011-07-04,75.18000030517578
2011-07-11,75.12999725341797
2011-07-18,74.19999694824219
2011-07-25,73.9000015258789
2011-08-01,74.5999984741211
2011-08-08,74.61000061035156
2011-08-15,73.98999786376953
2011-08-22,73.80999755859375
2011-08-29,74.75
2011-09-05,77.19000244140625
2011-09-12,76.58000183105469
2011-09-19,78.30000305175781
2011-09-26,78.55000305175781
2011-10-03,78.72000122070312
2011-10-10,76.62000274658203
2011-10-17,76.30000305175781
2011-10-24,75.08999633789062
2011-10-31,76.91000366210938
2011-11-07,76.94000244140625
2011-11-14,78.0199966430664
2011-11-21,79.61000061035156
2011-11-28,78.62999725341797
2011-12-05,78.62999725341797
2011-12-12,80.25
2011-12-19,80.01000213623047
2011-12-26,80.16999816894531
2012-01-02,81.23999786376953
2012-01-09,81.43000030517578
2012-01-16,80.22000122070312
2012-01-23,78.9000015258789
2012-01-30,78.94000244140625
2012-02-06,79.11000061035156
2012-02-13,79.33000183105469
2012-02-20,78.3499984741211
2012-02-27,79.4000015258789
2012-03-05,80.04000091552734
2012-03-12,79.77999877929688
2012-03-19,79.33999633789062
2012-03-26,78.93000030517578
2012-04-02,80.06999969482422
2012-04-09,79.87999725341797
2012-04-16,79.18000030517578
2012-04-23,78.69999694824219
2012-04-30,79.47000122070312
2012-05-07,80.27999877929688
2012-05-14,81.29000091552734
2012-05-21,82.4000015258789
2012-05-28,82.88999938964844
2012-06-04,82.51000213623047
2012-06-11,81.58999633789062
2012-06-18,82.22000122070312
2012-06-25,81.6500015258789
2012-07-02,83.29000091552734
2012-07-09,83.30000305175781
2012-07-16,83.47000122070312
2012-07-23,82.70999908447266
2012-07-30,82.37999725341797
2012-08-06,82.55000305175781
2012-08-13,82.5999984741211
2012-08-20,81.58999633789062
2012-08-27,81.25
2012-09-03,80.25
2012-09-10,78.8499984741211
2012-09-17,79.33000183105469
2012-09-24,79.94000244140625
2012-10-01,79.33999633789062
2012-10-08,79.69000244140625
2012-10-15,79.63999938964844
2012-10-22,80.06999969482422
2012-10-29,80.58999633789062
2012-11-05,81.02999877929688
2012-11-12,81.26000213623047
2012-11-19,80.19000244140625
2012-11-26,80.1500015258789
2012-12-03,80.41999816894531
2012-12-10,79.5999984741211
2012-12-17,79.62000274658203
2012-12-24,79.68000030517578
2012-12-31,80.5
2013-01-07,79.55999755859375
2013-01-14,80.05000305175781
2013-01-21,79.75
2013-01-28,79.12999725341797
2013-02-04,80.25
2013-02-11,80.58000183105469
2013-02-18,81.4800033569336
2013-02-25,82.30999755859375
2013-03-04,82.69999694824219
2013-03-11,82.26000213623047
2013-03-18,82.52999877929688
2013-03-25,82.98999786376953
2013-04-01,82.5
2013-04-08,82.30999755859375
2013-04-15,82.70999908447266
2013-04-22,82.4800033569336
2013-04-29,82.0999984741211
2013-05-06,83.13999938964844
2013-05-13,84.27999877929688
2013-05-20,83.69999694824219
2013-05-27,83.37999725341797
2013-06-03,81.69000244140625
2013-06-10,80.66999816894531
2013-06-17,82.31999969482422
2013-06-24,83.16999816894531
2013-07-01,84.41999816894531
2013-07-08,82.98999786376953
2013-07-15,82.58000183105469
2013-07-22,81.62000274658203
2013-07-29,81.91000366210938
2013-08-05,81.12999725341797
2013-08-12,81.26000213623047
2013-08-19,81.33999633789062
2013-08-26,82.08999633789062
2013-09-02,82.1500015258789
2013-09-09,81.44999694824219
2013-09-16,80.44000244140625
2013-09-23,80.2699966430664
2013-09-30,80.12000274658203
2013-10-07,80.36000061035156
2013-10-14,79.63999938964844
2013-10-21,79.18000030517578
2013-10-28,80.7300033569336
2013-11-04,81.20999908447266
2013-11-11,80.83999633789062
2013-11-18,80.70999908447266
2013-11-25,80.68000030517578
2013-12-02,80.2699966430664
2013-12-09,80.20999908447266
2013-12-16,80.58000183105469
2013-12-23,80.38999938964844
2013-12-30,80.79000091552734
2014-01-06,80.66000366210938
2014-01-13,81.26000213623047
2014-01-20,80.45999908447266
2014-01-27,81.2699966430664
2014-02-03,80.69000244140625
2014-02-10,80.12999725341797
2014-02-17,80.23999786376953
2014-02-24,79.77999877929688
2014-03-03,79.72000122070312
2014-03-10,79.44000244140625
2014-03-17,80.11000061035156
2014-03-24,80.18000030517578
2014-03-31,80.41999816894531
2014-04-07,79.44999694824219
2014-04-14,79.83000183105469
2014-04-21,79.7699966430664
2014-04-28,79.5199966430664
2014-05-05,79.9000015258789
2014-05-12,80.04000091552734
2014-05-19,80.38999938964844
2014-05-26,80.37000274658203
2014-06-02,80.41000366210938
2014-06-09,80.58000183105469
2014-06-16,80.37000274658203
2014-06-23,80.04000091552734
2014-06-30,80.20999908447266
2014-07-07,80.19000244140625
2014-07-14,80.5199966430664
2014-07-21,81.02999877929688
2014-07-28,81.30000305175781
2014-08-04,81.38999938964844
2014-08-11,81.41999816894531
2014-08-18,82.33999633789062
2014-08-25,82.75
2014-09-01,83.76000213623047
2014-09-08,84.23999786376953
2014-09-15,84.80000305175781
2014-09-22,85.63999938964844
2014-09-29,86.69000244140625
2014-10-06,85.91000366210938
2014-10-13,85.19000244140625
2014-10-20,85.7300033569336
2014-10-27,86.87999725341797
2014-11-03,87.63999938964844
2014-11-10,87.52999877929688
2014-11-17,88.30999755859375
2014-11-24,88.36000061035156
2014-12-01,89.33000183105469
2014-12-08,88.36000061035156
2014-12-15,89.5999984741211
2014-12-22,90.02999877929688
2014-12-29,91.08000183105469
2015-01-05,91.94000244140625
2015-01-12,92.5199966430664
2015-01-19,95.0
2015-01-26,94.80000305175781
2015-02-02,94.69999694824219
2015-02-09,94.19999694824219
2015-02-16,94.25
2015-02-23,95.25
2015-03-02,97.62000274658203
2015-03-09,100.33000183105469
2015-03-16,97.91000366210938
2015-03-23,97.29000091552734
2015-03-30,96.75
2015-04-06,99.38999938964844
2015-04-13,97.5199966430664
2015-04-20,96.91999816894531
2015-04-27,95.30000305175781
2015-05-04,94.79000091552734
2015-05-11,93.13999938964844
2015-05-18,96.01000213623047
2015-05-25,96.91000366210938
2015-06-01,96.30999755859375
2015-06-08,94.97000122070312
2015-06-15,94.08999633789062
2015-06-22,95.47000122070312
2015-06-29,95.94999694824219
2015-07-06,96.02999877929688
2015-07-13,97.86000061035156
2015-07-20,97.23999786376953
2015-07-27,97.37000274658203
2015-08-03,97.55999755859375
2015-08-10,96.56999969482422
2015-08-17,94.83000183105469
2015-08-24,96.11000061035156
2015-08-31,96.2300033569336
2015-09-07,95.19000244140625
2015-09-14,94.86000061035156
2015-09-21,96.2699966430664
2015-09-28,95.83000183105469
2015-10-05,94.80999755859375
2015-10-12,94.54000091552734
2015-10-19,97.06999969482422
2015-10-26,96.94999694824219
2015-11-02,99.16000366210938
2015-11-09,98.98999786376953
2015-11-16,99.56999969482422
2015-11-23,100.0199966430664
2015-11-30,98.3499984741211
2015-12-07,97.56999969482422
2015-12-14,98.69999694824219
2015-12-21,97.9800033569336
2015-12-28,98.62999725341797
2016-01-04,98.54000091552734
2016-01-11,98.95999908447266
2016-01-18,99.56999969482422
2016-01-25,99.61000061035156
2016-02-01,97.02999877929688
2016-02-08,95.9800033569336
2016-02-15,96.5999984741211
2016-02-22,98.1500015258789
2016-02-29,97.33999633789062
2016-03-07,96.16999816894531
2016-03-14,94.98999786376953
2016-03-21,96.13999938964844
2016-03-28,94.62000274658203
2016-04-04,94.23999786376953
2016-04-11,94.69999694824219
2016-04-18,95.12000274658203
2016-04-25,93.08000183105469
2016-05-02,93.88999938964844
2016-05-09,94.61000061035156
2016-05-16,95.30999755859375
2016-05-23,95.5199966430664
2016-05-30,94.02999877929688
2016-06-06,94.5999984741211
2016-06-13,94.20999908447266
2016-06-20,95.44999694824219
2016-06-27,95.6500015258789
2016-07-04,96.30000305175781
2016-07-11,96.58000183105469
2016-07-18,97.47000122070312
2016-07-25,95.52999877929688
2016-08-01,96.19000244140625
2016-08-08,95.72000122070312
2016-08-15,94.51000213623047
2016-08-22,95.56999969482422
2016-08-29,95.87999725341797
2016-09-05,95.33999633789062
2016-09-12,96.11000061035156
2016-09-19,95.4800033569336
2016-09-26,95.45999908447266
2016-10-03,96.5199966430664
2016-10-10,98.0199966430664
2016-10-17,98.69999694824219
2016-10-24,98.3499984741211
2016-10-31,97.06999969482422
2016-11-07,98.98999786376953
2016-11-14,101.20999908447266
2016-11-21,101.48999786376953
2016-11-28,100.7699966430664
2016-12-05,101.56999969482422
2016-12-12,102.94999694824219
2016-12-19,103.01000213623047
2016-12-26,102.38999938964844
2017-01-02,102.22000122070312
2017-01-09,101.18000030517578
2017-01-16,100.73999786376953
2017-01-23,100.52999877929688
2017-01-30,99.87000274658203
2017-02-06,100.80000305175781
2017-02-13,100.94999694824219
2017-02-20,101.08999633789062
2017-02-27,101.54000091552734
2017-03-06,101.25
2017-03-13,100.30000305175781
2017-03-20,99.62999725341797
2017-03-27,100.3499984741211
2017-04-03,101.18000030517578
2017-04-10,100.55999755859375
2017-04-17,99.9800033569336
2017-04-24,99.05000305175781
2017-05-01,98.6500015258789
2017-05-08,99.25
2017-05-15,97.1500015258789
2017-05-22,97.4000015258789
2017-05-29,96.72000122070312
2017-06-05,97.2699966430664
2017-06-12,97.16000366210938
2017-06-19,97.30000305175781
2017-06-26,95.66000366210938
2017-07-03,96.01000213623047
2017-07-10,95.11000061035156
2017-07-17,93.94000244140625
2017-07-24,93.26000213623047
2017-07-31,93.54000091552734
2017-08-07,93.06999969482422
2017-08-14,93.43000030517578
2017-08-21,92.73999786376953
2017-08-28,92.80999755859375
2017-09-04,91.33000183105469
2017-09-11,91.87000274658203
2017-09-18,92.16999816894531
2017-09-25,93.08000183105469
2017-10-02,93.80000305175781
2017-10-09,93.08999633789062
2017-10-16,93.69999694824219
2017-10-23,94.91999816894531
2017-10-30,94.94000244140625
2017-11-06,94.38999938964844
2017-11-13,93.66000366210938
2017-11-20,92.76000213623047
2017-11-27,92.9000015258789
2017-12-04,93.9000015258789
2017-12-11,93.93000030517578
2017-12-18,93.3499984741211
2017-12-25,92.12000274658203
2018-01-01,91.94999694824219
2018-01-08,90.97000122070312
2018-01-15,90.56999969482422
2018-01-22,89.06999969482422
2018-01-29,89.19999694824219
2018-02-05,90.44000244140625
2018-02-12,89.0999984741211
2018-02-19,89.87999725341797
2018-02-26,89.94000244140625
2018-03-05,90.08999633789062
2018-03-12,90.2300033569336
2018-03-19,89.44000244140625
2018-03-26,89.97000122070312
2018-04-02,90.11000061035156
2018-04-09,89.80000305175781
2018-04-16,90.31999969482422
2018-04-23,91.54000091552734
2018-04-30,92.56999969482422
2018-05-07,92.54000091552734
2018-05-14,93.63999938964844
2018-05-21,94.19000244140625
2018-05-28,94.19000244140625
2018-06-04,93.55000305175781
2018-06-11,94.79000091552734
2018-06-18,94.5199966430664
2018-06-25,94.62999725341797
2018-07-02,94.04000091552734
2018-07-09,94.75
2018-07-16,94.45999908447266
2018-07-23,94.68000030517578
2018-07-30,95.13999938964844
2018-08-06,96.36000061035156
2018-08-13,96.0999984741211
2018-08-20,95.1500015258789
2018-08-27,95.13999938964844
2018-09-03,95.37000274658203
2018-09-10,94.9800033569336
2018-09-17,94.22000122070312
2018-09-24,95.19000244140625
2018-10-01,95.62000274658203
2018-10-08,95.22000122070312
2018-10-15,95.70999908447266
2018-10-22,96.36000061035156
2018-10-29,96.54000091552734
2018-11-05,96.91000366210938
2018-11-12,96.47000122070312
2018-11-19,96.91999816894531
2018-11-26,97.2699966430664
2018-12-03,96.51000213623047
2018-12-10,97.44000244140625
2018-12-17,96.95999908447266
2018-12-24,96.38999938964844
2018-12-31,96.19000244140625
2019-01-07,95.66999816894531
2019-01-14,96.33999633789062
2019-01-21,95.79000091552734
2019-01-28,95.58000183105469
2019-02-04,96.63999938964844
2019-02-11,96.91999816894531
2019-02-18,96.51000213623047
2019-02-25,96.52999877929688
2019-03-04,97.37000274658203
2019-03-11,96.5999984741211
2019-03-18,96.6500015258789
2019-03-25,97.27999877929688
2019-04-01,97.4000015258789
2019-04-08,96.97000122070312
2019-04-15,97.47000122070312
2019-04-22,98.01000213623047
2019-04-29,97.5199966430664
2019-05-06,97.33000183105469
2019-05-13,98.0
2019-05-20,97.61000061035156
2019-05-27,97.75
2019-06-03,96.61000061035156
2019-06-10,97.56999969482422
2019-06-17,96.22000122070312
2019-06-24,96.12999725341797
2019-07-01,97.25
2019-07-08,96.80999755859375
2019-07-15,97.1500015258789
2019-07-22,98.01000213623047
2019-07-29,98.0999984741211
2019-08-05,97.48999786376953
2019-08-12,98.13999938964844
2019-08-19,97.63999938964844
2019-08-26,98.91999816894531
2019-09-02,98.38999938964844
2019-09-09,98.26000213623047
2019-09-16,98.51000213623047
2019-09-23,99.11000061035156
2019-09-30,98.80999755859375
2019-10-07,98.30000305175781
2019-10-14,97.27999877929688
2019-10-21,97.83000183105469
2019-10-28,97.23999786376953
2019-11-04,98.3499984741211
2019-11-11,98.0
2019-11-18,98.2699966430664
2019-11-25,98.2699966430664
2019-12-02,97.69999694824219
2019-12-09,97.16999816894531
2019-12-16,97.70999908447266
2019-12-23,96.91999816894531
2019-12-30,96.83999633789062
2020-01-06,97.36000061035156
2020-01-13,97.61000061035156
2020-01-20,97.8499984741211
2020-01-27,97.38999938964844
2020-02-03,98.68000030517578
2020-02-10,99.12000274658203
2020-02-17,99.26000213623047
2020-02-24,98.12999725341797
2020-03-02,95.94999694824219
2020-03-09,98.75
2020-03-16,102.81999969482422
2020-03-23,98.37000274658203
2020-03-30,100.58000183105469
2020-04-06,99.47000122070312
2020-04-13,99.77999877929688
2020-04-20,100.37999725341797
2020-04-27,98.80000305175781
2020-05-04,99.7300033569336
2020-05-11,100.4000015258789
2020-05-18,99.86000061035156
2020-05-25,98.33999633789062
2020-06-01,96.94000244140625
2020-06-08,97.31999969482422
2020-06-15,97.62000274658203
2020-06-22,97.5
2020-06-29,97.31999969482422
2020-07-06,96.6500015258789
2020-07-13,95.94000244140625
2020-07-20,94.44000244140625
2020-07-27,93.48999786376953
2020-08-03,93.44000244140625
2020-08-10,93.0999984741211
2020-08-17,93.25
2020-08-24,92.37000274658203
2020-08-31,92.72000122070312
2020-09-07,93.33000183105469
2020-09-14,92.93000030517578
2020-09-21,94.58000183105469
2020-09-28,93.83999633789062
2020-10-05,93.05999755859375
2020-10-12,93.68000030517578
2020-10-19,92.7699966430664
2020-10-26,94.04000091552734
2020-11-02,92.2300033569336
2020-11-09,92.76000213623047
2020-11-16,92.38999938964844
2020-11-23,91.79000091552734
2020-11-30,90.69999694824219
2020-12-07,90.9800033569336
2020-12-14,90.0199966430664
2020-12-21,90.33000183105469
2020-12-28,89.94000244140625
2021-01-04,90.0999984741211
2021-01-11,90.77999877929688
2021-01-18,90.23999786376953
2021-01-25,90.58000183105469
2021-02-01,91.04000091552734
2021-02-08,90.4800033569336
2021-02-15,90.36000061035156
2021-02-22,90.93000030517578
2021-03-01,91.9800033569336
2021-03-08,91.68000030517578
2021-03-15,91.91999816894531
2021-03-22,92.7699966430664
2021-03-29,92.93000030517578
2021-04-05,92.16000366210938
2021-04-12,91.55999755859375
2021-04-19,90.86000061035156
2021-04-26,91.27999877929688
2021-05-03,90.2300033569336
2021-05-10,90.31999969482422
2021-05-17,90.0199966430664
2021-05-24,90.02999877929688
2021-05-31,90.13999938964844
2021-06-07,90.55999755859375
2021-06-14,92.2300033569336
2021-06-21,91.80999755859375
2021-06-28,92.2300033569336
2021-07-05,92.12999725341797
2021-07-12,92.69000244140625
2021-07-19,92.91000366210938
2021-07-26,92.16999816894531
2021-08-02,92.80000305175781
2021-08-09,92.5199966430664
2021-08-16,93.5
2021-08-23,92.69000244140625
2021-08-30,92.04000091552734
2021-09-06,92.58000183105469
2021-09-13,93.19999694824219
2021-09-20,93.33000183105469
2021-09-27,94.04000091552734
2021-10-04,94.06999969482422
2021-10-11,93.94000244140625
2021-10-18,93.61000061035156
2021-10-25,94.12000274658203
2021-11-01,94.31999969482422
2021-11-08,95.12999725341797
2021-11-15,96.06999969482422
2021-11-22,96.08999633789062
2021-11-29,96.12000274658203
2021-12-06,96.05000305175781
2021-12-13,96.56999969482422
2021-12-20,96.0199966430664
2021-12-27,95.66999816894531
2022-01-03,95.73999786376953
2022-01-10,95.16999816894531
2022-01-17,95.63999938964844
2022-01-24,97.2699966430664
2022-01-31,95.4800033569336
2022-02-07,96.08000183105469
2022-02-14,96.04000091552734
2022-02-21,96.62000274658203
2022-02-28,98.6500015258789
2022-03-07,99.12000274658203
2022-03-14,98.2300033569336
2022-03-21,98.80999755859375
2022-03-28,98.62999725341797
2022-04-04,99.80000305175781
2022-04-11,100.5
2022-04-18,101.22000122070312
2022-04-25,102.95999908447266
2022-05-02,103.66000366210938
2022-05-09,104.55999755859375
2022-05-16,103.1500015258789
2022-05-23,101.66999816894531
2022-05-30,102.13999938964844
2022-06-06,104.1500015258789
2022-06-13,104.69999694824219
2022-06-20,104.19000244140625
2022-06-27,105.13999938964844
2022-07-04,107.01000213623047
2022-07-11,108.05999755859375
2022-07-18,106.7300033569336
2022-07-25,105.9000015258789
2022-08-01,106.62000274658203
2022-08-08,105.62999725341797
2022-08-15,108.16999816894531
2022-08-22,108.80000305175781
2022-08-29,109.52999877929688
2022-09-05,109.0
2022-09-12,109.76000213623047
2022-09-19,113.19000244140625
2022-09-26,112.12000274658203
2022-10-03,112.80000305175781
2022-10-10,113.30999755859375
2022-10-17,112.01000213623047
2022-10-24,110.66999816894531
2022-10-31,110.87999725341797
2022-11-07,106.29000091552734
2022-11-14,106.93000030517578
2022-11-21,105.95999908447266
2022-11-28,104.55000305175781
2022-12-05,104.80999755859375
2022-12-12,104.69999694824219
2022-12-19,104.30999755859375
2022-12-26,103.5199966430664
2023-01-02,103.87999725341797
2023-01-09,102.19999694824219
2023-01-16,102.01000213623047
2023-01-23,101.93000030517578
2023-01-30,102.91999816894531
2023-02-06,103.62999725341797
2023-02-13,103.86000061035156
2023-02-20,105.20999908447266
2023-02-27,104.5199966430664
2023-03-06,104.58000183105469
2023-03-13,103.70999908447266
2023-03-20,103.12000274658203
2023-03-27,102.51000213623047
2023-04-03,102.08999633789062
2023-04-10,101.55000305175781
2023-04-17,101.81999969482422
2023-04-24,101.66999816894531
2023-05-01,101.20999908447266
2023-05-08,102.68000030517578
2023-05-15,103.19999694824219
2023-05-22,104.20999908447266
2023-05-29,104.0199966430664
2023-06-05,103.55999755859375
2023-06-12,102.30000305175781
2023-06-19,102.9000015258789
2023-06-26,102.91000366210938
2023-07-03,102.2699966430664
2023-07-10,99.91000366210938
2023-07-17,101.06999969482422
2023-07-24,101.62000274658203
2023-07-31,102.0199966430664
2023-08-07,102.83999633789062
2023-08-14,103.37999725341797
2023-08-21,104.08000183105469
2023-08-28,104.23999786376953
2023-09-04,105.08999633789062
2023-09-11,105.31999969482422
2023-09-18,105.58000183105469
2023-09-25,106.16999816894531
2023-10-02,106.04000091552734
2023-10-09,106.6500015258789
2023-10-16,106.16000366210938
2023-10-23,106.55999755859375
2023-10-30,105.0199966430664
2023-11-06,105.86000061035156
2023-11-13,103.81999969482422
2023-11-20,103.4000015258789
2023-11-27,103.2699966430664
2023-12-04,104.01000213623047
2023-12-11,102.55000305175781
2023-12-18,101.69999694824219
2023-12-25,101.33000183105469
2024-01-01,102.41000366210938
2024-01-08,102.4000015258789
2024-01-15,103.29000091552734
2024-01-22,103.47000122070312
2024-01-29,103.91999816894531
2024-02-05,104.08000183105469
2024-02-12,104.27999877929688
2024-02-19,103.94000244140625
2024-02-26,103.86000061035156
2024-03-04,102.73999786376953
2024-03-11,103.43000030517578
2024-03-18,104.43000030517578
2024-03-25,104.55000305175781
2024-04-01,104.30000305175781
2024-04-08,106.04000091552734
2024-04-15,106.1500015258789
2024-04-22,105.94000244140625
2024-04-29,105.02999877929688
2024-05-06,105.30999755859375
2024-05-13,104.44999694824219
2024-05-20,104.72000122070312
2024-05-27,104.66999816894531
2024-06-03,104.88999938964844
2024-06-10,105.55000305175781
2024-06-17,105.80000305175781
